The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92708        -36.26         0.0488         62.67          0.44384        119.3          0.86805        -32.08         

Pt        X         Y         gamma_s        angle          gamma_in       angle          
1003      3942      6465      0.69734        171.41939      0.87533        -31.64015      
1004      3996      6465      0.69783        167.69052      0.87569        -31.65415      
1005      4050      6465      0.69915        163.98169      0.87607        -31.6684       
1006      4104      6465      0.70012        160.28227      0.87646        -31.68365      
1007      4158      6465      0.70117        156.55332      0.87685        -31.69991      
1008      4212      6465      0.70199        152.79329      0.87726        -31.71749      
1009      4266      6465      0.70334        149.1011       0.87767        -31.73558      
1010      4320      6465      0.70332        145.39778      0.87809        -31.7558       
1011      4374      6465      0.70413        141.67355      0.87853        -31.77706      
1012      4428      6465      0.7049         137.93627      0.87899        -31.80002      
1013      4482      6465      0.70542        134.22656      0.87945        -31.82476      
1014      4536      6465      0.70561        130.51423      0.87993        -31.85176      
1015      4590      6465      0.70608        126.78816      0.88042        -31.88097      
1016      4644      6465      0.70628        123.10592      0.88093        -31.91259      
1017      4698      6465      0.70535        119.43491      0.88144        -31.94788      
1018      4752      6465      0.70513        115.67717      0.88199        -31.98693      
1019      4806      6465      0.70501        111.94555      0.88256        -32.0296       
1020      4860      6465      0.70529        108.21683      0.88316        -32.07647      
1021      4914      6465      0.70458        104.45744      0.88376        -32.12993      
1022      4968      6465      0.70452        100.74032      0.88438        -32.18842      
1023      5022      6465      0.70412        96.97746       0.88502        -32.25525      
1024      5076      6465      0.70318        93.28162       0.88565        -32.32982      
1025      5130      6465      0.70196        89.51151       0.88627        -32.41624      
1026      5184      6465      0.70114        85.76336       0.88688        -32.51372      
1027      5238      6465      0.70029        82.00838       0.88745        -32.62545      
1028      5292      6465      0.69879        78.27983       0.88792        -32.75315      
1029      5346      6465      0.69693        74.50732       0.88824        -32.90151      
1030      5400      6465      0.69524        70.73562       0.88835        -33.07131      
1031      5454      6465      0.69422        66.95643       0.88819        -33.26547      
1032      5508      6465      0.69228        63.2045        0.8875         -33.48243      
1033      5562      6465      0.69023        59.43564       0.88615        -33.72204      
1034      5616      6465      0.68903        55.62491       0.88396        -33.98183      
1035      5670      6465      0.68769        51.83801       0.88064        -34.24021      
1036      5724      6465      0.68573        48.02858       0.87593        -34.46894      
1037      5778      6465      0.68397        44.19989       0.86993        -34.63318      
1038      5832      6465      0.68277        40.38345       0.86304        -34.69472      
1039      5886      6465      0.68026        36.58652       0.85602        -34.60821      
1040      0         6519      0.75031        87.8801        0.88807        -32.40763      
1041      50        6519      0.74932        84.36756       0.88884        -32.50508      
1042      100       6519      0.7478         80.87388       0.88958        -32.6171       
1043      150       6519      0.74626        77.32566       0.89029        -32.74852      
1044      200       6519      0.74499        73.79097       0.89094        -32.90028      
1045      250       6519      0.74351        70.26287       0.89142        -33.07683      
1046      300       6519      0.74193        66.771         0.89166        -33.28007      
1047      350       6519      0.74039        63.23358       0.89151        -33.51848      
1048      400       6519      0.73909        59.67944       0.89079        -33.79355      
1049      450       6519      0.7377         56.13152       0.88918        -34.10186      
1050      500       6519      0.736          52.65091       0.88636        -34.42597      
1051      550       6519      0.73393        49.06661       0.8818         -34.75578      
1052      600       6519      0.7327         45.51499       0.87551        -35.04418      
1053      650       6519      0.73077        41.98086       0.86748        -35.22031      
1054      700       6519      0.72918        38.47146       0.85854        -35.23774      
1055      750       6519      0.72717        34.90814       0.8497         -35.0574       
1056      800       6519      0.72558        31.31827       0.84229        -34.70876      
1057      850       6519      0.72402        27.79622       0.83726        -34.26425      
1058      900       6519      0.72202        24.28136       0.8346         -33.79274      
1059      950       6519      0.72033        20.72068       0.83377        -33.34704      
1060      1000      6519      0.7189         17.15468       0.83425        -32.95961      
1061      1050      6519      0.7172         13.61733       0.83559        -32.64149      
1062      1100      6519      0.7156         10.09536       0.83734        -32.38575      
1063      1150      6519      0.71372        6.52984        0.83932        -32.1806       
1064      1200      6519      0.71208        2.97258        0.8413         -32.01856      
1065      1250      6519      0.71055        -0.57784       0.84323        -31.89074      
1066      1300      6519      0.70892        -4.10123       0.84505        -31.79076      
1067      1350      6519      0.70742        -7.66763       0.84677        -31.71024      
1068      1400      6519      0.70575        -11.23637      0.84837        -31.64674      
1069      1450      6519      0.70427        -14.78565      0.84983        -31.5961       
1070      1500      6519      0.70317        -18.30706      0.85118        -31.55527      
1071      1550      6519      0.70198        -21.92162      0.85245        -31.52192      
1072      1600      6519      0.70095        -25.50475      0.85362        -31.49532      
1073      1650      6519      0.69985        -29.0683       0.85469        -31.47438      
1074      1700      6519      0.69874        -32.602        0.85568        -31.45793      
1075      1750      6519      0.69767        -36.20776      0.85662        -31.44464      
1076      1800      6519      0.69672        -39.8112       0.8575         -31.43418      
1077      1850      6519      0.69636        -43.36228      0.85831        -31.42561      
1078      1900      6519      0.69553        -46.90217      0.85906        -31.41966      
1079      1950      6519      0.69511        -50.53166      0.85979        -31.41484      
1080      2000      6519      0.69508        -54.11648      0.86047        -31.4112       
1081      2050      6519      0.69499        -57.69996      0.86111        -31.40891      
1082      2100      6519      0.69461        -61.21076      0.86171        -31.40801      
1083      2150      6519      0.69437        -64.82037      0.8623         -31.40788      
1084      2200      6519      0.69465        -68.40305      0.86285        -31.40812      
1085      2250      6519      0.69535        -71.99034      0.86338        -31.40878      
1086      2300      6519      0.69574        -75.5043       0.86388        -31.41029      
1087      2350      6519      0.69605        -79.1065       0.86437        -31.41249      
1088      2400      6519      0.69666        -82.66215      0.86483        -31.41495      
1089      2450      6519      0.69675        -86.19594      0.86528        -31.41818      
1090      2500      6519      0.69699        -89.71327      0.86571        -31.42169      
1091      2550      6519      0.69742        -93.28645      0.86613        -31.42549      
1092      2600      6519      0.69846        -96.83121      0.86654        -31.42923      
1093      2650      6519      0.69962        -100.36071     0.86693        -31.4332       
1094      2700      6519      0.70055        -103.84563     0.86731        -31.43756      
1095      2750      6519      0.70202        -107.38407     0.86769        -31.44195      
1096      2800      6519      0.70322        -110.92662     0.86806        -31.4468       
1097      2850      6519      0.70457        -114.44507     0.86842        -31.45179      
1098      2900      6519      0.70577        -117.90958     0.86877        -31.45702      
1099      2950      6519      0.70728        -121.44711     0.86912        -31.46246      
1100      3000      6519      0.70914        -124.98702     0.86946        -31.46797      
1101      3050      6519      0.71091        -128.46305     0.8698         -31.47366      
1102      3100      6519      0.71237        -131.95727     0.87013        -31.47978      
1103      3150      6519      0.71346        -135.45756     0.87046        -31.48634      
1104      3200      6519      0.71473        -138.95219     0.87079        -31.49304      
1105      3250      6519      0.71587        -142.42357     0.87111        -31.5          
1106      3300      6519      0.71745        -145.85153     0.87143        -31.5069       
1107      3350      6519      0.71834        -149.36333     0.87176        -31.51459      
1108      3400      6519      0.7204         -152.86006     0.87208        -31.52196      
1109      3450      6519      0.72246        -156.32247     0.8724         -31.52955      
1110      3500      6519      0.72414        -159.75378     0.87272        -31.53753      
1111      3550      6519      0.72557        -163.23273     0.87305        -31.54607      
1112      3600      6519      0.72688        -166.68943     0.87337        -31.55494      
1113      3650      6519      0.72847        -170.1332      0.8737         -31.56401      
1114      3700      6519      0.73006        -173.55498     0.87402        -31.57337      
1115      3750      6519      0.73158        -177.05403     0.87436        -31.58342      
1116      3800      6519      0.73332        179.48876      0.8747         -31.59367      
1117      3850      6519      0.73435        176.0503       0.87503        -31.60467      
1118      3900      6519      0.73538        172.61425      0.87538        -31.61618      
1119      3950      6519      0.73621        169.15979      0.87573        -31.6284       
1120      4000      6519      0.73748        165.68669      0.87609        -31.64108      
1121      4050      6519      0.73856        162.26161      0.87645        -31.65433      
1122      4100      6519      0.73934        158.83778      0.87682        -31.66843      
1123      4150      6519      0.74006        155.38427      0.8772         -31.6835       
1124      4200      6519      0.74178        151.90893      0.8776         -31.69897      
1125      4250      6519      0.74306        148.46185      0.878          -31.7155       
1126      4300      6519      0.74385        145.02749      0.87841        -31.7333       
1127      4350      6519      0.74368        141.59096      0.87883        -31.75288      
1128      4400      6519      0.74472        138.11169      0.87927        -31.77328      
1129      4450      6519      0.74579        134.6697       0.87973        -31.79488      
1130      4500      6519      0.74597        131.19863      0.8802         -31.81892      
1131      4550      6519      0.74616        127.7451       0.88068        -31.84471      
1132      4600      6519      0.74656        124.28684      0.88119        -31.87249      
1133      4650      6519      0.74676        120.83715      0.88171        -31.90273      
1134      4700      6519      0.74643        117.39861      0.88225        -31.93599      
1135      4750      6519      0.7459         113.94727      0.88281        -31.97267      
1136      4800      6519      0.74548        110.45955      0.8834         -32.0133       
1137      4850      6519      0.74529        106.95834      0.88403        -32.05813      
1138      4900      6519      0.7449         103.51541      0.88466        -32.1072       
1139      4950      6519      0.74443        100.03975      0.88533        -32.16245      
1140      5000      6519      0.74412        96.56719       0.88602        -32.22409      
1141      5050      6519      0.74352        93.09231       0.88673        -32.29383      
1142      5100      6519      0.74214        89.61905       0.88744        -32.37355      
1143      5150      6519      0.741          86.15151       0.88816        -32.46372      
1144      5200      6519      0.74064        82.65297       0.88891        -32.56684      
1145      5250      6519      0.74046        79.14981       0.88965        -32.68555      
1146      5300      6519      0.73939        75.6562        0.89029        -32.8234       
1147      5350      6519      0.73768        72.15083       0.89079        -32.98418      
1148      5400      6519      0.73682        68.66685       0.89116        -33.16879      
1149      5450      6519      0.73539        65.16073       0.89118        -33.38413      
1150      5500      6519      0.73365        61.65304       0.89071        -33.63128      
1151      5550      6519      0.73204        58.14978       0.88956        -33.90978      
1152      5600      6519      0.73087        54.61772       0.88744        -34.21872      
1153      5650      6519      0.72975        51.11036       0.88401        -34.5386       
1154      5700      6519      0.72821        47.57156       0.87886        -34.84087      
1155      5750      6519      0.72669        44.05741       0.87201        -35.07471      
1156      5800      6519      0.72526        40.5077        0.8637         -35.18654      
1157      5850      6519      0.72393        36.98406       0.85494        -35.12758      
1158      5900      6519      0.72176        33.44891       0.84693        -34.87888      
1159      0         6572      0.78864        85.59004       0.88983        -32.42186      
1160      48        6572      0.78752        82.22435       0.89075        -32.52323      
1161      96        6572      0.78651        78.85376       0.8917         -32.64066      
1162      144       6572      0.78553        75.41997       0.89267        -32.78032      
1163      192       6572      0.78354        72.02378       0.89353        -32.94416      
1164      240       6572      0.78222        68.60655       0.89432        -33.13784      
1165      288       6572      0.78082        65.24599       0.89489        -33.3635       
1166      336       6572      0.77973        61.81996       0.89514        -33.63591      
1167      384       6572      0.77856        58.43095       0.89476        -33.95383      
1168      432       6572      0.77683        55.07029       0.89337        -34.31774      
1169      480       6572      0.77502        51.71568       0.89052        -34.72143      
1170      528       6572      0.7735         48.36685       0.88573        -35.14183      
1171      576       6572      0.77243        44.93418       0.87831        -35.54087      
1172      624       6572      0.77072        41.50924       0.86824        -35.80532      
1173      672       6572      0.76906        38.17202       0.85686        -35.84512      
1174      720       6572      0.76729        34.78015       0.84557        -35.61336      
1175      768       6572      0.76561        31.35502       0.83641        -35.14275      
1176      816       6572      0.76396        27.96725       0.83064        -34.55075      
1177      864       6572      0.76203        24.5572        0.82808        -33.94318      
1178      912       6572      0.76007        21.18377       0.82791        -33.40659      
1179      960       6572      0.75804        17.72672       0.82925        -32.95196      
1180      1008      6572      0.75692        14.2962        0.8313         -32.59209      
1181      1056      6572      0.75529        10.91458       0.83372        -32.31717      
1182      1104      6572      0.75389        7.56911        0.83617        -32.10613      
1183      1152      6572      0.75257        4.14035        0.83861        -31.93896      
1184      1200      6572      0.7508         0.7291         0.84092        -31.81232      
1185      1248      6572      0.74922        -2.66286       0.84303        -31.71439      
1186      1296      6572      0.748          -6.03722       0.84496        -31.63759      
1187      1344      6572      0.74639        -9.45343       0.84675        -31.5778       
1188      1392      6572      0.74519        -12.8928       0.8484         -31.52977      
1189      1440      6572      0.74414        -16.30277      0.84988        -31.49214      
1190      1488      6572      0.74211        -19.61136      0.85122        -31.46536      
1191      1536      6572      0.74089        -23.03345      0.85248        -31.44206      
1192      1584      6572      0.73985        -26.48704      0.85364        -31.42339      
1193      1632      6572      0.73912        -29.9102       0.85471        -31.40859      
1194      1680      6572      0.73773        -33.27357      0.85568        -31.39834      
1195      1728      6572      0.73692        -36.687        0.8566         -31.38973      
1196      1776      6572      0.73617        -40.14168      0.85747        -31.38322      
1197      1824      6572      0.73531        -43.56487      0.85827        -31.37879      
1198      1872      6572      0.73472        -46.94619      0.85901        -31.37565      
1199      1920      6572      0.73397        -50.34812      0.85971        -31.37394      
1200      1968      6572      0.73357        -53.80836      0.86039        -31.37295      
1201      2016      6572      0.7334         -57.23546      0.86102        -31.37272      
1202      2064      6572      0.73316        -60.6516       0.86162        -31.37338      
1203      2112      6572      0.73272        -64.02564      0.86218        -31.3749       
1204      2160      6572      0.7329         -67.47678      0.86273        -31.37655      
1205      2208      6572      0.73301        -70.90628      0.86325        -31.37879      
1206      2256      6572      0.73309        -74.31334      0.86374        -31.38151      
1207      2304      6572      0.73308        -77.68717      0.86421        -31.38468      
1208      2352      6572      0.73351        -81.12772      0.86467        -31.38799      
1209      2400      6572      0.734          -84.56393      0.86512        -31.39159      
1210      2448      6572      0.73438        -87.9475       0.86554        -31.39553      
1211      2496      6572      0.73503        -91.30667      0.86595        -31.39953      
1212      2544      6572      0.73564        -94.71342      0.86635        -31.40389      
1213      2592      6572      0.7367         -98.14416      0.86675        -31.40826      
1214      2640      6572      0.73747        -101.52332     0.86712        -31.41296      
1215      2688      6572      0.73834        -104.82767     0.86749        -31.4177       
1216      2736      6572      0.73943        -108.23783     0.86785        -31.4227       
1217      2784      6572      0.74026        -111.62503     0.8682         -31.42799      
1218      2832      6572      0.74133        -114.99722     0.86855        -31.43333      
1219      2880      6572      0.74287        -118.32456     0.86889        -31.43854      
1220      2928      6572      0.74355        -121.6802      0.86922        -31.44442      
1221      2976      6572      0.74483        -125.07002     0.86955        -31.45025      
1222      3024      6572      0.74601        -128.46719     0.86988        -31.45634      
1223      3072      6572      0.74733        -131.80073     0.8702         -31.46242      
1224      3120      6572      0.74829        -135.13235     0.87052        -31.46886      
1225      3168      6572      0.75011        -138.50843     0.87084        -31.47518      
1226      3216      6572      0.75197        -141.88108     0.87116        -31.48168      
1227      3264      6572      0.75294        -145.23102     0.87147        -31.48876      
1228      3312      6572      0.75445        -148.5393      0.87178        -31.4957       
1229      3360      6572      0.75594        -151.89261     0.87209        -31.50299      
1230      3408      6572      0.75764        -155.25411     0.87241        -31.51044      
1231      3456      6572      0.75906        -158.59365     0.87272        -31.51821      
1232      3504      6572      0.76046        -161.85165     0.87303        -31.52604      
1233      3552      6572      0.76195        -165.17644     0.87334        -31.53428      
1234      3600      6572      0.76322        -168.53916     0.87366        -31.54302      
1235      3648      6572      0.7644         -171.86973     0.87398        -31.55203      
1236      3696      6572      0.76578        -175.15016     0.8743         -31.56114      
1237      3744      6572      0.76714        -178.488       0.87463        -31.57078      
1238      3792      6572      0.76865        178.14673      0.87496        -31.58084      
1239      3840      6572      0.77007        174.82182      0.8753         -31.59123      
1240      3888      6572      0.77136        171.52664      0.87564        -31.60203      
1241      3936      6572      0.77238        168.20311      0.87598        -31.61355      
1242      3984      6572      0.77383        164.8602       0.87634        -31.62547      
1243      4032      6572      0.77467        161.52699      0.8767         -31.63825      
1244      4080      6572      0.77564        158.26347      0.87706        -31.65131      
1245      4128      6572      0.77671        154.92143      0.87744        -31.66535      
1246      4176      6572      0.77741        151.57974      0.87783        -31.68036      
1247      4224      6572      0.7786         148.24671      0.87823        -31.69591      
1248      4272      6572      0.77917        144.95183      0.87864        -31.71255      
1249      4320      6572      0.78003        141.60907      0.87907        -31.73032      
1250      4368      6572      0.78043        138.28456      0.8795         -31.74943      
1251      4416      6572      0.78065        134.93877      0.87996        -31.7701       
1252      4464      6572      0.78122        131.61116      0.88043        -31.79187      
1253      4512      6572      0.78144        128.29284      0.88091        -31.81546      
1254      4560      6572      0.78131        124.94467      0.88142        -31.84137      
1255      4608      6572      0.78195        121.61374      0.88195        -31.86867      
1256      4656      6572      0.78189        118.2798       0.8825         -31.89889      
1257      4704      6572      0.78215        114.93636      0.88309        -31.93167      
1258      4752      6572      0.78224        111.61035      0.88369        -31.9675       
1259      4800      6572      0.78224        108.27034      0.88433        -32.00714      
1260      4848      6572      0.78233        104.90877      0.88501        -32.05111      
1261      4896      6572      0.78182        101.60611      0.8857         -32.09967      
1262      4944      6572      0.78122        98.24298       0.88643        -32.1549       
1263      4992      6572      0.7812         94.88413       0.88721        -32.21614      
1264      5040      6572      0.78084        91.53249       0.88803        -32.28552      
1265      5088      6572      0.77996        88.20995       0.88886        -32.36423      
1266      5136      6572      0.77926        84.8655        0.88973        -32.4544       
1267      5184      6572      0.77844        81.50682       0.89062        -32.55866      
1268      5232      6572      0.77795        78.13398       0.89154        -32.67941      
1269      5280      6572      0.77731        74.79932       0.89243        -32.81871      
1270      5328      6572      0.77561        71.44585       0.89321        -32.98402      
1271      5376      6572      0.77458        68.0853        0.8939         -33.17783      
1272      5424      6572      0.77312        64.72213       0.89432        -33.40674      
1273      5472      6572      0.77197        61.37634       0.89436        -33.67418      
1274      5520      6572      0.77024        57.99894       0.89369        -33.98841      
1275      5568      6572      0.76888        54.63538       0.89206        -34.34578      
1276      5616      6572      0.76804        51.23542       0.88899        -34.7449       
1277      5664      6572      0.76699        47.88331       0.88395        -35.14617      
1278      5712      6572      0.76522        44.50142       0.87639        -35.49563      
1279      5760      6572      0.76366        41.10514       0.86656        -35.71473      
1280      5808      6572      0.76259        37.70407       0.85545        -35.72373      
1281      5856      6572      0.76058        34.34272       0.84499        -35.46613      
1282      5904      6572      0.75854        30.97862       0.83678        -35.00487      
1283      0         6626      0.82501        83.19799       0.89172        -32.43877      
1284      46        6626      0.82434        79.95431       0.89285        -32.54406      
1285      92        6626      0.82312        76.72047       0.894          -32.66753      
1286      138       6626      0.82207        73.44587       0.8952         -32.8144       
1287      184       6626      0.82121        70.17733       0.89643        -32.98835      
1288      230       6626      0.8199         66.88745       0.89759        -33.19913      
1289      276       6626      0.8188         63.67575       0.89858        -33.44679      
1290      322       6626      0.81744        60.44287       0.89926        -33.74835      
1291      368       6626      0.81615        57.15608       0.89935        -34.11908      
1292      414       6626      0.81507        53.87602       0.89842        -34.56292      
1293      460       6626      0.81366        50.64478       0.89574        -35.07092      
1294      506       6626      0.81219        47.43255       0.89049        -35.62113      
1295      552       6626      0.81048        44.16845       0.88158        -36.15341      
1296      598       6626      0.80907        40.89025       0.86883        -36.5356       
1297      644       6626      0.80746        37.6608        0.85378        -36.59565      
1298      690       6626      0.80646        34.43739       0.83918        -36.2741       
1299      736       6626      0.80485        31.18229       0.82807        -35.60827      
1300      782       6626      0.8036         27.88473       0.82176        -34.79525      
1301      828       6626      0.80236        24.62525       0.81987        -34.02341      
1302      874       6626      0.8003         21.4254        0.82095        -33.38651      
1303      920       6626      0.79844        18.17307       0.82347        -32.87967      
1304      966       6626      0.79695        14.88711       0.82661        -32.49112      
1305      1012      6626      0.79571        11.65911       0.82982        -32.20473      
1306      1058      6626      0.7939         8.42017        0.83298        -31.99245      
1307      1104      6626      0.79256        5.2093         0.83587        -31.83297      
1308      1150      6626      0.7909         1.94608        0.83857        -31.71198      
1309      1196      6626      0.78984        -1.30941       0.84099        -31.61866      
1310      1242      6626      0.78799        -4.55594       0.84319        -31.5502       
1311      1288      6626      0.78655        -7.77396       0.84514        -31.49717      
1312      1334      6626      0.78508        -11.03347      0.84694        -31.45591      
1313      1380      6626      0.78385        -14.28457      0.84855        -31.42376      
1314      1426      6626      0.78297        -17.5673       0.85003        -31.39809      
1315      1472      6626      0.78181        -20.79029      0.85136        -31.37933      
1316      1518      6626      0.78055        -24.04406      0.85259        -31.3651       
1317      1564      6626      0.77957        -27.32955      0.85373        -31.35393      
1318      1610      6626      0.77851        -30.57451      0.85476        -31.34598      
1319      1656      6626      0.77772        -33.80024      0.85572        -31.34002      
1320      1702      6626      0.77628        -37.02702      0.85661        -31.33683      
1321      1748      6626      0.77511        -40.31432      0.85745        -31.33472      
1322      1794      6626      0.77448        -43.60047      0.85824        -31.33329      
1323      1840      6626      0.7736         -46.85666      0.85897        -31.33325      
1324      1886      6626      0.77299        -50.07153      0.85965        -31.33383      
1325      1932      6626      0.77274        -53.3661       0.86031        -31.33485      
1326      1978      6626      0.77266        -56.67901      0.86093        -31.33644      
1327      2024      6626      0.77226        -59.92146      0.86151        -31.33885      
1328      2070      6626      0.77206        -63.15248      0.86206        -31.34157      
1329      2116      6626      0.77156        -66.39372      0.86259        -31.34496      
1330      2162      6626      0.77116        -69.68288      0.8631         -31.34866      
1331      2208      6626      0.77162        -72.96765      0.86359        -31.35206      
1332      2254      6626      0.77167        -76.21221      0.86406        -31.35601      
1333      2300      6626      0.77185        -79.42429      0.8645         -31.36008      
1334      2346      6626      0.77184        -82.69613      0.86494        -31.36459      
1335      2392      6626      0.7719         -85.95595      0.86535        -31.36923      
1336      2438      6626      0.77234        -89.19243      0.86576        -31.37381      
1337      2484      6626      0.77255        -92.38658      0.86614        -31.37862      
1338      2530      6626      0.77201        -95.64012      0.86652        -31.38412      
1339      2576      6626      0.77335        -98.92884      0.8669         -31.38877      
1340      2622      6626      0.77441        -102.17341     0.86727        -31.39367      
1341      2668      6626      0.77548        -105.40534     0.86762        -31.3987       
1342      2714      6626      0.77646        -108.61619     0.86796        -31.40389      
1343      2760      6626      0.77714        -111.87481     0.8683         -31.40946      
1344      2806      6626      0.77801        -115.09085     0.86864        -31.41499      
1345      2852      6626      0.7794         -118.31265     0.86896        -31.42042      
1346      2898      6626      0.78064        -121.52086     0.86929        -31.42603      
1347      2944      6626      0.78184        -124.7474      0.8696         -31.43184      
1348      2990      6626      0.78347        -128.0199      0.86993        -31.43769      
1349      3036      6626      0.78472        -131.21212     0.87023        -31.4437       
1350      3082      6626      0.7861         -134.40071     0.87054        -31.44978      
1351      3128      6626      0.7868         -137.63049     0.87085        -31.45641      
1352      3174      6626      0.78802        -140.85535     0.87115        -31.46296      
1353      3220      6626      0.78911        -144.04853     0.87145        -31.46965      
1354      3266      6626      0.79041        -147.23875     0.87175        -31.47641      
1355      3312      6626      0.79092        -150.44794     0.87205        -31.48375      
1356      3358      6626      0.79303        -153.66284     0.87236        -31.49058      
1357      3404      6626      0.79472        -156.90439     0.87267        -31.49787      
1358      3450      6626      0.79625        -160.10542     0.87297        -31.50534      
1359      3496      6626      0.79762        -163.27643     0.87327        -31.51302      
1360      3542      6626      0.79847        -166.47654     0.87358        -31.52125      
1361      3588      6626      0.79974        -169.69407     0.87389        -31.5296       
1362      3634      6626      0.8012         -172.90873     0.8742         -31.53813      
1363      3680      6626      0.8031         -176.06258     0.87451        -31.54657      
1364      3726      6626      0.80408        -179.28656     0.87483        -31.55596      
1365      3772      6626      0.80532        177.50125      0.87516        -31.56552      
1366      3818      6626      0.80675        174.33017      0.87548        -31.57523      
1367      3864      6626      0.80801        171.1495       0.87582        -31.58544      
1368      3910      6626      0.80875        167.97879      0.87615        -31.59629      
1369      3956      6626      0.80973        164.75974      0.8765         -31.60766      
1370      4002      6626      0.81068        161.56091      0.87685        -31.61949      
1371      4048      6626      0.81185        158.35221      0.87722        -31.63179      
1372      4094      6626      0.81244        155.21346      0.87758        -31.6447       
1373      4140      6626      0.8132         151.98582      0.87797        -31.65857      
1374      4186      6626      0.81421        148.76763      0.87836        -31.673        
1375      4232      6626      0.81533        145.55862      0.87877        -31.68812      
1376      4278      6626      0.8162         142.37945      0.87918        -31.70411      
1377      4324      6626      0.81663        139.1815       0.87961        -31.72144      
1378      4370      6626      0.81706        135.99199      0.88006        -31.73983      
1379      4416      6626      0.81786        132.75103      0.88053        -31.75951      
1380      4462      6626      0.81855        129.55861      0.88101        -31.78032      
1381      4508      6626      0.81896        126.36697      0.88152        -31.80282      
1382      4554      6626      0.81937        123.14477      0.88204        -31.82729      
1383      4600      6626      0.81968        119.9204       0.8826         -31.85382      
1384      4646      6626      0.82013        116.73441      0.88317        -31.88211      
1385      4692      6626      0.81982        113.54054      0.88377        -31.91363      
1386      4738      6626      0.81943        110.33597      0.8844         -31.94826      
1387      4784      6626      0.81928        107.10733      0.88508        -31.98633      
1388      4830      6626      0.81912        103.87649      0.88579        -32.02838      
1389      4876      6626      0.81886        100.68507      0.88653        -32.07453      
1390      4922      6626      0.81848        97.47343       0.88732        -32.12641      
1391      4968      6626      0.81851        94.23797       0.88818        -32.1845       
1392      5014      6626      0.81841        90.99861       0.88908        -32.25029      
1393      5060      6626      0.81789        87.81052       0.89002        -32.32439      
1394      5106      6626      0.8166         84.61415       0.89099        -32.41031      
1395      5152      6626      0.81611        81.4044        0.89203        -32.50832      
1396      5198      6626      0.81557        78.1383        0.89315        -32.62418      
1397      5244      6626      0.81524        74.88935       0.89431        -32.7589       
1398      5290      6626      0.81432        71.68215       0.89544        -32.91681      
1399      5336      6626      0.81328        68.43359       0.89655        -33.10703      
1400      5382      6626      0.81259        65.20033       0.89757        -33.33318      
1401      5428      6626      0.81148        61.98583       0.89831        -33.60412      
1402      5474      6626      0.81038        58.74936       0.89861        -33.93222      
1403      5520      6626      0.80852        55.53546       0.89801        -34.32075      
1404      5566      6626      0.80724        52.29555       0.89615        -34.77881      
1405      5612      6626      0.80637        49.06036       0.89229        -35.29365      
1406      5658      6626      0.80554        45.81253       0.88549        -35.82602      
1407      5704      6626      0.80387        42.55614       0.87497        -36.26749      
1408      5750      6626      0.80275        39.30618       0.86142        -36.49246      
1409      5796      6626      0.80144        36.06314       0.84681        -36.36547      
1410      5842      6626      0.80017        32.807         0.83412        -35.87783      
1411      5888      6626      0.79882        29.56042       0.82567        -35.16024      
1412      0         6682      0.86158        80.34101       0.89402        -32.46701      
1413      43        6682      0.86019        77.26451       0.89533        -32.57852      
1414      86        6682      0.8591         74.21567       0.89672        -32.70763      
1415      129       6682      0.858          71.14618       0.89819        -32.86169      
1416      172       6682      0.85716        68.0549        0.89976        -33.04709      
1417      215       6682      0.85604        65.00298       0.90131        -33.26947      
1418      258       6682      0.85462        61.96048       0.90276        -33.54078      
1419      301       6682      0.8536         58.95578       0.90401        -33.86908      
1420      344       6682      0.85243        55.89053       0.90477        -34.28329      
1421      387       6682      0.85211        52.80263       0.90467        -34.79977      
1422      430       6682      0.85004        49.7555        0.90239        -35.41524      
1423      473       6682      0.84891        46.75594       0.8973         -36.11404      
1424      516       6682      0.84701        43.74634       0.88749        -36.82394      
1425      559       6682      0.84601        40.64347       0.87193        -37.41396      
1426      602       6682      0.84483        37.62966       0.85252        -37.5812       
1427      645       6682      0.84314        34.60544       0.83331        -37.16523      
1428      688       6682      0.84214        31.63912       0.81928        -36.31339      
1429      731       6682      0.84058        28.60176       0.81206        -35.25138      
1430      774       6682      0.83947        25.50068       0.81053        -34.25242      
1431      817       6682      0.83804        22.45934       0.81265        -33.46616      
1432      860       6682      0.83636        19.43827       0.81637        -32.88214      
1433      903       6682      0.83474        16.46557       0.8205         -32.46233      
1434      946       6682      0.83311        13.41114       0.82468        -32.1497       
1435      989       6682      0.83205        10.32402       0.82857        -31.91834      
1436      1032      6682      0.83081        7.29654        0.83205        -31.754        
1437      1075      6682      0.82926        4.31878        0.83513        -31.63611      
1438      1118      6682      0.82817        1.31964        0.83789        -31.54576      
1439      1161      6682      0.82702        -1.76229       0.84041        -31.47652      
1440      1204      6682      0.82535        -4.77412       0.84263        -31.42754      
1441      1247      6682      0.82414        -7.80689       0.84461        -31.38906      
1442      1290      6682      0.82285        -10.74988      0.84635        -31.36112      
1443      1333      6682      0.82134        -13.78457      0.84797        -31.33986      
1444      1376      6682      0.82007        -16.83032      0.84945        -31.32352      
1445      1419      6682      0.8191         -19.87775      0.85079        -31.31096      
1446      1462      6682      0.81795        -22.88487      0.852          -31.30237      
1447      1505      6682      0.81681        -25.86295      0.85311        -31.29649      
