The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92708        -36.26         0.0488         62.67          0.44384        119.3          0.86805        -32.08         

Pt        X         Y         gamma_l        angle          gamma_out      angle          
995       7236      7851      0.69144        -3.19178       0.90279        -36.28254      
996       7344      7851      0.6888         -10.73198      0.90579        -36.06108      
997       7452      7851      0.68635        -18.24286      0.90861        -35.91427      
998       7560      7851      0.68391        -25.80526      0.91116        -35.81598      
999       7668      7851      0.68142        -33.36365      0.91341        -35.75073      
1000      7776      7851      0.67917        -40.92996      0.91539        -35.70721      
1001      7884      7851      0.67724        -48.49906      0.91713        -35.67846      
1002      7992      7851      0.67518        -56.08188      0.91868        -35.66048      
1003      8100      7851      0.67363        -63.66524      0.92007        -35.64967      
1004      8208      7851      0.67213        -71.27105      0.92133        -35.64444      
1005      8316      7851      0.67113        -78.91513      0.92248        -35.64309      
1006      8424      7851      0.67012        -86.52067      0.92354        -35.6451       
1007      8532      7851      0.6696         -94.16303      0.92452        -35.64944      
1008      8640      7851      0.66941        -101.81486     0.92545        -35.65579      
1009      8748      7851      0.66942        -109.47157     0.92632        -35.66393      
1010      8856      7851      0.67001        -117.12608     0.92715        -35.67341      
1011      8964      7851      0.67064        -124.8088      0.92795        -35.68447      
1012      9072      7851      0.67156        -132.48305     0.92872        -35.69684      
1013      9180      7851      0.67289        -140.16851     0.92948        -35.71048      
1014      9288      7851      0.67439        -147.84579     0.93022        -35.72553      
1015      9396      7851      0.67628        -155.52354     0.93095        -35.74196      
1016      9504      7851      0.67838        -163.24323     0.93169        -35.7601       
1017      9612      7851      0.68049        -170.96814     0.93242        -35.78016      
1018      9720      7851      0.68268        -178.69823     0.93317        -35.80233      
1019      9828      7851      0.68504        173.56969      0.93393        -35.82689      
1020      9936      7851      0.68811        165.77488      0.93472        -35.85421      
1021      10044     7851      0.69048        158.03934      0.93552        -35.88509      
1022      10152     7851      0.69293        150.28165      0.93636        -35.92014      
1023      10260     7851      0.69563        142.55782      0.93724        -35.95989      
1024      10368     7851      0.69801        134.82961      0.93816        -36.006        
1025      10476     7851      0.70078        127.11251      0.93914        -36.05952      
1026      10584     7851      0.70273        119.40955      0.94016        -36.12325      
1027      10692     7851      0.70477        111.74599      0.94125        -36.19913      
1028      10800     7851      0.70651        104.09051      0.94239        -36.29155      
1029      10908     7851      0.70808        96.44941       0.94358        -36.40568      
1030      11016     7851      0.70915        88.82347       0.94477        -36.54918      
1031      11124     7851      0.70971        81.22396       0.94585        -36.73199      
1032      11232     7851      0.70985        73.65279       0.94664        -36.96708      
1033      11340     7851      0.71           66.07345       0.94677        -37.27093      
1034      11448     7851      0.7094         58.5338        0.94543        -37.6515       
1035      11556     7851      0.7088         51.01663       0.94145        -38.09146      
1036      11664     7851      0.70759        43.52237       0.93341        -38.49439      
1037      11772     7851      0.70617        36.01941       0.92139        -38.66111      
1038      0         7909      0.72535        142.51613      0.93747        -35.94317      
1039      101       7909      0.72783        135.43682      0.93834        -35.98419      
1040      202       7909      0.72977        128.32454      0.93927        -36.03201      
1041      303       7909      0.73162        121.23582      0.94025        -36.08762      
1042      404       7909      0.7332         114.11984      0.9413         -36.15367      
1043      505       7909      0.73446        107.01009      0.94242        -36.23289      
1044      606       7909      0.73561        99.92872       0.9436         -36.32879      
1045      707       7909      0.73677        92.84906       0.94484        -36.44708      
1046      808       7909      0.7374         85.78135       0.94609        -36.59573      
1047      909       7909      0.73788        78.71648       0.94727        -36.78529      
1048      1010      7909      0.73768        71.65672       0.94817        -37.03043      
1049      1111      7909      0.73761        64.62527       0.94843        -37.34669      
1050      1212      7909      0.73691        57.58947       0.94727        -37.74902      
1051      1313      7909      0.73594        50.56242       0.9434         -38.22424      
1052      1414      7909      0.7345         43.55125       0.93521        -38.68109      
1053      1515      7909      0.73326        36.53133       0.92242        -38.91313      
1054      1616      7909      0.73134        29.51889       0.90851        -38.69352      
1055      1717      7909      0.72973        22.50618       0.8989         -38.0893       
1056      1818      7909      0.72744        15.48928       0.89556        -37.39218      
1057      1919      7909      0.72521        8.45187        0.89646        -36.81754      
1058      2020      7909      0.72277        1.41977        0.89926        -36.41038      
1059      2121      7909      0.72043        -5.61471       0.90253        -36.13708      
1060      2222      7909      0.71788        -12.66479      0.9057         -35.95661      
1061      2323      7909      0.71546        -19.71051      0.90856        -35.83721      
1062      2424      7909      0.7133         -26.77249      0.91107        -35.75731      
1063      2525      7909      0.71101        -33.84435      0.91327        -35.70429      
1064      2626      7909      0.70923        -40.91645      0.9152         -35.66866      
1065      2727      7909      0.70761        -48.00254      0.9169         -35.64539      
1066      2828      7909      0.70617        -55.08425      0.91841        -35.63085      
1067      2929      7909      0.70508        -62.18408      0.91976        -35.6224       
1068      3030      7909      0.70399        -69.28488      0.92099        -35.61876      
1069      3131      7909      0.70301        -76.39153      0.92211        -35.61863      
1070      3232      7909      0.7025         -83.50472      0.92314        -35.62098      
1071      3333      7909      0.70247        -90.64757      0.92411        -35.62529      
1072      3434      7909      0.70241        -97.76375      0.925          -35.63147      
1073      3535      7909      0.7027         -104.92312     0.92586        -35.63908      
1074      3636      7909      0.70338        -112.06003     0.92666        -35.64783      
1075      3737      7909      0.70451        -119.20716     0.92744        -35.65762      
1076      3838      7909      0.70584        -126.37371     0.92819        -35.66853      
1077      3939      7909      0.70737        -133.56204     0.92892        -35.68055      
1078      4040      7909      0.70897        -140.71113     0.92963        -35.69363      
1079      4141      7909      0.71089        -147.88304     0.93033        -35.70779      
1080      4242      7909      0.71287        -155.04597     0.93102        -35.72317      
1081      4343      7909      0.71525        -162.22208     0.93172        -35.73975      
1082      4444      7909      0.71728        -169.3964      0.93241        -35.758        
1083      4545      7909      0.71988        -176.60184     0.93312        -35.77776      
1084      4646      7909      0.72246        176.24462      0.93383        -35.7993       
1085      4747      7909      0.72522        169.115        0.93456        -35.82285      
1086      4848      7909      0.72756        161.98341      0.93532        -35.84918      
1087      4949      7909      0.73007        154.87058      0.93609        -35.87836      
1088      5050      7909      0.73234        147.74985      0.93691        -35.9113       
1089      5151      7909      0.73477        140.65225      0.93776        -35.9484       
1090      5252      7909      0.73708        133.54028      0.93866        -35.99097      
1091      5353      7909      0.73916        126.44918      0.93961        -36.04018      
1092      5454      7909      0.74093        119.32883      0.94063        -36.09816      
1093      5555      7909      0.74221        112.24355      0.94171        -36.16687      
1094      5656      7909      0.74355        105.15413      0.94287        -36.24942      
1095      5757      7909      0.7444         98.06179       0.94409        -36.35065      
1096      5858      7909      0.74508        90.96934       0.94538        -36.47649      
1097      5959      7909      0.74567        83.91863       0.94667        -36.63458      
1098      6060      7909      0.7456         76.8621        0.94786        -36.83827      
1099      6161      7909      0.74513        69.82016       0.94873        -37.10262      
1100      6262      7909      0.74457        62.79412       0.94881        -37.44563      
1101      6363      7909      0.74357        55.79352       0.9472         -37.87832      
1102      6464      7909      0.7425         48.7805        0.94241        -38.38007      
1103      6565      7909      0.74105        41.75376       0.93274        -38.82889      
1104      6666      7909      0.73922        34.71456       0.91859        -38.96922      
1105      6767      7909      0.73735        27.69318       0.90481        -38.61522      
1106      6868      7909      0.73522        20.64947       0.89669        -37.92251      
1107      6969      7909      0.73267        13.58176       0.89486        -37.2195       
1108      7070      7909      0.73051        6.53253        0.89665        -36.68004      
1109      7171      7909      0.72801        -0.51087       0.89983        -36.31042      
1110      7272      7909      0.72555        -7.57902       0.90323        -36.06578      
1111      7373      7909      0.72313        -14.65158      0.9064         -35.90556      
1112      7474      7909      0.72077        -21.72116      0.90921        -35.80021      
1113      7575      7909      0.71808        -28.80929      0.91168        -35.73103      
1114      7676      7909      0.71617        -35.89509      0.91381        -35.68441      
1115      7777      7909      0.71402        -43.00293      0.91569        -35.65418      
1116      7878      7909      0.71242        -50.09556      0.91734        -35.63454      
1117      7979      7909      0.71059        -57.18285      0.91881        -35.6231       
1118      8080      7909      0.70952        -64.299        0.92014        -35.61664      
1119      8181      7909      0.70845        -71.41561      0.92134        -35.61453      
1120      8282      7909      0.70729        -78.54922      0.92243        -35.61577      
1121      8383      7909      0.70679        -85.66794      0.92345        -35.6191       
1122      8484      7909      0.70662        -92.8165       0.92439        -35.62431      
1123      8585      7909      0.70643        -99.9665       0.92528        -35.63127      
1124      8686      7909      0.70692        -107.12369     0.92612        -35.63933      
1125      8787      7909      0.70735        -114.27536     0.92691        -35.64875      
1126      8888      7909      0.70839        -121.4081      0.92768        -35.65902      
1127      8989      7909      0.7093         -128.57013     0.92842        -35.67056      
1128      9090      7909      0.71081        -135.74485     0.92914        -35.68296      
1129      9191      7909      0.71238        -142.91091     0.92985        -35.69648      
1130      9292      7909      0.71405        -150.09867     0.93055        -35.71119      
1131      9393      7909      0.71587        -157.27852     0.93124        -35.72711      
1132      9494      7909      0.71825        -164.44109     0.93194        -35.74411      
1133      9595      7909      0.72058        -171.65309     0.93264        -35.76282      
1134      9696      7909      0.72301        -178.85267     0.93335        -35.78321      
1135      9797      7909      0.72535        173.94165      0.93408        -35.80568      
1136      9898      7909      0.72782        166.71109      0.93482        -35.83051      
1137      9999      7909      0.73028        159.45781      0.9356         -35.85823      
1138      10100     7909      0.73287        152.22476      0.9364         -35.8891       
1139      10201     7909      0.73536        145.01551      0.93724        -35.92387      
1140      10302     7909      0.73769        137.80093      0.93813        -35.96359      
1141      10403     7909      0.74004        130.5726       0.93907        -36.00938      
1142      10504     7909      0.74203        123.37883      0.94006        -36.06264      
1143      10605     7909      0.74389        116.2056       0.94112        -36.12528      
1144      10706     7909      0.74527        109.02899      0.94226        -36.20051      
1145      10807     7909      0.74655        101.87802      0.94347        -36.2915       
1146      10908     7909      0.74793        94.70648       0.94477        -36.40398      
1147      11009     7909      0.74846        87.60577       0.94608        -36.54453      
1148      11110     7909      0.74852        80.49648       0.94738        -36.72454      
1149      11211     7909      0.74823        73.39837       0.94848        -36.95782      
1150      11312     7909      0.74804        66.29621       0.94911        -37.26325      
1151      11413     7909      0.74735        59.23704       0.94854        -37.65737      
1152      11514     7909      0.74626        52.173         0.94554        -38.1432       
1153      11615     7909      0.74481        45.15496       0.93835        -38.65156      
1154      11716     7909      0.74335        38.10412       0.92585        -38.98986      
1155      0         7966      0.76648        140.62023      0.93799        -35.93043      
1156      96        7966      0.76842        133.88292      0.93887        -35.9698       
1157      192       7966      0.77017        127.15421      0.9398         -36.01497      
1158      288       7966      0.77171        120.4159       0.9408         -36.06752      
1159      384       7966      0.773          113.66923      0.94188        -36.12944      
1160      480       7966      0.77401        106.91668      0.94304        -36.20341      
1161      576       7966      0.77475        100.18976      0.94428        -36.29263      
1162      672       7966      0.77541        93.45931       0.94562        -36.4023       
1163      768       7966      0.77584        86.71645       0.94703        -36.53996      
1164      864       7966      0.77601        79.99318       0.94847        -36.71514      
1165      960       7966      0.77564        73.2892        0.9498         -36.9422       
1166      1056      7966      0.77523        66.59706       0.95078        -37.24016      
1167      1152      7966      0.77435        59.90791       0.95083        -37.63256      
1168      1248      7966      0.77318        53.20959       0.9488         -38.13509      
1169      1344      7966      0.77159        46.5243        0.94276        -38.71088      
1170      1440      7966      0.77014        39.81193       0.93077        -39.19673      
1171      1536      7966      0.76824        33.13319       0.91414        -39.25959      
1172      1632      7966      0.76615        26.44823       0.89943        -38.73624      
1173      1728      7966      0.76408        19.75633       0.8922         -37.9098       
1174      1824      7966      0.76171        13.06677       0.89166        -37.15526      
1175      1920      7966      0.7593         6.36052        0.89444        -36.60773      
1176      2016      7966      0.75671        -0.33389       0.89822        -36.24629      
1177      2112      7966      0.75419        -7.07528       0.90198        -36.01131      
1178      2208      7966      0.75181        -13.78695      0.90536        -35.86005      
1179      2304      7966      0.74939        -20.50726      0.9083         -35.76149      
1180      2400      7966      0.74717        -27.22896      0.91084        -35.69658      
1181      2496      7966      0.74528        -33.97097      0.91305        -35.65351      
1182      2592      7966      0.74345        -40.70679      0.91497        -35.62562      
1183      2688      7966      0.74196        -47.45664      0.91666        -35.60779      
1184      2784      7966      0.7406         -54.21222      0.91816        -35.59727      
1185      2880      7966      0.73957        -60.96695      0.9195         -35.59184      
1186      2976      7966      0.73877        -67.73001      0.92072        -35.59022      
1187      3072      7966      0.73789        -74.49596      0.92183        -35.59171      
1188      3168      7966      0.73734        -81.25447      0.92285        -35.59527      
1189      3264      7966      0.73736        -88.02965      0.9238         -35.60034      
1190      3360      7966      0.73741        -94.78096      0.92468        -35.60692      
1191      3456      7966      0.73806        -101.57129     0.92552        -35.61448      
1192      3552      7966      0.73889        -108.36087     0.92631        -35.6231       
1193      3648      7966      0.74003        -115.17304     0.92707        -35.63263      
1194      3744      7966      0.74149        -121.95881     0.92781        -35.64293      
1195      3840      7966      0.74306        -128.75848     0.92852        -35.65413      
1196      3936      7966      0.74506        -135.5634      0.92921        -35.66605      
1197      4032      7966      0.74676        -142.36155     0.92989        -35.67904      
1198      4128      7966      0.74887        -149.16592     0.93056        -35.69284      
1199      4224      7966      0.75105        -155.98585     0.93123        -35.70768      
1200      4320      7966      0.75376        -162.80206     0.9319         -35.72342      
1201      4416      7966      0.75641        -169.59354     0.93257        -35.74038      
1202      4512      7966      0.75909        -176.38902     0.93325        -35.75875      
1203      4608      7966      0.7618         176.84279      0.93394        -35.7786       
1204      4704      7966      0.76446        170.07194      0.93464        -35.80032      
1205      4800      7966      0.76689        163.31191      0.93537        -35.82422      
1206      4896      7966      0.76947        156.57295      0.93612        -35.85044      
1207      4992      7966      0.77208        149.83548      0.93691        -35.87956      
1208      5088      7966      0.77414        143.08396      0.93773        -35.91256      
1209      5184      7966      0.77591        136.32682      0.9386         -35.95008      
1210      5280      7966      0.77782        129.5782       0.93953        -35.99276      
1211      5376      7966      0.77948        122.83832      0.94052        -36.04212      
1212      5472      7966      0.78064        116.09927      0.94158        -36.10011      
1213      5568      7966      0.78253        109.33094      0.94273        -36.16853      
1214      5664      7966      0.78334        102.61943      0.94397        -36.25096      
1215      5760      7966      0.78374        95.8922        0.9453         -36.35224      
1216      5856      7966      0.78419        89.18208       0.94672        -36.47778      
1217      5952      7966      0.78422        82.47002       0.94821        -36.63739      
1218      6048      7966      0.78363        75.77712       0.94966        -36.8436       
1219      6144      7966      0.78317        69.08372       0.95092        -37.11443      
1220      6240      7966      0.78199        62.39099       0.95152        -37.47424      
1221      6336      7966      0.78066        55.7197        0.95058        -37.94416      
1222      6432      7966      0.77908        49.01982       0.94639        -38.52347      
1223      6528      7966      0.77712        42.33171       0.93659        -39.09983      
1224      6624      7966      0.77517        35.63537       0.9206         -39.38004      
1225      6720      7966      0.77317        28.92345       0.90351        -39.05283      
1226      6816      7966      0.77078        22.22214       0.89304        -38.2489       
1227      6912      7966      0.76844        15.48453       0.89055        -37.40558      
1228      7008      7966      0.76571        8.76741        0.89273        -36.76826      
1229      7104      7966      0.76326        2.05399        0.8965         -36.34246      
1230      7200      7966      0.76058        -4.66906       0.90045        -36.06915      
1231      7296      7966      0.75827        -11.40997      0.90406        -35.89313      
1232      7392      7966      0.75563        -18.13082      0.90722        -35.78067      
1233      7488      7966      0.75345        -24.88187      0.90993        -35.70648      
1234      7584      7966      0.75112        -31.63479      0.91228        -35.65845      
1235      7680      7966      0.74898        -38.40048      0.91432        -35.62722      
1236      7776      7966      0.74724        -45.14985      0.91609        -35.60728      
1237      7872      7966      0.74559        -51.91412      0.91766        -35.59541      
1238      7968      7966      0.745          -58.69165      0.91906        -35.58839      
1239      8064      7966      0.74365        -65.43264      0.92032        -35.58647      
1240      8160      7966      0.74276        -72.25157      0.92147        -35.58737      
1241      8256      7966      0.74174        -78.98604      0.92252        -35.59083      
1242      8352      7966      0.74128        -85.7915       0.92349        -35.59587      
1243      8448      7966      0.74124        -92.57166      0.9244         -35.60222      
1244      8544      7966      0.74169        -99.35036      0.92525        -35.60962      
1245      8640      7966      0.74244        -106.14925     0.92606        -35.61806      
1246      8736      7966      0.7432         -112.93788     0.92683        -35.62752      
1247      8832      7966      0.74425        -119.70907     0.92757        -35.63776      
1248      8928      7966      0.74572        -126.48484     0.92829        -35.64871      
1249      9024      7966      0.74734        -133.28381     0.92899        -35.66054      
1250      9120      7966      0.74918        -140.10802     0.92967        -35.67324      
1251      9216      7966      0.75099        -146.88745     0.93034        -35.68681      
1252      9312      7966      0.75317        -153.70283     0.93101        -35.70129      
1253      9408      7966      0.75545        -160.48315     0.93168        -35.71675      
1254      9504      7966      0.75792        -167.30812     0.93235        -35.73344      
1255      9600      7966      0.76043        -174.12687     0.93303        -35.75144      
1256      9696      7966      0.76302        179.04066      0.93372        -35.77099      
1257      9792      7966      0.76537        172.19724      0.93443        -35.79246      
1258      9888      7966      0.76805        165.34192      0.93516        -35.81587      
1259      9984      7966      0.77046        158.48829      0.93591        -35.84184      
1260      10080     7966      0.77313        151.62581      0.9367         -35.87059      
1261      10176     7966      0.77538        144.76868      0.93753        -35.90299      
1262      10272     7966      0.77749        137.91668      0.93841        -35.93966      
1263      10368     7966      0.77961        131.0719       0.93934        -35.98143      
1264      10464     7966      0.78144        124.23734      0.94033        -36.02973      
1265      10560     7966      0.7829         117.42249      0.94139        -36.0862       
1266      10656     7966      0.78402        110.60113      0.94253        -36.15332      
1267      10752     7966      0.78502        103.78306      0.94378        -36.234        
1268      10848     7966      0.78581        96.99015       0.94512        -36.33231      
1269      10944     7966      0.78635        90.19342       0.94656        -36.45484      
1270      11040     7966      0.7863         83.42346       0.94806        -36.61016      
1271      11136     7966      0.7859         76.66248       0.94957        -36.81097      
1272      11232     7966      0.78523        69.90884       0.9509         -37.07525      
1273      11328     7966      0.78442        63.17721       0.95167        -37.42608      
1274      11424     7966      0.78328        56.45376       0.95104        -37.88941      
1275      11520     7966      0.78194        49.73174       0.94736        -38.46897      
1276      11616     7966      0.77999        43.03976       0.93821        -39.06818      
1277      11712     7966      0.77819        36.35089       0.92256        -39.41017      
1278      11808     7966      0.77611        29.6915        0.90498        -39.1519       
1279      0         8024      0.80641        138.48447      0.93853        -35.91967      
1280      92        8024      0.80857        132.05367      0.93942        -35.95719      
1281      184       8024      0.81006        125.61049      0.94038        -36.00053      
1282      276       8024      0.81176        119.15713      0.94141        -36.05048      
1283      368       8024      0.81264        112.70443      0.94252        -36.10947      
1284      460       8024      0.81351        106.25422      0.94373        -36.17935      
1285      552       8024      0.81398        99.81661       0.94504        -36.26362      
1286      644       8024      0.81422        93.36328       0.94647        -36.36726      
1287      736       8024      0.81404        86.91507       0.94802        -36.49693      
1288      828       8024      0.81401        80.4722        0.94968        -36.66176      
1289      920       8024      0.81356        74.02662       0.95138        -36.87696      
1290      1012      8024      0.81275        67.58815       0.95293        -37.1631       
1291      1104      8024      0.81168        61.15759       0.9539         -37.54867      
1292      1196      8024      0.81017        54.73421       0.95332        -38.06577      
1293      1288      8024      0.80875        48.31147       0.94928        -38.72368      
1294      1380      8024      0.80665        41.89604       0.9387         -39.41051      
1295      1472      8024      0.80464        35.4609        0.92032        -39.77373      
1296      1564      8024      0.80248        29.0343        0.90037        -39.39577      
1297      1656      8024      0.80009        22.59769       0.88862        -38.44204      
1298      1748      8024      0.7977         16.17966       0.88646        -37.48024      
1299      1840      8024      0.79507        9.75025        0.88941        -36.77774      
1300      1932      8024      0.79244        3.30034        0.8939         -36.32321      
1301      2024      8024      0.78981        -3.15107       0.89838        -36.03931      
1302      2116      8024      0.78728        -9.61363       0.90237        -35.86106      
1303      2208      8024      0.78498        -16.07871      0.90578        -35.74763      
1304      2300      8024      0.78239        -22.53642      0.9087         -35.67571      
1305      2392      8024      0.78016        -28.98823      0.91117        -35.62909      
1306      2484      8024      0.77835        -35.4726       0.91332        -35.59876      
1307      2576      8024      0.77657        -41.95194      0.91518        -35.58006      
1308      2668      8024      0.77493        -48.43806      0.91682        -35.56922      
1309      2760      8024      0.77366        -54.90063      0.91826        -35.5637       
1310      2852      8024      0.77291        -61.37098      0.91956        -35.56182      
1311      2944      8024      0.77245        -67.88895      0.92075        -35.56283      
1312      3036      8024      0.77176        -74.36928      0.92183        -35.56637      
1313      3128      8024      0.7716         -80.8707       0.92282        -35.57136      
1314      3220      8024      0.77142        -87.34483      0.92374        -35.57781      
1315      3312      8024      0.77191        -93.84293      0.92461        -35.58506      
1316      3404      8024      0.7726         -100.35579     0.92543        -35.59326      
1317      3496      8024      0.77361        -106.87524     0.9262         -35.60219      
1318      3588      8024      0.77481        -113.37205     0.92694        -35.61182      
1319      3680      8024      0.77648        -119.86806     0.92766        -35.62197      
1320      3772      8024      0.77832        -126.38189     0.92835        -35.63282      
1321      3864      8024      0.78038        -132.88568     0.92902        -35.64428      
1322      3956      8024      0.7826         -139.38928     0.92968        -35.65642      
1323      4048      8024      0.78498        -145.88365     0.93033        -35.66926      
1324      4140      8024      0.78745        -152.39754     0.93098        -35.68292      
1325      4232      8024      0.7901         -158.89304     0.93163        -35.69736      
1326      4324      8024      0.79284        -165.39924     0.93227        -35.71277      
1327      4416      8024      0.79554        -171.88439     0.93293        -35.72924      
1328      4508      8024      0.79814        -178.37911     0.93359        -35.74702      
1329      4600      8024      0.80083        175.09678      0.93427        -35.76626      
1330      4692      8024      0.80364        168.61309      0.93496        -35.78694      
1331      4784      8024      0.80628        162.16227      0.93568        -35.80946      
1332      4876      8024      0.8088         155.69527      0.93642        -35.83428      
1333      4968      8024      0.81089        149.25276      0.93719        -35.86182      
1334      5060      8024      0.81308        142.80506      0.93801        -35.89244      
1335      5152      8024      0.81516        136.36393      0.93887        -35.92682      
1336      5244      8024      0.81689        129.91976      0.93979        -35.96602      
1337      5336      8024      0.81864        123.47492      0.94078        -36.01089      
1338      5428      8024      0.81966        117.01939      0.94184        -36.06349      
1339      5520      8024      0.82072        110.57539      0.943          -36.12508      
1340      5612      8024      0.82141        104.12227      0.94426        -36.19886      
1341      5704      8024      0.8217         97.68307       0.94563        -36.28835      
1342      5796      8024      0.82198        91.23641       0.94714        -36.3988       
1343      5888      8024      0.82195        84.78397       0.94878        -36.53822      
1344      5980      8024      0.82134        78.35781       0.95052        -36.71738      
1345      6072      8024      0.82065        71.93767       0.95227        -36.95263      
1346      6164      8024      0.81955        65.51414       0.95381        -37.26888      
1347      6256      8024      0.81809        59.09824       0.95457        -37.6983       
1348      6348      8024      0.81629        52.68002       0.95331        -38.27454      
1349      6440      8024      0.81423        46.26909       0.94759        -38.98625      
1350      6532      8024      0.81197        39.84684       0.93415        -39.65588      
1351      6624      8024      0.80983        33.42251       0.91343        -39.82957      
1352      6716      8024      0.80744        26.99762       0.89458        -39.1869       
1353      6808      8024      0.80481        20.54084       0.88611        -38.12826      
1354      6900      8024      0.80229        14.06278       0.88638        -37.20818      
1355      6992      8024      0.79951        7.59225        0.89039        -36.58514      
1356      7084      8024      0.79705        1.15076        0.89513        -36.19578      
1357      7176      8024      0.79403        -5.32338       0.89961        -35.95536      
1358      7268      8024      0.79153        -11.78864      0.90347        -35.80462      
1359      7360      8024      0.78886        -18.25759      0.90675        -35.7097       
1360      7452      8024      0.78675        -24.7283       0.90953        -35.64828      
1361      7544      8024      0.78442        -31.21341      0.91191        -35.60949      
1362      7636      8024      0.78229        -37.70311      0.91397        -35.58508      
1363      7728      8024      0.78053        -44.18768      0.91576        -35.5702       
1364      7820      8024      0.77883        -50.67845      0.91733        -35.5622       
1365      7912      8024      0.77781        -57.17608      0.91874        -35.55847      
1366      8004      8024      0.77668        -63.67108      0.92           -35.55851      
1367      8096      8024      0.77615        -70.17603      0.92114        -35.56078      
1368      8188      8024      0.77555        -76.67092      0.92219        -35.56521      
1369      8280      8024      0.77553        -83.16659      0.92316        -35.57086      
1370      8372      8024      0.77544        -89.65564      0.92406        -35.57789      
1371      8464      8024      0.77593        -96.16909      0.92491        -35.58569      
1372      8556      8024      0.77665        -102.67576     0.92571        -35.59431      
1373      8648      8024      0.7776         -109.17986     0.92648        -35.60365      
1374      8740      8024      0.77895        -115.66048     0.92721        -35.61353      
1375      8832      8024      0.7804         -122.16868     0.92791        -35.62414      
1376      8924      8024      0.78225        -128.66719     0.9286         -35.63526      
1377      9016      8024      0.78409        -135.17368     0.92926        -35.64713      
1378      9108      8024      0.78611        -141.69095     0.92992        -35.65969      
1379      9200      8024      0.78795        -148.19724     0.93057        -35.67309      
1380      9292      8024      0.79045        -154.71492     0.93122        -35.68706      
1381      9384      8024      0.79288        -161.2223      0.93186        -35.70197      
1382      9476      8024      0.79535        -167.75172     0.93252        -35.71794      
1383      9568      8024      0.79804        -174.26915     0.93317        -35.73493      
1384      9660      8024      0.80073        179.21359      0.93384        -35.75322      
1385      9752      8024      0.80335        172.67778      0.93453        -35.7731       
1386      9844      8024      0.80603        166.13343      0.93524        -35.79471      
1387      9936      8024      0.80863        159.5822       0.93598        -35.81842      
1388      10028     8024      0.81113        153.02551      0.93674        -35.84461      
1389      10120     8024      0.81348        146.45314      0.93755        -35.87383      
1390      10212     8024      0.81556        139.92712      0.9384         -35.90642      
1391      10304     8024      0.81753        133.37856      0.9393         -35.94341      
1392      10396     8024      0.81932        126.83718      0.94027        -35.98567      
1393      10488     8024      0.82085        120.27611      0.94131        -36.03476      
1394      10580     8024      0.82186        113.74474      0.94244        -36.09225      
1395      10672     8024      0.82269        107.22569      0.94366        -36.16037      
1396      10764     8024      0.82343        100.71852      0.945          -36.24225      
1397      10856     8024      0.82365        94.1852        0.94647        -36.34349      
1398      10948     8024      0.82367        87.67511       0.94808        -36.46975      
1399      11040     8024      0.82319        81.20011       0.94979        -36.63051      
1400      11132     8024      0.82242        74.71974       0.95158        -36.84071      
1401      11224     8024      0.82153        68.25553       0.95329        -37.12055      
1402      11316     8024      0.82023        61.75785       0.95453        -37.50334      
1403      11408     8024      0.81881        55.34685       0.9544         -38.01734      
1404      11500     8024      0.81691        48.89257       0.95093        -38.69105      
1405      11592     8024      0.81492        42.45555       0.94094        -39.43189      
1406      11684     8024      0.81267        36.01675       0.92232        -39.88212      
1407      11776     8024      0.81071        29.61618       0.90098        -39.56618      
1408      0         8085      0.84646        135.92555      0.93914        -35.91113      
1409      87        8085      0.84825        129.84537      0.94004        -35.94701      
1410      174       8085      0.84939        123.745        0.941          -35.98832      
1411      261       8085      0.85047        117.66454      0.94204        -36.03561      
1412      348       8085      0.85137        111.55223      0.94317        -36.09099      
1413      435       8085      0.85206        105.47121      0.9444         -36.15604      
1414      522       8085      0.85207        99.36294       0.94576        -36.2348       
1415      609       8085      0.85211        93.28557       0.94725        -36.33003      
1416      696       8085      0.85182        87.19119       0.9489         -36.44871      
1417      783       8085      0.85139        81.10991       0.95071        -36.59876      
1418      870       8085      0.85056        75.01236       0.95267        -36.79417      
1419      957       8085      0.84976        68.92892       0.95469        -37.05296      
1420      1044      8085      0.8481         62.84025       0.95648        -37.40621      
1421      1131      8085      0.84667        56.76642       0.95747        -37.89201      
1422      1218      8085      0.84479        50.66749       0.95609        -38.55863      
1423      1305      8085      0.84269        44.56405       0.94921        -39.39453      
1424      1392      8085      0.84034        38.47613       0.93274        -40.15493      
1425      1479      8085      0.83819        32.39409       0.9081         -40.24943      
1426      1566      8085      0.83568        26.30754       0.88781        -39.36507      
1427      1653      8085      0.83319        20.19777       0.8806         -38.12683      
1428      1740      8085      0.83048        14.11313       0.88252        -37.14994      
1429      1827      8085      0.82769        8.00459        0.88763        -36.51897      
1430      1914      8085      0.82503        1.91157        0.89303        -36.13634      
1431      2001      8085      0.82244        -4.21606       0.89789        -35.90278      
1432      2088      8085      0.81989        -10.38775      0.90205        -35.7583       
1433      2175      8085      0.8174         -16.476        0.90548        -35.66938      
1434      2262      8085      0.8148         -22.60868      0.9084         -35.61316      
1435      2349      8085      0.81262        -28.72724      0.91087        -35.57741      
1436      2436      8085      0.81073        -34.86105      0.91299        -35.55507      
1437      2523      8085      0.80894        -41.00186      0.91484        -35.542        
