The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92934        -34.79         0.04826        66.16          0.44751        121.83         0.87011        -30.7          

Pt        X         Y         gamma_s        angle          gamma_in       angle          
499       2175      6180      0.47189        126.48308      0.87924        -30.6103       
500       2250      6180      0.47321        121.3825       0.87965        -30.65287      
501       2325      6180      0.47427        116.28431      0.88004        -30.70029      
502       2400      6180      0.47593        111.16064      0.88042        -30.753        
503       2475      6180      0.47727        106.10649      0.88077        -30.81113      
504       2550      6180      0.47829        101.04297      0.88106        -30.87618      
505       2625      6180      0.47954        95.98906       0.88129        -30.94842      
506       2700      6180      0.48065        91.03049       0.88143        -31.0272       
507       2775      6180      0.48171        86.00205       0.88146        -31.11559      
508       2850      6180      0.48286        81.04723       0.88134        -31.21134      
509       2925      6180      0.48361        76.09934       0.88101        -31.31501      
510       3000      6180      0.48441        71.12663       0.88042        -31.42622      
511       3075      6180      0.48496        66.24621       0.87951        -31.53934      
512       3150      6180      0.48587        61.32023       0.87824        -31.65431      
513       3225      6180      0.48653        56.39647       0.87654        -31.76251      
514       3300      6180      0.48665        51.57516       0.87442        -31.85222      
515       3375      6180      0.4865         46.65846       0.87187        -31.91732      
516       3450      6180      0.48678        41.81029       0.86907        -31.94899      
517       3525      6180      0.48635        36.97561       0.86616        -31.93638      
518       3600      6180      0.48625        32.13004       0.86332        -31.88228      
519       3675      6180      0.48637        27.32322       0.86078        -31.79048      
520       3750      6180      0.48553        22.50204       0.85871        -31.6645       
521       3825      6180      0.48462        17.66958       0.85716        -31.5198       
522       3900      6180      0.48409        12.88578       0.85613        -31.37026      
523       3975      6180      0.48338        8.03278        0.85557        -31.22031      
524       4050      6180      0.48286        3.2186         0.8554         -31.08022      
525       4125      6180      0.48133        -1.59117       0.85559        -30.95293      
526       4200      6180      0.47999        -6.44179       0.856          -30.83919      
527       4275      6180      0.47902        -11.24272      0.85654        -30.74072      
528       4350      6180      0.47736        -16.05088      0.8572         -30.65627      
529       4425      6180      0.47665        -20.91182      0.85791        -30.58227      
530       4500      6180      0.47521        -25.73837      0.85866        -30.52056      
531       4575      6180      0.47342        -30.58226      0.85942        -30.46855      
532       4650      6180      0.47257        -35.46716      0.86017        -30.42325      
533       4725      6180      0.47101        -40.33704      0.86092        -30.38604      
534       4800      6180      0.46972        -45.24467      0.86164        -30.35433      
535       4875      6180      0.46808        -50.13715      0.86234        -30.32831      
536       4950      6180      0.46604        -55.0965       0.86303        -30.30688      
537       5025      6180      0.46481        -60.02035      0.86368        -30.28855      
538       5100      6180      0.4632         -64.9876       0.86432        -30.27381      
539       5175      6180      0.46186        -69.97941      0.86493        -30.26161      
540       5250      6180      0.46088        -75.00338      0.86552        -30.25156      
541       5325      6180      0.45868        -80.06148      0.86609        -30.24483      
542       5400      6180      0.45778        -85.09682      0.86664        -30.23893      
543       5475      6180      0.4571         -90.16229      0.86717        -30.23459      
544       5550      6180      0.45571        -95.28869      0.86768        -30.23243      
545       5625      6180      0.45486        -100.40091     0.86819        -30.23128      
546       5700      6180      0.45324        -105.52257     0.86867        -30.23207      
547       5775      6180      0.45203        -110.68836     0.86915        -30.23377      
548       5850      6180      0.4517         -115.85701     0.86961        -30.23597      
549       0         6241      0.50815        -83.60055      0.86638        -30.19704      
550       70        6241      0.50667        -88.36017      0.86691        -30.19455      
551       140       6241      0.50557        -93.11828      0.86742        -30.19307      
552       210       6241      0.50476        -97.95677      0.86793        -30.19257      
553       280       6241      0.50351        -102.72275     0.86841        -30.19353      
554       350       6241      0.5025         -107.5266      0.86888        -30.19532      
555       420       6241      0.50155        -112.35747     0.86934        -30.19803      
556       490       6241      0.50081        -117.1535      0.86978        -30.20148      
557       560       6241      0.50019        -122.01495     0.87023        -30.20576      
558       630       6241      0.49961        -126.92204     0.87066        -30.21089      
559       700       6241      0.49905        -131.75221     0.87108        -30.21675      
560       770       6241      0.49869        -136.65618     0.87151        -30.22338      
561       840       6241      0.49863        -141.60339     0.87193        -30.23071      
562       910       6241      0.49871        -146.46152     0.87234        -30.23865      
563       980       6241      0.49893        -151.42235     0.87275        -30.24751      
564       1050      6241      0.49916        -156.33494     0.87316        -30.25717      
565       1120      6241      0.4994         -161.19924     0.87356        -30.26762      
566       1190      6241      0.50029        -166.14251     0.87397        -30.2788       
567       1260      6241      0.50072        -171.02864     0.87437        -30.29114      
568       1330      6241      0.50113        -175.90536     0.87478        -30.30452      
569       1400      6241      0.50184        179.16783      0.87519        -30.31902      
570       1470      6241      0.5028         174.28044      0.8756         -30.3345       
571       1540      6241      0.50352        169.42142      0.87601        -30.35135      
572       1610      6241      0.50465        164.49249      0.87643        -30.36971      
573       1680      6241      0.50576        159.64052      0.87685        -30.38939      
574       1750      6241      0.50666        154.75641      0.87728        -30.41113      
575       1820      6241      0.50788        149.87997      0.87771        -30.43464      
576       1890      6241      0.50879        145.07862      0.87814        -30.46014      
577       1960      6241      0.50994        140.19545      0.87858        -30.48844      
578       2030      6241      0.51118        135.33796      0.87902        -30.51933      
579       2100      6241      0.51254        130.57451      0.87947        -30.5526       
580       2170      6241      0.51367        125.71677      0.87992        -30.59027      
581       2240      6241      0.51495        120.89187      0.88037        -30.63163      
582       2310      6241      0.51596        116.14892      0.8808         -30.67694      
583       2380      6241      0.51717        111.34917      0.88123        -30.72784      
584       2450      6241      0.51866        106.59016      0.88165        -30.78399      
585       2520      6241      0.51973        101.91998      0.88202        -30.84579      
586       2590      6241      0.52122        97.11262       0.88238        -30.91681      
587       2660      6241      0.5224         92.4421        0.88266        -30.99425      
588       2730      6241      0.52325        87.82922       0.88285        -31.07976      
589       2800      6241      0.52434        83.09678       0.88293        -31.17747      
590       2870      6241      0.52532        78.47935       0.88285        -31.28319      
591       2940      6241      0.52597        73.8594        0.88254        -31.39905      
592       3010      6241      0.52672        69.21532       0.88196        -31.52489      
593       3080      6241      0.52739        64.65586       0.88104        -31.65518      
594       3150      6241      0.52757        60.05438       0.87966        -31.78792      
595       3220      6241      0.52779        55.45639       0.87779        -31.91537      
596       3290      6241      0.52804        50.9223        0.87543        -32.02632      
597       3360      6241      0.52818        46.34257       0.87254        -32.1108       
598       3430      6241      0.52841        41.77635       0.86928        -32.15589      
599       3500      6241      0.52805        37.29384       0.86589        -32.14904      
600       3570      6241      0.52784        32.74539       0.86253        -32.09047      
601       3640      6241      0.52734        28.22963       0.85953        -31.98263      
602       3710      6241      0.52702        23.75621       0.85706        -31.83969      
603       3780      6241      0.5263         19.2066        0.85521        -31.66978      
604       3850      6241      0.52565        14.6991        0.85402        -31.49317      
605       3920      6241      0.52499        10.23528       0.85339        -31.32137      
606       3990      6241      0.52387        5.72449        0.85326        -31.15884      
607       4060      6241      0.52288        1.24527        0.85346        -31.0132       
608       4130      6241      0.52195        -3.2609        0.85393        -30.88398      
609       4200      6241      0.52074        -7.79449       0.85457        -30.77157      
610       4270      6241      0.51984        -12.26595      0.85531        -30.67625      
611       4340      6241      0.51817        -16.8023       0.85614        -30.59492      
612       4410      6241      0.51729        -21.30733      0.85697        -30.52569      
613       4480      6241      0.51628        -25.83941      0.85781        -30.46705      
614       4550      6241      0.5147         -30.38601      0.85865        -30.41828      
615       4620      6241      0.51357        -34.89986      0.85946        -30.37711      
616       4690      6241      0.51217        -39.43861      0.86025        -30.34269      
617       4760      6241      0.51032        -44.02305      0.86102        -30.31415      
618       4830      6241      0.50933        -48.59312      0.86174        -30.28952      
619       4900      6241      0.50797        -53.1874       0.86244        -30.26932      
620       4970      6241      0.50662        -57.79609      0.86312        -30.2526       
621       5040      6241      0.50529        -62.41799      0.86376        -30.23885      
622       5110      6241      0.50374        -67.03337      0.86438        -30.22798      
623       5180      6241      0.50219        -71.6808       0.86497        -30.21929      
624       5250      6241      0.50127        -76.34073      0.86555        -30.21199      
625       5320      6241      0.49973        -81.03264      0.8661         -30.20699      
626       5390      6241      0.49837        -85.7344       0.86663        -30.20339      
627       5460      6241      0.4973         -90.47702      0.86715        -30.20093      
628       5530      6241      0.4957         -95.2194       0.86765        -30.20018      
629       5600      6241      0.49462        -99.97942      0.86813        -30.20017      
630       5670      6241      0.49378        -104.72572     0.8686         -30.20106      
631       5740      6241      0.49288        -109.56234     0.86907        -30.20302      
632       5810      6241      0.49272        -114.37182     0.86952        -30.20539      
633       5880      6241      0.49178        -119.18926     0.86996        -30.20923      
634       0         6300      0.54888        -84.98807      0.86649        -30.16231      
635       64        6300      0.54733        -89.30603      0.86698        -30.1616       
636       128       6300      0.54609        -93.63372      0.86746        -30.1616       
637       192       6300      0.54547        -98.05079      0.86794        -30.16204      
638       256       6300      0.54453        -102.44754     0.86839        -30.16356      
639       320       6300      0.54367        -106.81182     0.86883        -30.16581      
640       384       6300      0.54295        -111.24499     0.86927        -30.16871      
641       448       6300      0.54226        -115.67502     0.8697         -30.17229      
642       512       6300      0.54157        -120.04213     0.87011        -30.17648      
643       576       6300      0.54116        -124.4866      0.87052        -30.1812       
644       640       6300      0.54039        -128.94777     0.87092        -30.1868       
645       704       6300      0.54036        -133.3326      0.87131        -30.19246      
646       768       6300      0.54071        -137.84207     0.87171        -30.19869      
647       832       6300      0.54056        -142.30815     0.8721         -30.20579      
648       896       6300      0.54045        -146.73848     0.87248        -30.21344      
649       960       6300      0.54026        -151.22475     0.87287        -30.22189      
650       1024      6300      0.54047        -155.70391     0.87325        -30.23077      
651       1088      6300      0.5407         -160.14743     0.87363        -30.24026      
652       1152      6300      0.54127        -164.6835      0.87402        -30.2505       
653       1216      6300      0.5422         -169.17228     0.8744         -30.26121      
654       1280      6300      0.54238        -173.60669     0.87478        -30.27305      
655       1344      6300      0.54309        -178.0844      0.87517        -30.28557      
656       1408      6300      0.54356        177.43453      0.87556        -30.29921      
657       1472      6300      0.54459        172.96098      0.87595        -30.31352      
658       1536      6300      0.5459         168.48475      0.87635        -30.32879      
659       1600      6300      0.54703        163.99428      0.87676        -30.34545      
660       1664      6300      0.54789        159.54835      0.87716        -30.36345      
661       1728      6300      0.54865        155.13776      0.87757        -30.38281      
662       1792      6300      0.54966        150.63376      0.878          -30.4041       
663       1856      6300      0.55045        146.23276      0.87842        -30.42682      
664       1920      6300      0.55143        141.81802      0.87885        -30.4515       
665       1984      6300      0.55258        137.3585       0.87929        -30.4786       
666       2048      6300      0.5538         132.94273      0.87974        -30.50792      
667       2112      6300      0.55485        128.56997      0.88019        -30.53987      
668       2176      6300      0.55618        124.11115      0.88066        -30.57555      
669       2240      6300      0.55768        119.73469      0.88113        -30.61408      
670       2304      6300      0.55901        115.3701       0.8816         -30.65674      
671       2368      6300      0.56007        110.9772       0.88207        -30.70462      
672       2432      6300      0.56124        106.61566      0.88254        -30.75748      
673       2496      6300      0.56199        102.31387      0.88298        -30.81591      
674       2560      6300      0.56304        97.97337       0.8834         -30.88163      
675       2624      6300      0.56399        93.6619        0.88379        -30.95486      
676       2688      6300      0.56492        89.39909       0.88413        -31.03606      
677       2752      6300      0.56574        85.07643       0.88439        -31.12848      
678       2816      6300      0.56663        80.81156       0.88454        -31.23063      
679       2880      6300      0.56711        76.60452       0.88453        -31.34294      
680       2944      6300      0.56749        72.35659       0.8843         -31.46824      
681       3008      6300      0.56878        68.10403       0.88385        -31.60621      
682       3072      6300      0.56954        63.89824       0.88302        -31.75261      
683       3136      6300      0.56987        59.70067       0.88172        -31.90432      
684       3200      6300      0.57013        55.46981       0.87986        -32.05641      
685       3264      6300      0.57032        51.30454       0.87742        -32.19525      
686       3328      6300      0.56993        47.13665       0.87435        -32.30717      
687       3392      6300      0.56993        42.9637        0.87077        -32.38164      
688       3456      6300      0.56972        38.79598       0.86686        -32.40173      
689       3520      6300      0.56971        34.68288       0.86294        -32.3627       
690       3584      6300      0.56929        30.49647       0.85922        -32.25974      
691       3648      6300      0.56892        26.40442       0.85612        -32.10971      
692       3712      6300      0.56819        22.28836       0.85371        -31.92385      
693       3776      6300      0.56789        18.10468       0.85201        -31.71998      
694       3840      6300      0.56777        14.00571       0.85103        -31.51925      
695       3904      6300      0.56678        9.90366        0.8507         -31.3278       
696       3968      6300      0.56547        5.76729        0.85084        -31.15264      
697       4032      6300      0.56472        1.65363        0.85127        -30.99858      
698       4096      6300      0.5638         -2.44462       0.85193        -30.8654       
699       4160      6300      0.56247        -6.58752       0.85275        -30.75057      
700       4224      6300      0.56171        -10.72756      0.85363        -30.65247      
701       4288      6300      0.56069        -14.82174      0.85455        -30.57074      
702       4352      6300      0.55927        -18.95969      0.85549        -30.50167      
703       4416      6300      0.5583         -23.10465      0.85641        -30.44287      
704       4480      6300      0.55708        -27.20314      0.85731        -30.39433      
705       4544      6300      0.55565        -31.36662      0.85818        -30.35316      
706       4608      6300      0.55478        -35.53585      0.85902        -30.31787      
707       4672      6300      0.55375        -39.66838      0.85981        -30.2887       
708       4736      6300      0.55201        -43.84408      0.86058        -30.26485      
709       4800      6300      0.55069        -48.04455      0.86132        -30.24439      
710       4864      6300      0.54976        -52.18812      0.862          -30.22718      
711       4928      6300      0.54789        -56.40486      0.86268        -30.21364      
712       4992      6300      0.54683        -60.61471      0.86331        -30.20181      
713       5056      6300      0.54628        -64.83785      0.86392        -30.19167      
714       5120      6300      0.5445         -69.07257      0.8645         -30.18464      
715       5184      6300      0.54332        -73.34987      0.86507        -30.17863      
716       5248      6300      0.54219        -77.60739      0.86561        -30.17412      
717       5312      6300      0.54075        -81.87683      0.86613        -30.17116      
718       5376      6300      0.53988        -86.19679      0.86663        -30.16888      
719       5440      6300      0.53902        -90.49622      0.86712        -30.16769      
720       5504      6300      0.53782        -94.81734      0.86759        -30.16772      
721       5568      6300      0.53624        -99.15679      0.86805        -30.16892      
722       5632      6300      0.53574        -103.52476     0.8685         -30.17015      
723       5696      6300      0.53493        -107.88066     0.86893        -30.17238      
724       5760      6300      0.53437        -112.27531     0.86936        -30.17518      
725       5824      6300      0.53431        -116.68491     0.86978        -30.17837      
726       5888      6300      0.53358        -121.12401     0.8702         -30.1827       
727       0         6357      0.58957        -86.58266      0.86665        -30.12977      
728       60        6357      0.58831        -90.64483      0.86712        -30.13027      
729       120       6357      0.58733        -94.67629      0.86758        -30.1313       
730       180       6357      0.58688        -98.82857      0.86803        -30.13266      
731       240       6357      0.58587        -102.97022     0.86847        -30.13509      
732       300       6357      0.58504        -106.99899     0.86889        -30.13792      
733       360       6357      0.58443        -111.14846     0.86931        -30.14124      
734       420       6357      0.58383        -115.26593     0.86971        -30.14508      
735       480       6357      0.58313        -119.37118     0.87011        -30.14948      
736       540       6357      0.58268        -123.49405     0.8705         -30.15425      
737       600       6357      0.58247        -127.65414     0.87088        -30.15941      
738       660       6357      0.58201        -131.812       0.87126        -30.16521      
739       720       6357      0.58166        -135.92581     0.87164        -30.17137      
740       780       6357      0.58172        -140.15694     0.87202        -30.17796      
741       840       6357      0.58158        -144.37509     0.87239        -30.18517      
742       900       6357      0.58138        -148.44806     0.87275        -30.19267      
743       960       6357      0.58172        -152.69731     0.87312        -30.20073      
744       1020      6357      0.58181        -156.89191     0.87349        -30.20937      
745       1080      6357      0.5823         -161.0719      0.87386        -30.21835      
746       1140      6357      0.58261        -165.24776     0.87422        -30.22803      
747       1200      6357      0.58336        -169.4875      0.8746         -30.23827      
748       1260      6357      0.5836         -173.65473     0.87496        -30.2493       
749       1320      6357      0.58445        -177.82506     0.87534        -30.26073      
750       1380      6357      0.58518        177.95905      0.87572        -30.27315      
751       1440      6357      0.58613        173.77803      0.8761         -30.2862       
752       1500      6357      0.58686        169.62115      0.87648        -30.30021      
753       1560      6357      0.58776        165.39967      0.87688        -30.31537      
754       1620      6357      0.5886         161.21232      0.87728        -30.33155      
755       1680      6357      0.58956        157.05906      0.87768        -30.34873      
756       1740      6357      0.59028        152.87979      0.87809        -30.3675       
757       1800      6357      0.59121        148.67541      0.87851        -30.38777      
758       1860      6357      0.59245        144.50521      0.87895        -30.40933      
759       1920      6357      0.59348        140.35787      0.87938        -30.43272      
760       1980      6357      0.59492        136.15527      0.87984        -30.45825      
761       2040      6357      0.59608        132.00498      0.8803         -30.48595      
762       2100      6357      0.5971         127.92644      0.88077        -30.51579      
763       2160      6357      0.59813        123.76169      0.88125        -30.54923      
764       2220      6357      0.59925        119.60902      0.88175        -30.58587      
765       2280      6357      0.60054        115.5272       0.88225        -30.6255       
766       2340      6357      0.6013         111.41743      0.88275        -30.67011      
767       2400      6357      0.60252        107.29913      0.88327        -30.71946      
768       2460      6357      0.60354        103.2406       0.88378        -30.77385      
769       2520      6357      0.60431        99.20273       0.88428        -30.83453      
770       2580      6357      0.60534        95.12587       0.88478        -30.90308      
771       2640      6357      0.60629        91.07876       0.88526        -30.97975      
772       2700      6357      0.60697        87.09977       0.88567        -31.06485      
773       2760      6357      0.60772        83.06179       0.88603        -31.16223      
774       2820      6357      0.60835        79.03266       0.88629        -31.27201      
775       2880      6357      0.60926        75.08081       0.88642        -31.39322      
776       2940      6357      0.61001        71.08793       0.88635        -31.53058      
777       3000      6357      0.61054        67.09369       0.88599        -31.68329      
778       3060      6357      0.61101        63.14673       0.88526        -31.84841      
779       3120      6357      0.61123        59.20825       0.88404        -32.02385      
780       3180      6357      0.61153        55.24668       0.8822         -32.20535      
781       3240      6357      0.61172        51.29314       0.87964        -32.3803       
782       3300      6357      0.61176        47.43574       0.87637        -32.52955      
783       3360      6357      0.61183        43.49601       0.87232        -32.64167      
784       3420      6357      0.61137        39.56355       0.86772        -32.68903      
785       3480      6357      0.61114        35.69714       0.86301        -32.66393      
786       3540      6357      0.61074        31.81785       0.85851        -32.56139      
787       3600      6357      0.61021        27.89495       0.85457        -32.38946      
788       3660      6357      0.61011        24.01709       0.85151        -32.17481      
789       3720      6357      0.60951        20.18597       0.84945        -31.93754      
790       3780      6357      0.60896        16.2815        0.84824        -31.69393      
791       3840      6357      0.60834        12.40325       0.84779        -31.46491      
792       3900      6357      0.60731        8.57088        0.84793        -31.26021      
793       3960      6357      0.60664        4.71513        0.84844        -31.07928      
794       4020      6357      0.60583        0.82443        0.84924        -30.92234      
795       4080      6357      0.60479        -3.00974       0.85018        -30.79139      
796       4140      6357      0.60386        -6.89798       0.85123        -30.6794       
797       4200      6357      0.60282        -10.77053      0.8523         -30.58614      
798       4260      6357      0.60146        -14.59626      0.85337        -30.5096       
799       4320      6357      0.60024        -18.46634      0.85442        -30.44462      
800       4380      6357      0.59919        -22.37022      0.85544        -30.38961      
801       4440      6357      0.59794        -26.25757      0.85641        -30.34417      
802       4500      6357      0.59667        -30.10828      0.85733        -30.30655      
803       4560      6357      0.59548        -34.01299      0.85822        -30.2745       
804       4620      6357      0.59477        -37.92172      0.85906        -30.24707      
805       4680      6357      0.59351        -41.80311      0.85985        -30.22496      
806       4740      6357      0.59218        -45.71738      0.86061        -30.20646      
807       4800      6357      0.59106        -49.6355       0.86132        -30.19087      
808       4860      6357      0.58999        -53.5251       0.862          -30.17803      
809       4920      6357      0.58847        -57.47747      0.86266        -30.16777      
810       4980      6357      0.58747        -61.4227       0.86328        -30.15901      
811       5040      6357      0.58669        -65.35959      0.86387        -30.1518       
812       5100      6357      0.58528        -69.31848      0.86443        -30.14668      
813       5160      6357      0.58397        -73.31873      0.86498        -30.14274      
814       5220      6357      0.58323        -77.30068      0.86551        -30.13951      
815       5280      6357      0.58197        -81.28322      0.86601        -30.13778      
816       5340      6357      0.58055        -85.28728      0.8665         -30.13708      
817       5400      6357      0.57968        -89.34171      0.86697        -30.1368       
818       5460      6357      0.57898        -93.36502      0.86743        -30.13718      
819       5520      6357      0.57764        -97.40929      0.86788        -30.13875      
820       5580      6357      0.57725        -101.503       0.86831        -30.14032      
821       5640      6357      0.57641        -105.58529     0.86874        -30.14283      
822       5700      6357      0.5752         -109.64663     0.86915        -30.14615      
823       5760      6357      0.57495        -113.74601     0.86955        -30.14942      
824       5820      6357      0.57504        -117.86234     0.86995        -30.15303      
825       5880      6357      0.57463        -121.97713     0.87034        -30.15748      
826       0         6411      0.62896        -88.13012      0.86683        -30.10047      
827       57        6411      0.62781        -91.96015      0.86728        -30.10206      
828       114       6411      0.62697        -95.80987      0.86772        -30.104        
829       171       6411      0.62603        -99.73068      0.86816        -30.10657      
830       228       6411      0.62518        -103.62003     0.86857        -30.10957      
831       285       6411      0.62445        -107.50915     0.86898        -30.11294      
832       342       6411      0.6234         -111.40745     0.86938        -30.11696      
833       399       6411      0.62311        -115.3544      0.86977        -30.12099      
834       456       6411      0.62274        -119.27014     0.87016        -30.12546      
835       513       6411      0.6226         -123.18367     0.87054        -30.13019      
836       570       6411      0.62213        -127.13644     0.87091        -30.13556      
837       627       6411      0.62182        -131.08719     0.87128        -30.14123      
838       684       6411      0.62162        -134.98508     0.87164        -30.14716      
839       741       6411      0.62167        -138.95027     0.872          -30.15346      
840       798       6411      0.62194        -142.95256     0.87237        -30.16011      
841       855       6411      0.62211        -146.89281     0.87272        -30.16714      
842       912       6411      0.62178        -150.82085     0.87307        -30.17483      
843       969       6411      0.62205        -154.84462     0.87343        -30.18284      
844       1026      6411      0.62248        -158.78469     0.87378        -30.19108      
845       1083      6411      0.62271        -162.74278     0.87414        -30.19994      
846       1140      6411      0.62307        -166.73696     0.8745         -30.20935      
847       1197      6411      0.6236         -170.71676     0.87486        -30.21919      
848       1254      6411      0.62443        -174.69248     0.87522        -30.22945      
849       1311      6411      0.62499        -178.64491     0.87558        -30.24043      
850       1368      6411      0.62563        177.36568      0.87595        -30.25215      
851       1425      6411      0.6263         173.36035      0.87633        -30.26466      
852       1482      6411      0.62704        169.43812      0.87671        -30.27765      
853       1539      6411      0.62778        165.43995      0.87709        -30.29178      
854       1596      6411      0.62878        161.44562      0.87749        -30.30671      
855       1653      6411      0.6297         157.48469      0.87789        -30.32261      
856       1710      6411      0.63067        153.53665      0.8783         -30.33956      
857       1767      6411      0.63151        149.54196      0.87872        -30.35809      
858       1824      6411      0.63247        145.58077      0.87915        -30.37781      
859       1881      6411      0.63354        141.65202      0.87958        -30.39885      
860       1938      6411      0.6343         137.68611      0.88003        -30.42205      
861       1995      6411      0.63561        133.71346      0.8805         -30.44691      
862       2052      6411      0.63681        129.78295      0.88098        -30.47378      
863       2109      6411      0.63772        125.88362      0.88147        -30.50309      
864       2166      6411      0.63867        121.92744      0.88198        -30.53565      
865       2223      6411      0.63979        118.00254      0.8825         -30.57104      
866       2280      6411      0.64086        114.11879      0.88303        -30.6097       
867       2337      6411      0.64183        110.20678      0.88358        -30.65293      
868       2394      6411      0.64293        106.29592      0.88415        -30.70087      
869       2451      6411      0.64395        102.42517      0.88472        -30.75389      
870       2508      6411      0.64447        98.59489       0.88529        -30.81304      
871       2565      6411      0.64524        94.71553       0.88587        -30.88014      
872       2622      6411      0.64603        90.84649       0.88644        -30.95568      
873       2679      6411      0.64693        87.07517       0.88699        -31.03889      
874       2736      6411      0.64743        83.22594       0.88749        -31.13559      
875       2793      6411      0.64831        79.37539       0.88795        -31.24548      
876       2850      6411      0.64933        75.58306       0.88831        -31.36881      
877       2907      6411      0.64989        71.8296        0.8885         -31.50782      
878       2964      6411      0.65011        68.00705       0.88844        -31.66811      
879       3021      6411      0.6505         64.22161       0.88807        -31.8464       
880       3078      6411      0.65092        60.50424       0.88726        -32.03996      
881       3135      6411      0.65148        56.73591       0.88585        -32.25194      
882       3192      6411      0.65158        52.9457        0.88362        -32.47136      
883       3249      6411      0.65152        49.23274       0.8805         -32.67815      
884       3306      6411      0.65127        45.51914       0.87639        -32.85477      
885       3363      6411      0.65107        41.78331       0.87136        -32.97667      
886       3420      6411      0.65078        38.07433       0.86575        -33.01529      
887       3477      6411      0.65068        34.40203       0.86009        -32.95896      
888       3534      6411      0.65005        30.67878       0.85482        -32.80038      
889       3591      6411      0.65003        26.96104       0.85046        -32.56878      
890       3648      6411      0.64954        23.28106       0.84737        -32.28994      
891       3705      6411      0.64873        19.62912       0.8455         -31.99819      
892       3762      6411      0.648          15.91469       0.84464        -31.71247      
893       3819      6411      0.64759        12.22575       0.84456        -31.45412      
894       3876      6411      0.64745        8.56266        0.84502        -31.2285       
895       3933      6411      0.64645        4.86883        0.84593        -31.03478      
896       3990      6411      0.64568        1.17174        0.84703        -30.8717       
897       4047      6411      0.64476        -2.46841       0.84824        -30.73817      
898       4104      6411      0.64363        -6.13107       0.84951        -30.62709      
899       4161      6411      0.64233        -9.79683       0.85077        -30.53547      
900       4218      6411      0.64152        -13.48735      0.85199        -30.4583       
901       4275      6411      0.64045        -17.14977      0.85316        -30.39534      
902       4332      6411      0.6388         -20.84397      0.85429        -30.34371      
903       4389      6411      0.63819        -24.5539       0.85535        -30.29903      
904       4446      6411      0.63719        -28.19518      0.85634        -30.26317      
905       4503      6411      0.63555        -31.86843      0.85728        -30.23394      
906       4560      6411      0.6342         -35.57539      0.85818        -30.20904      
907       4617      6411      0.63346        -39.28564      0.85902        -30.18756      
908       4674      6411      0.63265        -42.97811      0.8598         -30.16987      
909       4731      6411      0.6313         -46.69285      0.86056        -30.15577      
910       4788      6411      0.63031        -50.42016      0.86127        -30.14376      
911       4845      6411      0.62956        -54.13954      0.86194        -30.13372      
912       4902      6411      0.62807        -57.86037      0.86258        -30.12634      
913       4959      6411      0.62626        -61.60298      0.86319        -30.12079      
914       5016      6411      0.62557        -65.3579       0.86378        -30.11554      
915       5073      6411      0.62443        -69.1247       0.86434        -30.11195      
916       5130      6411      0.6234         -72.89247      0.86487        -30.10935      
917       5187      6411      0.62271        -76.66098      0.86539        -30.10741      
918       5244      6411      0.62198        -80.47138      0.86588        -30.10638      
919       5301      6411      0.6205         -84.25211      0.86636        -30.1067       
920       5358      6411      0.61937        -88.09415      0.86683        -30.10742      
921       5415      6411      0.6189         -91.90465      0.86727        -30.10831      
922       5472      6411      0.61822        -95.74629      0.86771        -30.10994      
923       5529      6411      0.61735        -99.61897      0.86814        -30.11227      
924       5586      6411      0.61702        -103.46968     0.86855        -30.11474      
925       5643      6411      0.61648        -107.31893     0.86895        -30.11782      
926       5700      6411      0.61583        -111.19935     0.86935        -30.12144      
927       5757      6411      0.61517        -115.1084      0.86974        -30.12554      
928       5814      6411      0.6152         -119.00432     0.87012        -30.12962      
929       5871      6411      0.61494        -122.93912     0.8705         -30.13435      
930       0         6465      0.66837        -89.92377      0.86706        -30.07334      
931       54        6465      0.66708        -93.5934       0.8675         -30.07605      
932       108       6465      0.66656        -97.20219      0.86791        -30.07864      
933       162       6465      0.66585        -100.93191     0.86832        -30.08183      
934       216       6465      0.66531        -104.65158     0.86873        -30.08528      
935       270       6465      0.66452        -108.33031     0.86912        -30.0892       
936       324       6465      0.66405        -111.98831     0.86949        -30.09324      
937       378       6465      0.66395        -115.73598     0.86987        -30.0975       
938       432       6465      0.66297        -119.44342     0.87024        -30.10253      
939       486       6465      0.66273        -123.12897     0.8706         -30.10743      
940       540       6465      0.66256        -126.83335     0.87096        -30.11262      
941       594       6465      0.66249        -130.60664     0.87132        -30.11817      
942       648       6465      0.66221        -134.35881     0.87167        -30.12412      
943       702       6465      0.66208        -138.01803     0.87201        -30.13015      
944       756       6465      0.66198        -141.7967      0.87236        -30.13669      
945       810       6465      0.66236        -145.56243     0.8727         -30.1433       
946       864       6465      0.66204        -149.30773     0.87304        -30.15057      
947       918       6465      0.6622         -152.99937     0.87338        -30.15786      
948       972       6465      0.66277        -156.81886     0.87373        -30.16556      
949       1026      6465      0.66304        -160.55614     0.87407        -30.17365      
950       1080      6465      0.66354        -164.28042     0.87441        -30.18201      
951       1134      6465      0.66389        -168.05277     0.87476        -30.19099      
952       1188      6465      0.66466        -171.88153     0.87511        -30.20039      
953       1242      6465      0.66541        -175.61826     0.87546        -30.21006      
954       1296      6465      0.66588        -179.35242     0.87581        -30.2204       
