The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.92934        -34.79         0.04826        66.16          0.44751        121.83         0.87011        -30.7          

Pt        X         Y         gamma_l        angle          gamma_out      angle          
497       4077      7543      0.47369        57.55095       0.93643        -35.63817      
498       4228      7543      0.47021        47.25653       0.93258        -35.77994      
499       4379      7543      0.46696        36.86353       0.92768        -35.82625      
500       4530      7543      0.46431        26.40123       0.92272        -35.74345      
501       4681      7543      0.46161        15.91081       0.91891        -35.54846      
502       4832      7543      0.45932        5.37844        0.91682        -35.30306      
503       4983      7543      0.45765        -5.20108       0.91627        -35.06455      
504       5134      7543      0.45625        -15.81442      0.91679        -34.86341      
505       5285      7543      0.45569        -26.4532       0.91788        -34.70634      
506       5436      7543      0.45538        -37.12456      0.91923        -34.58898      
507       5587      7543      0.45573        -47.78649      0.92065        -34.50338      
508       5738      7543      0.45675        -58.40849      0.92204        -34.44197      
509       5889      7543      0.45865        -68.99667      0.92336        -34.39833      
510       6040      7543      0.46068        -79.46775      0.9246         -34.36881      
511       6191      7543      0.46326        -89.8943       0.92577        -34.34938      
512       6342      7543      0.46655        -100.17276     0.92685        -34.33771      
513       6493      7543      0.47           -110.37989     0.92788        -34.33244      
514       6644      7543      0.47322        -120.52517     0.92886        -34.3327       
515       6795      7543      0.4769         -130.60527     0.92979        -34.3372       
516       6946      7543      0.48011        -140.58214     0.93069        -34.34604      
517       7097      7543      0.48364        -150.52194     0.93156        -34.35847      
518       7248      7543      0.48654        -160.36063     0.93241        -34.37492      
519       7399      7543      0.48881        -170.15024     0.93325        -34.39555      
520       7550      7543      0.49129        -179.89189     0.93408        -34.42013      
521       7701      7543      0.49321        170.38197      0.93491        -34.4497       
522       7852      7543      0.49438        160.69027      0.93574        -34.48504      
523       8003      7543      0.49503        150.98542      0.93657        -34.52721      
524       8154      7543      0.49547        141.27389      0.9374         -34.57738      
525       8305      7543      0.4948         131.57405      0.9382         -34.63778      
526       8456      7543      0.49387        121.82836      0.93898        -34.71061      
527       8607      7543      0.49201        112.03261      0.93969        -34.79931      
528       8758      7543      0.49023        102.19348      0.94027        -34.90684      
529       8909      7543      0.48788        92.25456       0.9406         -35.03794      
530       9060      7543      0.48505        82.28496       0.94049        -35.19409      
531       9211      7543      0.48209        72.24427       0.93969        -35.37378      
532       9362      7543      0.47891        62.07982       0.93782        -35.56538      
533       9513      7543      0.4757         51.8731        0.93458        -35.73606      
534       9664      7543      0.47231        41.47482       0.92997        -35.83495      
535       9815      7543      0.46912        31.06571       0.9248         -35.81008      
536       9966      7543      0.46592        20.46722       0.92025        -35.6522       
537       10117     7543      0.46329        9.85214        0.91735        -35.41376      
538       10268     7543      0.46151        -0.83549       0.9162         -35.16057      
539       10419     7543      0.45999        -11.55506      0.91637        -34.93735      
540       10570     7543      0.45907        -22.33376      0.91732        -34.75934      
541       10721     7543      0.45921        -33.06752      0.91862        -34.62557      
542       10872     7543      0.45959        -43.85155      0.92006        -34.52752      
543       11023     7543      0.46081        -54.51795      0.92149        -34.45747      
544       11174     7543      0.4625         -65.17921      0.92286        -34.40783      
545       11325     7543      0.46464        -75.75306      0.92415        -34.37366      
546       11476     7543      0.46753        -86.23443      0.92535        -34.35075      
547       11627     7543      0.47041        -96.57773      0.92647        -34.33698      
548       11778     7543      0.47352        -106.85345     0.92753        -34.33007      
549       0         7609      0.49028        -33.12366      0.91798        -34.5921       
550       140       7609      0.4905         -42.94432      0.91947        -34.50119      
551       280       7609      0.49093        -52.74576      0.92092        -34.43578      
552       420       7609      0.49181        -62.52137      0.92229        -34.38911      
553       560       7609      0.49348        -72.29041      0.92358        -34.35596      
554       700       7609      0.49558        -82.01471      0.92478        -34.33339      
555       840       7609      0.49805        -91.64136      0.92589        -34.31899      
556       980       7609      0.50079        -101.18861     0.92693        -34.31096      
557       1120      7609      0.50371        -110.65896     0.92791        -34.30804      
558       1260      7609      0.50683        -120.06377     0.92884        -34.30932      
559       1400      7609      0.51007        -129.38802     0.92974        -34.31424      
560       1540      7609      0.51323        -138.65288     0.93059        -34.32252      
561       1680      7609      0.5164         -147.83397     0.93143        -34.33385      
562       1820      7609      0.51948        -156.9626      0.93224        -34.34823      
563       1960      7609      0.52193        -166.05556     0.93305        -34.36607      
564       2100      7609      0.52433        -175.12399     0.93385        -34.38723      
565       2240      7609      0.52629        175.86763      0.93464        -34.41219      
566       2380      7609      0.52798        166.85527      0.93544        -34.44151      
567       2520      7609      0.5294         157.86507      0.93625        -34.47582      
568       2660      7609      0.53028        148.89642      0.93706        -34.5162       
569       2800      7609      0.5309         139.88567      0.93789        -34.56404      
570       2940      7609      0.53071        130.86892      0.93871        -34.62119      
571       3080      7609      0.53002        121.83253      0.93953        -34.68974      
572       3220      7609      0.52893        112.76813      0.9403         -34.77248      
573       3360      7609      0.52729        103.66761      0.941          -34.87308      
574       3500      7609      0.52564        94.47154       0.94154        -34.99623      
575       3640      7609      0.52357        85.26518       0.94177        -35.14523      
576       3780      7609      0.52128        75.93849       0.94148        -35.32431      
577       3920      7609      0.51859        66.58978       0.94032        -35.52779      
578       4060      7609      0.51574        57.11974       0.93786        -35.73967      
579       4200      7609      0.51282        47.56251       0.93379        -35.91698      
580       4340      7609      0.51013        37.96546       0.92834        -35.99663      
581       4480      7609      0.50776        28.30848       0.92255        -35.92925      
582       4620      7609      0.50546        18.62939       0.91788        -35.72324      
583       4760      7609      0.50332        8.90736        0.91517        -35.44587      
584       4900      7609      0.50148        -0.866         0.91433        -35.16924      
585       5040      7609      0.49993        -10.62066      0.91478        -34.93543      
586       5180      7609      0.49903        -20.43763      0.91592        -34.75213      
587       5320      7609      0.49839        -30.28607      0.91738        -34.6153       
588       5460      7609      0.49824        -40.11539      0.91892        -34.51573      
589       5600      7609      0.49853        -49.97002      0.92043        -34.44384      
590       5740      7609      0.49966        -59.78195      0.92185        -34.39239      
591       5880      7609      0.50121        -69.51804      0.92318        -34.35641      
592       6020      7609      0.50291        -79.2133       0.92441        -34.332        
593       6160      7609      0.50517        -88.83982      0.92556        -34.31605      
594       6300      7609      0.50766        -98.38686      0.92662        -34.30687      
595       6440      7609      0.51043        -107.8437      0.92763        -34.30296      
596       6580      7609      0.51309        -117.29147     0.92858        -34.30363      
597       6720      7609      0.5164         -126.66235     0.92949        -34.30769      
598       6860      7609      0.51933        -135.98081     0.93036        -34.3154       
599       7000      7609      0.52219        -145.21057     0.93121        -34.32622      
600       7140      7609      0.52503        -154.40099     0.93204        -34.34006      
601       7280      7609      0.52768        -163.53373     0.93285        -34.35702      
602       7420      7609      0.53006        -172.59677     0.93365        -34.37725      
603       7560      7609      0.53182        178.29554      0.93446        -34.40155      
604       7700      7609      0.53358        169.25481      0.93526        -34.42973      
605       7840      7609      0.5348         160.19837      0.93608        -34.463        
606       7980      7609      0.53565        151.18444      0.9369         -34.50194      
607       8120      7609      0.53582        142.15955      0.93773        -34.54815      
608       8260      7609      0.53549        133.15645      0.93856        -34.60289      
609       8400      7609      0.53476        124.07378      0.93939        -34.66884      
610       8540      7609      0.53383        114.97219      0.9402         -34.74827      
611       8680      7609      0.53252        105.81443      0.94094        -34.84512      
612       8820      7609      0.53042        96.66264       0.94154        -34.96301      
613       8960      7609      0.52829        87.3964        0.94188        -35.10766      
614       9100      7609      0.52588        78.11182       0.94176        -35.28118      
615       9240      7609      0.5232         68.75127       0.94085        -35.48303      
616       9380      7609      0.52029        59.33055       0.93873        -35.69903      
617       9520      7609      0.51764        49.82232       0.93503        -35.89459      
618       9660      7609      0.51458        40.20493       0.92973        -36.00592      
619       9800      7609      0.51165        30.5247        0.92377        -35.97247      
620       9940      7609      0.50894        20.75023       0.91862        -35.78659      
621       10080     7609      0.50663        10.94264       0.91542        -35.51047      
622       10220     7609      0.50472        1.05935        0.91423        -35.22203      
623       10360     7609      0.50339        -8.83732       0.9145         -34.97265      
624       10500     7609      0.5024         -18.77644      0.9156         -34.77659      
625       10640     7609      0.50191        -28.70707      0.91706        -34.63069      
626       10780     7609      0.50191        -38.65271      0.91863        -34.52445      
627       10920     7609      0.5028         -48.54246      0.92016        -34.44811      
628       11060     7609      0.50396        -58.41414      0.92162        -34.39396      
629       11200     7609      0.50527        -68.21821      0.92298        -34.35642      
630       11340     7609      0.50712        -77.95173      0.92424        -34.33073      
631       11480     7609      0.50961        -87.62757      0.92541        -34.31378      
632       11620     7609      0.51211        -97.21529      0.92649        -34.30404      
633       11760     7609      0.5149         -106.74305     0.92751        -34.29972      
634       0         7673      0.53247        -34.50948      0.91741        -34.52889      
635       129       7673      0.53283        -43.46444      0.91897        -34.44956      
636       258       7673      0.53319        -52.47432      0.92046        -34.39224      
637       387       7673      0.53388        -61.45035      0.92185        -34.35137      
638       516       7673      0.53503        -70.41264      0.92313        -34.32249      
639       645       7673      0.53651        -79.33069      0.92432        -34.30279      
640       774       7673      0.53876        -88.23446      0.92542        -34.2897       
641       903       7673      0.54085        -97.05511      0.92645        -34.28248      
642       1032      7673      0.54343        -105.81417     0.92742        -34.27948      
643       1161      7673      0.54574        -114.49198     0.92833        -34.2804       
644       1290      7673      0.54864        -123.14316     0.9292         -34.28411      
645       1419      7673      0.55134        -131.72101     0.93003        -34.29073      
646       1548      7673      0.55402        -140.26122     0.93084        -34.29991      
647       1677      7673      0.55682        -148.71558     0.93162        -34.31138      
648       1806      7673      0.55955        -157.16846     0.9324         -34.32536      
649       1935      7673      0.56189        -165.57894     0.93316        -34.34202      
650       2064      7673      0.56397        -173.94202     0.93392        -34.36141      
651       2193      7673      0.56551        177.68033      0.93469        -34.38415      
652       2322      7673      0.56749        169.35804      0.93545        -34.40985      
653       2451      7673      0.56873        161.05486      0.93623        -34.4398       
654       2580      7673      0.56968        152.7469       0.93702        -34.47455      
655       2709      7673      0.57047        144.41178      0.93784        -34.51507      
656       2838      7673      0.571          136.09922      0.93866        -34.56241      
657       2967      7673      0.57075        127.76332      0.9395         -34.61875      
658       3096      7673      0.57045        119.37893      0.94035        -34.68601      
659       3225      7673      0.5696         110.99061      0.94118        -34.76695      
660       3354      7673      0.56826        102.56968      0.94196        -34.86533      
661       3483      7673      0.56694        94.05429       0.94264        -34.98623      
662       3612      7673      0.56508        85.55821       0.94309        -35.13341      
663       3741      7673      0.56341        76.96125       0.94313        -35.31344      
664       3870      7673      0.5612         68.33982       0.94243        -35.52622      
665       3999      7673      0.55886        59.63468       0.94054        -35.76402      
666       4128      7673      0.55654        50.9097        0.93701        -35.99464      
667       4257      7673      0.55404        42.09745       0.9316         -36.15771      
668       4386      7673      0.55163        33.23185       0.92499        -36.17753      
669       4515      7673      0.54964        24.29871       0.91874        -36.02093      
670       4644      7673      0.54756        15.35629       0.9144         -35.73414      
671       4773      7673      0.54553        6.42059        0.91242        -35.4106       
672       4902      7673      0.54409        -2.55146       0.91226        -35.11771      
673       5031      7673      0.54273        -11.52421      0.91321        -34.88286      
674       5160      7673      0.54173        -20.51061      0.91468        -34.70536      
675       5289      7673      0.54139        -29.53296      0.91633        -34.57433      
676       5418      7673      0.54119        -38.54554      0.91799        -34.47979      
677       5547      7673      0.54106        -47.56483      0.91957        -34.41205      
678       5676      7673      0.54152        -56.574        0.92105        -34.36347      
679       5805      7673      0.54246        -65.56121      0.92241        -34.32906      
680       5934      7673      0.54397        -74.50374      0.92366        -34.30512      
681       6063      7673      0.54562        -83.36601      0.92481        -34.28941      
682       6192      7673      0.54747        -92.19933      0.92589        -34.27988      
683       6321      7673      0.54969        -100.95994     0.92689        -34.27511      
684       6450      7673      0.55217        -109.6652      0.92783        -34.27423      
685       6579      7673      0.55463        -118.33177     0.92872        -34.27676      
686       6708      7673      0.55721        -126.95802     0.92958        -34.28216      
687       6837      7673      0.56013        -135.53248     0.93041        -34.28998      
688       6966      7673      0.56236        -144.09281     0.93121        -34.3007       
689       7095      7673      0.56493        -152.56946     0.932          -34.31353      
690       7224      7673      0.56725        -161.0163      0.93277        -34.32892      
691       7353      7673      0.56937        -169.45124     0.93354        -34.347        
692       7482      7673      0.57138        -177.84063     0.93431        -34.36785      
693       7611      7673      0.57305        173.81407      0.93508        -34.39191      
694       7740      7673      0.5744         165.46732      0.93586        -34.41975      
695       7869      7673      0.57531        157.12716      0.93665        -34.45204      
696       7998      7673      0.57593        148.76331      0.93746        -34.48967      
697       8127      7673      0.57638        140.39368      0.93829        -34.53359      
698       8256      7673      0.57607        132.05699      0.93912        -34.58536      
699       8385      7673      0.57551        123.67514      0.93998        -34.64701      
700       8514      7673      0.57483        115.24577      0.94084        -34.72106      
701       8643      7673      0.57367        106.81364      0.94167        -34.81059      
702       8772      7673      0.57223        98.32628       0.94243        -34.92017      
703       8901      7673      0.57032        89.81834       0.94302        -35.05443      
704       9030      7673      0.56842        81.23867       0.94332        -35.21937      
705       9159      7673      0.56612        72.61238       0.94305        -35.41858      
706       9288      7673      0.56374        63.94925       0.94183        -35.64921      
707       9417      7673      0.56126        55.24633       0.93916        -35.89283      
708       9546      7673      0.55884        46.45337       0.9346         -36.10445      
709       9675      7673      0.55656        37.5773        0.92831        -36.20786      
710       9804      7673      0.55395        28.64225       0.92152        -36.1337       
711       9933      7673      0.55157        19.66513       0.91603        -35.89249      
712       10062     7673      0.54957        10.62047       0.91289        -35.56642      
713       10191     7673      0.54784        1.55445        0.91199        -35.2456       
714       10320     7673      0.5465         -7.52189       0.91256        -34.97779      
715       10449     7673      0.54534        -16.64687      0.91391        -34.77166      
716       10578     7673      0.54472        -25.78057      0.91556        -34.61987      
717       10707     7673      0.54474        -34.8945       0.91726        -34.51013      
718       10836     7673      0.54491        -44.00993      0.91892        -34.43165      
719       10965     7673      0.54549        -53.1163       0.92046        -34.37569      
720       11094     7673      0.54659        -62.13338      0.92188        -34.33629      
721       11223     7673      0.54768        -71.1131       0.92318        -34.3092       
722       11352     7673      0.54942        -80.07071      0.92438        -34.29071      
723       11481     7673      0.55153        -88.9708       0.92549        -34.27902      
724       11610     7673      0.55377        -97.77985      0.92653        -34.27276      
725       11739     7673      0.55603        -106.55015     0.9275         -34.27086      
726       0         7733      0.57367        -35.98927      0.91701        -34.46344      
727       121       7733      0.57376        -44.40052      0.91865        -34.39528      
728       242       7733      0.57397        -52.8158       0.92018        -34.34652      
729       363       7733      0.57455        -61.20103      0.92157        -34.31183      
730       484       7733      0.57536        -69.6067       0.92286        -34.28752      
731       605       7733      0.57656        -77.94299      0.92403        -34.27104      
732       726       7733      0.57806        -86.27831      0.92513        -34.26052      
733       847       7733      0.58009        -94.53742      0.92614        -34.25452      
734       968       7733      0.58196        -102.77312     0.92709        -34.25255      
735       1089      7733      0.58414        -110.93165     0.92798        -34.25357      
736       1210      7733      0.58648        -119.05733     0.92884        -34.25722      
737       1331      7733      0.5889         -127.13601     0.92965        -34.26318      
738       1452      7733      0.59137        -135.18351     0.93044        -34.27128      
739       1573      7733      0.59381        -143.14735     0.9312         -34.28133      
740       1694      7733      0.5964         -151.11311     0.93196        -34.29332      
741       1815      7733      0.59876        -159.04495     0.9327         -34.30742      
742       1936      7733      0.6007         -166.91989     0.93343        -34.32375      
743       2057      7733      0.60264        -174.79962     0.93416        -34.3424       
744       2178      7733      0.60421        177.35096      0.9349         -34.36371      
745       2299      7733      0.6058         169.50938      0.93565        -34.38787      
746       2420      7733      0.60714        161.68336      0.93641        -34.41546      
747       2541      7733      0.60814        153.85231      0.93719        -34.4472       
748       2662      7733      0.60907        146.03391      0.93799        -34.48364      
749       2783      7733      0.60988        138.18711      0.93882        -34.526        
750       2904      7733      0.61004        130.34406      0.93967        -34.57581      
751       3025      7733      0.60988        122.47525      0.94055        -34.63481      
752       3146      7733      0.60915        114.58762      0.94143        -34.70546      
753       3267      7733      0.60838        106.68336      0.94233        -34.79045      
754       3388      7733      0.60715        98.74413       0.94318        -34.89426      
755       3509      7733      0.60602        90.75927       0.94395        -35.02184      
756       3630      7733      0.60478        82.71205       0.94452        -35.18002      
757       3751      7733      0.60294        74.65182       0.94467        -35.3743       
758       3872      7733      0.60116        66.52177       0.94407        -35.60941      
759       3993      7733      0.5992         58.34438       0.94219        -35.87821      
760       4114      7733      0.59716        50.13157       0.93843        -36.14935      
761       4235      7733      0.59473        41.86495       0.93243        -36.35211      
762       4356      7733      0.59281        33.53652       0.92482        -36.39574      
763       4477      7733      0.59106        25.19301       0.91749        -36.22751      
764       4598      7733      0.5893         16.84808       0.91238        -35.90017      
765       4719      7733      0.58779        8.49594        0.91004        -35.52649      
766       4840      7733      0.58612        0.11075        0.90989        -35.18988      
767       4961      7733      0.58484        -8.28377       0.911          -34.92327      
768       5082      7733      0.58398        -16.69077      0.91267        -34.72421      
769       5203      7733      0.58315        -25.11762      0.91453        -34.57986      
770       5324      7733      0.58289        -33.56839      0.91636        -34.47571      
771       5445      7733      0.58244        -41.94791      0.91808        -34.40235      
772       5566      7733      0.5822         -50.40602      0.91968        -34.34963      
773       5687      7733      0.58277        -58.86618      0.92115        -34.31178      
774       5808      7733      0.5836         -67.2285       0.92247        -34.2856       
775       5929      7733      0.58491        -75.57018      0.92369        -34.2676       
776       6050      7733      0.5862         -83.87446      0.92481        -34.25621      
777       6171      7733      0.58783        -92.13187      0.92584        -34.24968      
778       6292      7733      0.58961        -100.31705     0.92681        -34.24709      
779       6413      7733      0.59167        -108.51236     0.92773        -34.24761      
780       6534      7733      0.59386        -116.63399     0.92859        -34.25084      
781       6655      7733      0.59596        -124.73785     0.92942        -34.25653      
782       6776      7733      0.59843        -132.81832     0.93023        -34.26419      
783       6897      7733      0.60062        -140.84212     0.931          -34.274        
784       7018      7733      0.60282        -148.81582     0.93176        -34.28572      
785       7139      7733      0.60494        -156.78306     0.93251        -34.29947      
786       7260      7733      0.60718        -164.72906     0.93325        -34.31521      
787       7381      7733      0.60918        -172.61891     0.93399        -34.33319      
788       7502      7733      0.61083        179.49338      0.93473        -34.35381      
789       7623      7733      0.61213        171.63658      0.93548        -34.37731      
790       7744      7733      0.61329        163.78693      0.93624        -34.40406      
791       7865      7733      0.61437        155.94174      0.93702        -34.4346       
792       7986      7733      0.61495        148.07289      0.93783        -34.47003      
793       8107      7733      0.61529        140.22566      0.93865        -34.51097      
794       8228      7733      0.61512        132.37128      0.9395         -34.55897      
795       8349      7733      0.61487        124.4891       0.94038        -34.61556      
796       8470      7733      0.61436        116.55074      0.94128        -34.68338      
797       8591      7733      0.6134         108.63598      0.94219        -34.76477      
798       8712      7733      0.61234        100.67507      0.94308        -34.864        
799       8833      7733      0.61107        92.68818       0.9439         -34.98591      
800       8954      7733      0.60947        84.63793       0.94455        -35.1374       
801       9075      7733      0.60757        76.5654        0.94485        -35.32443      
802       9196      7733      0.60548        68.45311       0.94449        -35.55216      
803       9317      7733      0.60362        60.31158       0.943          -35.81774      
804       9438      7733      0.60133        52.09372       0.93972        -36.09851      
805       9559      7733      0.59917        43.81213       0.93416        -36.3336       
806       9680      7733      0.59695        35.49108       0.92666        -36.42515      
807       9801      7733      0.59469        27.13285       0.91892        -36.30093      
808       9922      7733      0.59248        18.70122       0.91308        -35.98997      
809       10043     7733      0.59081        10.24211       0.91013        -35.60675      
810       10164     7733      0.58927        1.75861        0.90963        -35.2502       
811       10285     7733      0.58785        -6.7644        0.91061        -34.96343      
812       10406     7733      0.587          -15.28102      0.91227        -34.74963      
813       10527     7733      0.58636        -23.81633      0.91417        -34.59493      
814       10648     7733      0.5859         -32.35697      0.91606        -34.48466      
815       10769     7733      0.58583        -40.87961      0.91783        -34.4063       
816       10890     7733      0.58633        -49.38781      0.91946        -34.35045      
817       11011     7733      0.58708        -57.85088      0.92095        -34.31116      
818       11132     7733      0.58788        -66.29916      0.92231        -34.28395      
819       11253     7733      0.58897        -74.71122      0.92355        -34.26552      
820       11374     7733      0.59032        -83.05602      0.92469        -34.25372      
821       11495     7733      0.59236        -91.36444      0.92575        -34.24664      
822       11616     7733      0.59423        -99.61263      0.92673        -34.24387      
823       11737     7733      0.59591        -107.81313     0.92765        -34.24457      
824       0         7792      0.61465        -37.62398      0.91679        -34.39625      
825       114       7792      0.61463        -45.49806      0.91846        -34.34004      
826       228       7792      0.61514        -53.39687      0.91999        -34.29951      
827       342       7792      0.61528        -61.26803      0.92138        -34.27152      
828       456       7792      0.61599        -69.13944      0.92265        -34.25185      
829       570       7792      0.61684        -76.99122      0.92382        -34.23885      
830       684       7792      0.61817        -84.82197      0.92489        -34.23069      
831       798       7792      0.61974        -92.61506      0.92589        -34.2265       
832       912       7792      0.62147        -100.39142     0.92683        -34.22551      
833       1026      7792      0.62328        -108.09506     0.9277         -34.22717      
834       1140      7792      0.62528        -115.75835     0.92854        -34.23101      
835       1254      7792      0.62733        -123.39599     0.92934        -34.23681      
836       1368      7792      0.62948        -130.98162     0.9301         -34.24433      
837       1482      7792      0.63162        -138.5298      0.93085        -34.25352      
838       1596      7792      0.63373        -146.05452     0.93158        -34.26432      
839       1710      7792      0.63597        -153.53144     0.93229        -34.27663      
840       1824      7792      0.63799        -161.00199     0.933          -34.29074      
841       1938      7792      0.63994        -168.46128     0.93371        -34.30667      
842       2052      7792      0.64141        -175.89042     0.93442        -34.32474      
843       2166      7792      0.64316        176.69589      0.93514        -34.34481      
844       2280      7792      0.64451        169.26644      0.93587        -34.36764      
845       2394      7792      0.64574        161.86956      0.93661        -34.39331      
846       2508      7792      0.64671        154.4838       0.93738        -34.42246      
847       2622      7792      0.64754        147.09813      0.93816        -34.45572      
848       2736      7792      0.6484         139.69148      0.93899        -34.49393      
849       2850      7792      0.64876        132.2941       0.93984        -34.53836      
850       2964      7792      0.64876        124.87781      0.94072        -34.59054      
851       3078      7792      0.64875        117.40865      0.94165        -34.65248      
852       3192      7792      0.64829        109.95083      0.9426         -34.72652      
853       3306      7792      0.64748        102.47313      0.94357        -34.81625      
854       3420      7792      0.64657        94.94635       0.94453        -34.92644      
855       3534      7792      0.64524        87.3806        0.9454         -35.06327      
856       3648      7792      0.64437        79.79606       0.94611        -35.23332      
857       3762      7792      0.64289        72.15624       0.9464         -35.44641      
858       3876      7792      0.6416         64.44875       0.94591        -35.70956      
859       3990      7792      0.63971        56.77158       0.94401        -36.0146       
860       4104      7792      0.63807        49.02089       0.93995        -36.33452      
861       4218      7792      0.63603        41.23971       0.93315        -36.58448      
862       4332      7792      0.63441        33.43056       0.9243         -36.64898      
863       4446      7792      0.6325         25.5745        0.91568        -36.45282      
864       4560      7792      0.6311         17.68535       0.90974        -36.0642       
865       4674      7792      0.62936        9.79733        0.90724        -35.62496      
866       4788      7792      0.62803        1.9133         0.90726        -35.24099      
867       4902      7792      0.62668        -5.98364       0.90867        -34.94382      
868       5016      7792      0.62552        -13.88144      0.91065        -34.72712      
869       5130      7792      0.62475        -21.76514      0.91275        -34.57254      
870       5244      7792      0.62429        -29.67202      0.91478        -34.46246      
871       5358      7792      0.62391        -37.58007      0.91666        -34.38457      
872       5472      7792      0.62369        -45.51586      0.91839        -34.32922      
873       5586      7792      0.62371        -53.42658      0.91995        -34.29019      
874       5700      7792      0.62407        -61.32932      0.92136        -34.26277      
875       5814      7792      0.62468        -69.18516      0.92264        -34.24402      
876       5928      7792      0.62556        -77.03152      0.92381        -34.23166      
877       6042      7792      0.62663        -84.82921      0.92489        -34.22428      
878       6156      7792      0.628          -92.60814      0.92589        -34.22066      
879       6270      7792      0.62969        -100.33306     0.92682        -34.22004      
880       6384      7792      0.63109        -107.9964      0.9277         -34.22222      
881       6498      7792      0.63309        -115.65834     0.92854        -34.22625      
882       6612      7792      0.63518        -123.29526     0.92934        -34.2322       
883       6726      7792      0.6373         -130.89939     0.93011        -34.23989      
884       6840      7792      0.63945        -138.48689     0.93086        -34.24923      
885       6954      7792      0.64119        -146.02037     0.93159        -34.26032      
886       7068      7792      0.64321        -153.55354     0.93232        -34.2729       
887       7182      7792      0.64506        -161.04176     0.93303        -34.28717      
888       7296      7792      0.64691        -168.50663     0.93374        -34.30317      
889       7410      7792      0.64865        -175.9702      0.93446        -34.3212       
890       7524      7792      0.65015        176.60235      0.93518        -34.34142      
891       7638      7792      0.65136        169.20038      0.93591        -34.3642       
892       7752      7792      0.65245        161.77188      0.93666        -34.39001      
893       7866      7792      0.65338        154.35498      0.93743        -34.41926      
894       7980      7792      0.65411        146.9398       0.93823        -34.45266      
895       8094      7792      0.65437        139.50469      0.93906        -34.49137      
896       8208      7792      0.6545         132.07917      0.93992        -34.53614      
897       8322      7792      0.65441        124.62255      0.94081        -34.58877      
898       8436      7792      0.65392        117.15659      0.94175        -34.65123      
899       8550      7792      0.65341        109.66968      0.94272        -34.72597      
900       8664      7792      0.65249        102.14323      0.94371        -34.81704      
901       8778      7792      0.65124        94.61812       0.94468        -34.92855      
902       8892      7792      0.65022        87.03231       0.94559        -35.06725      
903       9006      7792      0.6485         79.44077       0.94629        -35.24051      
904       9120      7792      0.64695        71.78233       0.94658        -35.45796      
905       9234      7792      0.64511        64.10868       0.94606        -35.72487      
906       9348      7792      0.64319        56.38117       0.94409        -36.03799      
907       9462      7792      0.64123        48.63131       0.93986        -36.36214      
908       9576      7792      0.63947        40.8421        0.93285        -36.61374      
909       9690      7792      0.63752        32.99501       0.92375        -36.66628      
910       9804      7792      0.63559        25.1129        0.91506        -36.45138      
911       9918      7792      0.63389        17.17846       0.90924        -36.04449      
912       10032     7792      0.63208        9.20456        0.90695        -35.59537      
913       10146     7792      0.6307         1.21401        0.90717        -35.20914      
914       10260     7792      0.62953        -6.77862       0.90872        -34.91472      
915       10374     7792      0.62837        -14.80169      0.9108         -34.70176      
916       10488     7792      0.62791        -22.81916      0.91295        -34.55072      
917       10602     7792      0.62719        -30.84176      0.91502        -34.445        
918       10716     7792      0.62704        -38.83209      0.91691        -34.37043      
919       10830     7792      0.6271         -46.85177      0.91863        -34.31765      
920       10944     7792      0.62766        -54.83534      0.92018        -34.28044      
921       11058     7792      0.62831        -62.7833       0.92159        -34.25476      
922       11172     7792      0.62898        -70.70609      0.92286        -34.23756      
923       11286     7792      0.63015        -78.60032      0.92403        -34.22631      
924       11400     7792      0.63137        -86.41761      0.92509        -34.21993      
925       11514     7792      0.63304        -94.21929      0.92609        -34.21704      
926       11628     7792      0.63458        -101.96878     0.92702        -34.21731      
927       11742     7792      0.63652        -109.67503     0.92789        -34.21984      
928       0         7851      0.65618        -39.43921      0.91674        -34.32818      
929       108       7851      0.65594        -46.90216      0.91843        -34.28373      
930       216       7851      0.65593        -54.36526      0.91995        -34.25238      
931       324       7851      0.65623        -61.81676      0.92132        -34.2305       
932       432       7851      0.65682        -69.25735      0.92257        -34.21563      
933       540       7851      0.65736        -76.67554      0.92371        -34.20634      
934       648       7851      0.65826        -84.08145      0.92476        -34.201        
935       756       7851      0.65958        -91.45538      0.92574        -34.19874      
936       864       7851      0.66102        -98.79938      0.92665        -34.19911      
937       972       7851      0.66253        -106.10411     0.92751        -34.20167      
938       1080      7851      0.66424        -113.38287     0.92833        -34.20601      
939       1188      7851      0.66585        -120.60758     0.92911        -34.21203      
940       1296      7851      0.66778        -127.81113     0.92985        -34.21935      
941       1404      7851      0.66954        -134.99609     0.93058        -34.22814      
942       1512      7851      0.67152        -142.14566     0.93129        -34.23812      
943       1620      7851      0.67338        -149.25267     0.93198        -34.24943      
944       1728      7851      0.67532        -156.34145     0.93267        -34.26204      
945       1836      7851      0.67713        -163.42261     0.93336        -34.27613      
946       1944      7851      0.67872        -170.48936     0.93404        -34.29186      
947       2052      7851      0.68023        -177.53398     0.93473        -34.30928      
948       2160      7851      0.68157        175.41204      0.93543        -34.32873      
949       2268      7851      0.68305        168.38606      0.93614        -34.35021      
950       2376      7851      0.68423        161.36841      0.93687        -34.37433      
951       2484      7851      0.68509        154.33657      0.93762        -34.40165      
952       2592      7851      0.68613        147.31106      0.9384         -34.43237      
