The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.9334         -31.97         0.04727        71.77          0.45835        126.66         0.87881        -28.13         

Pt        X         Y         gamma_l        angle          gamma_out      angle          
996       7344      7851      0.67264        -133.90193     0.93347        -31.40129      
997       7452      7851      0.6711         -140.29214     0.93412        -31.40781      
998       7560      7851      0.66931        -146.70281     0.93475        -31.41554      
999       7668      7851      0.6676         -153.12425     0.93538        -31.4243       
1000      7776      7851      0.66565        -159.57619     0.93601        -31.43435      
1001      7884      7851      0.66372        -166.03071     0.93663        -31.44559      
1002      7992      7851      0.66141        -172.51413     0.93726        -31.45839      
1003      8100      7851      0.65933        -179.01008     0.9379         -31.47254      
1004      8208      7851      0.65717        174.44433      0.93855        -31.48847      
1005      8316      7851      0.65522        167.84834      0.93921        -31.50629      
1006      8424      7851      0.65309        161.24675      0.93989        -31.52639      
1007      8532      7851      0.65155        154.59052      0.9406         -31.54885      
1008      8640      7851      0.65016        147.91544      0.94133        -31.57427      
1009      8748      7851      0.6487         141.19578      0.94209        -31.60346      
1010      8856      7851      0.64767        134.46597      0.94289        -31.63671      
1011      8964      7851      0.64689        127.70343      0.94372        -31.67513      
1012      9072      7851      0.64637        120.90247      0.94461        -31.71998      
1013      9180      7851      0.64633        114.09067      0.94554        -31.77247      
1014      9288      7851      0.64648        107.28713      0.94651        -31.83458      
1015      9396      7851      0.64684        100.47206      0.94753        -31.90907      
1016      9504      7851      0.64767        93.62379       0.9486         -31.99949      
1017      9612      7851      0.64854        86.76349       0.94967        -32.11063      
1018      9720      7851      0.64961        79.90918       0.95069        -32.24807      
1019      9828      7851      0.65095        73.05171       0.95157        -32.41948      
1020      9936      7851      0.65293        66.16726       0.95213        -32.63455      
1021      10044     7851      0.65442        59.30122       0.95199        -32.90031      
1022      10152     7851      0.65622        52.41563       0.95064        -33.219        
1023      10260     7851      0.65814        45.58222       0.9473         -33.56705      
1024      10368     7851      0.66015        38.73671       0.94124        -33.88535      
1025      10476     7851      0.6621         31.91888       0.93257        -34.06117      
1026      10584     7851      0.66387        25.08403       0.92292        -33.99043      
1027      10692     7851      0.66592        18.30143       0.91499        -33.68038      
1028      10800     7851      0.66769        11.52679       0.91032        -33.24372      
1029      10908     7851      0.66964        4.76785        0.90871        -32.81001      
1030      11016     7851      0.67118        -1.96389       0.90916        -32.44652      
1031      11124     7851      0.67279        -8.69622       0.91065        -32.16532      
1032      11232     7851      0.67445        -15.38678      0.91256        -31.95673      
1033      11340     7851      0.67596        -22.07653      0.91456        -31.80317      
1034      11448     7851      0.67731        -28.72036      0.91649        -31.69096      
1035      11556     7851      0.67863        -35.34165      0.91828        -31.60806      
1036      11664     7851      0.67978        -41.92363      0.91992        -31.54669      
1037      11772     7851      0.68074        -48.47561      0.92141        -31.50095      
1038      0         7909      0.70444        -49.68367      0.92151        -31.46738      
1039      101       7909      0.70543        -55.73732      0.92279        -31.43892      
1040      202       7909      0.7059         -61.83181      0.92397        -31.41756      
1041      303       7909      0.70647        -67.89655      0.92506        -31.40141      
1042      404       7909      0.7069         -73.95937      0.92607        -31.38945      
1043      505       7909      0.70717        -80.00356      0.927          -31.38085      
1044      606       7909      0.70735        -86.02928      0.92788        -31.37492      
1045      707       7909      0.70768        -92.0507       0.9287         -31.371        
1046      808       7909      0.70769        -98.06523      0.92948        -31.36906      
1047      909       7909      0.70754        -104.06413     0.93022        -31.36869      
1048      1010      7909      0.70737        -110.04082     0.93092        -31.3696       
1049      1111      7909      0.70697        -116.00509     0.9316         -31.37176      
1050      1212      7909      0.70656        -121.97898     0.93225        -31.37492      
1051      1313      7909      0.70582        -127.93945     0.93289        -31.37918      
1052      1414      7909      0.7048         -133.89929     0.93351        -31.38445      
1053      1515      7909      0.70388        -139.8617      0.93412        -31.39051      
1054      1616      7909      0.70284        -145.82546     0.93471        -31.39746      
1055      1717      7909      0.70172        -151.8119      0.93531        -31.40533      
1056      1818      7909      0.70042        -157.79847     0.9359         -31.41418      
1057      1919      7909      0.69885        -163.80845     0.93649        -31.42414      
1058      2020      7909      0.6975         -169.84193     0.93709        -31.43505      
1059      2121      7909      0.69603        -175.89812     0.93769        -31.44719      
1060      2222      7909      0.6943         178.04408      0.9383         -31.4607       
1061      2323      7909      0.6928         171.95335      0.93892        -31.47558      
1062      2424      7909      0.69149        165.8317       0.93956        -31.49204      
1063      2525      7909      0.69002        159.70058      0.94021        -31.51045      
1064      2626      7909      0.68875        153.52183      0.94089        -31.53105      
1065      2727      7909      0.68761        147.32843      0.9416         -31.55413      
1066      2828      7909      0.68646        141.1225       0.94233        -31.58024      
1067      2929      7909      0.68583        134.87884      0.94311        -31.60974      
1068      3030      7909      0.68514        128.61867      0.94392        -31.64361      
1069      3131      7909      0.68478        122.33909      0.94478        -31.68256      
1070      3232      7909      0.6844         116.04134      0.94569        -31.728        
1071      3333      7909      0.68454        109.70036      0.94667        -31.78132      
1072      3434      7909      0.6846         103.35295      0.94769        -31.84474      
1073      3535      7909      0.68508        96.98847       0.94879        -31.92066      
1074      3636      7909      0.68576        90.62414       0.94993        -32.01264      
1075      3737      7909      0.68664        84.26275       0.95111        -32.12536      
1076      3838      7909      0.68771        77.86483       0.95228        -32.26605      
1077      3939      7909      0.68885        71.47391       0.95335        -32.44239      
1078      4040      7909      0.69024        65.11139       0.95414        -32.66359      
1079      4141      7909      0.69163        58.72734       0.95434        -32.94225      
1080      4242      7909      0.69317        52.34432       0.95339        -33.28384      
1081      4343      7909      0.695          45.98211       0.95048        -33.67606      
1082      4444      7909      0.69613        39.61573       0.94452        -34.06134      
1083      4545      7909      0.69789        33.25957       0.93532        -34.32666      
1084      4646      7909      0.69935        26.92928       0.92429        -34.32715      
1085      4747      7909      0.70099        20.62651       0.91451        -34.03         
1086      4848      7909      0.70256        14.32415       0.90831        -33.5482       
1087      4949      7909      0.70375        8.06113        0.90592        -33.04584      
1088      5050      7909      0.70495        1.77577        0.9061         -32.61526      
1089      5151      7909      0.70631        -4.46334       0.90762        -32.28386      
1090      5252      7909      0.70746        -10.68873      0.90971        -32.03843      
1091      5353      7909      0.70863        -16.91442      0.91193        -31.8587       
1092      5454      7909      0.70967        -23.13185      0.91408        -31.72756      
1093      5555      7909      0.71075        -29.31455      0.91607        -31.63141      
1094      5656      7909      0.71171        -35.51213      0.91789        -31.55998      
1095      5757      7909      0.71272        -41.65942      0.91953        -31.50685      
1096      5858      7909      0.71343        -47.82648      0.92102        -31.467        
1097      5959      7909      0.71412        -53.93726      0.92237        -31.43714      
1098      6060      7909      0.71487        -60.04406      0.9236         -31.41446      
1099      6161      7909      0.71529        -66.11751      0.92472        -31.39773      
1100      6262      7909      0.71566        -72.18779      0.92576        -31.3853       
1101      6363      7909      0.71603        -78.21767      0.92672        -31.37628      
1102      6464      7909      0.71629        -84.25911      0.92762        -31.37001      
1103      6565      7909      0.71628        -90.28123      0.92846        -31.36611      
1104      6666      7909      0.71636        -96.2772       0.92925        -31.36395      
1105      6767      7909      0.71626        -102.27625     0.93           -31.3634       
1106      6868      7909      0.71613        -108.29078     0.93072        -31.36416      
1107      6969      7909      0.71575        -114.2795      0.93141        -31.36619      
1108      7070      7909      0.71536        -120.2564      0.93207        -31.36922      
1109      7171      7909      0.71472        -126.21942     0.93271        -31.37329      
1110      7272      7909      0.71418        -132.20215     0.93334        -31.37819      
1111      7373      7909      0.7133         -138.18324     0.93396        -31.38409      
1112      7474      7909      0.71228        -144.16355     0.93456        -31.39087      
1113      7575      7909      0.7109         -150.14385     0.93516        -31.39866      
1114      7676      7909      0.70984        -156.14828     0.93575        -31.40718      
1115      7777      7909      0.70842        -162.15283     0.93635        -31.41679      
1116      7878      7909      0.70707        -168.17038     0.93694        -31.42736      
1117      7979      7909      0.70541        -174.19857     0.93754        -31.43916      
1118      8080      7909      0.70398        179.74024      0.93815        -31.45211      
1119      8181      7909      0.70244        173.66532      0.93877        -31.46647      
1120      8282      7909      0.70071        167.54227      0.93941        -31.48256      
1121      8383      7909      0.69902        161.4276       0.94006        -31.50037      
1122      8484      7909      0.69759        155.2641       0.94074        -31.52022      
1123      8585      7909      0.69618        149.06455      0.94144        -31.54255      
1124      8686      7909      0.69508        142.8416       0.94218        -31.56762      
1125      8787      7909      0.69389        136.60787      0.94294        -31.59615      
1126      8888      7909      0.69305        130.3691       0.94375        -31.62849      
1127      8989      7909      0.69223        124.07462      0.9446         -31.66603      
1128      9090      7909      0.69173        117.76407      0.94551        -31.70947      
1129      9191      7909      0.69145        111.43734      0.94648        -31.76034      
1130      9292      7909      0.69131        105.0822       0.9475         -31.82073      
1131      9393      7909      0.69135        98.73979       0.94859        -31.89272      
1132      9494      7909      0.69178        92.36578       0.94974        -31.97997      
1133      9595      7909      0.69217        85.99011       0.95093        -32.08702      
1134      9696      7909      0.69292        79.59981       0.95214        -32.2198       
1135      9797      7909      0.69377        73.19331       0.95329        -32.38677      
1136      9898      7909      0.69482        66.7669        0.95423        -32.59846      
1137      9999      7909      0.69586        60.33567       0.95467        -32.8664       
1138      10100     7909      0.69723        53.9173        0.95412        -33.19884      
1139      10201     7909      0.69851        47.51549       0.95176        -33.59013      
1140      10302     7909      0.69977        41.09391       0.94652        -33.99898      
1141      10403     7909      0.7015         34.6801        0.9378         -34.31795      
1142      10504     7909      0.7028         28.28126       0.92658        -34.38729      
1143      10605     7909      0.70412        21.88705       0.91595        -34.13439      
1144      10706     7909      0.70548        15.50673       0.90882        -33.65719      
1145      10807     7909      0.7067         9.14459        0.90579        -33.13218      
1146      10908     7909      0.70855        2.75394        0.90564        -32.67293      
1147      11009     7909      0.70954        -3.57592       0.90715        -32.31995      
1148      11110     7909      0.71063        -9.89326       0.90928        -32.05959      
1149      11211     7909      0.71168        -16.18045      0.91157        -31.87119      
1150      11312     7909      0.71336        -22.48489      0.91377        -31.73281      
1151      11413     7909      0.71432        -28.71826      0.91582        -31.63365      
1152      11514     7909      0.7154         -34.95754      0.91768        -31.56014      
1153      11615     7909      0.71627        -41.15512      0.91937        -31.50597      
1154      11716     7909      0.71739        -47.36187      0.92089        -31.46494      
1155      0         7966      0.74172        -52.10039      0.92183        -31.41526      
1156      96        7966      0.74232        -57.91379      0.92307        -31.39436      
1157      192       7966      0.74275        -63.71987      0.92421        -31.37876      
1158      288       7966      0.74341        -69.52216      0.92525        -31.36695      
1159      384       7966      0.74388        -75.31978      0.92622        -31.35847      
1160      480       7966      0.74431        -81.09484      0.92712        -31.35254      
1161      576       7966      0.74457        -86.85786      0.92796        -31.34877      
1162      672       7966      0.74503        -92.60106      0.92876        -31.34654      
1163      768       7966      0.74544        -98.34311      0.92951        -31.34574      
1164      864       7966      0.74569        -104.07537     0.93022        -31.34622      
1165      960       7966      0.74574        -109.77929     0.93091        -31.34784      
1166      1056      7966      0.74577        -115.46621     0.93156        -31.35035      
1167      1152      7966      0.74565        -121.15483     0.93219        -31.35376      
1168      1248      7966      0.74558        -126.83658     0.93281        -31.35788      
1169      1344      7966      0.74514        -132.52062     0.93341        -31.36289      
1170      1440      7966      0.74473        -138.18971     0.934          -31.36855      
1171      1536      7966      0.7444         -143.86429     0.93458        -31.37486      
1172      1632      7966      0.74375        -149.5335      0.93515        -31.38199      
1173      1728      7966      0.74308        -155.22878     0.93572        -31.38987      
1174      1824      7966      0.74221        -160.90811     0.93629        -31.39856      
1175      1920      7966      0.74137        -166.61531     0.93686        -31.40807      
1176      2016      7966      0.74039        -172.31778     0.93744        -31.4185       
1177      2112      7966      0.73937        -178.05813     0.93802        -31.42998      
1178      2208      7966      0.73828        176.19694      0.93862        -31.44257      
1179      2304      7966      0.73713        170.43479      0.93922        -31.45642      
1180      2400      7966      0.73609        164.66776      0.93984        -31.47159      
1181      2496      7966      0.73525        158.85535      0.94049        -31.48835      
1182      2592      7966      0.73413        153.06011      0.94115        -31.50701      
1183      2688      7966      0.73331        147.20187      0.94184        -31.52783      
1184      2784      7966      0.73237        141.35481      0.94257        -31.55118      
1185      2880      7966      0.73176        135.45761      0.94333        -31.5775       
1186      2976      7966      0.731          129.5355       0.94413        -31.6076       
1187      3072      7966      0.73025        123.62095      0.94498        -31.64197      
1188      3168      7966      0.72962        117.68481      0.94589        -31.68166      
1189      3264      7966      0.72937        111.71072      0.94686        -31.72784      
1190      3360      7966      0.72933        105.72172      0.94791        -31.7821       
1191      3456      7966      0.72923        99.73128       0.94902        -31.84671      
1192      3552      7966      0.72946        93.72019       0.95022        -31.92439      
1193      3648      7966      0.72994        87.67268       0.95151        -32.01944      
1194      3744      7966      0.73042        81.63082       0.95286        -32.13687      
1195      3840      7966      0.73096        75.58646       0.95424        -32.28398      
1196      3936      7966      0.73177        69.53127       0.95558        -32.47069      
1197      4032      7966      0.73251        63.4629        0.9567         -32.71051      
1198      4128      7966      0.73345        57.40765       0.95726        -33.01726      
1199      4224      7966      0.7345         51.33364       0.95664        -33.40541      
1200      4320      7966      0.73568        45.27294       0.9538         -33.86804      
1201      4416      7966      0.73657        39.21104       0.94732        -34.34649      
1202      4512      7966      0.73779        33.17157       0.93657        -34.69432      
1203      4608      7966      0.73881        27.1404        0.9232         -34.71372      
1204      4704      7966      0.73983        21.12921       0.91142        -34.3457       
1205      4800      7966      0.74081        15.11371       0.90437        -33.75224      
1206      4896      7966      0.74186        9.12497        0.90202        -33.15414      
1207      4992      7966      0.74297        3.14924        0.90266        -32.66269      
1208      5088      7966      0.74358        -2.84508       0.90477        -32.29461      
1209      5184      7966      0.74438        -8.83724       0.90734        -32.02946      
1210      5280      7966      0.74537        -14.7906       0.90993        -31.84074      
1211      5376      7966      0.74611        -20.72671      0.91236        -31.7059       
1212      5472      7966      0.74684        -26.63705      0.91456        -31.60834      
1213      5568      7966      0.74817        -32.58012      0.91655        -31.53545      
1214      5664      7966      0.7487         -38.48288      0.91833        -31.4828       
1215      5760      7966      0.7494         -44.36521      0.91993        -31.44339      
1216      5856      7966      0.75024        -50.21795      0.92136        -31.41371      
1217      5952      7966      0.75094        -56.08074      0.92266        -31.39147      
1218      6048      7966      0.75145        -61.89848      0.92383        -31.37505      
1219      6144      7966      0.75185        -67.71921      0.92492        -31.36293      
1220      6240      7966      0.75241        -73.50484      0.92591        -31.35402      
1221      6336      7966      0.75284        -79.28707      0.92684        -31.34783      
1222      6432      7966      0.75322        -85.03631      0.9277         -31.34379      
1223      6528      7966      0.75355        -90.7922       0.92851        -31.34148      
1224      6624      7966      0.75371        -96.52675      0.92927        -31.34071      
1225      6720      7966      0.75401        -102.26135     0.93           -31.34105      
1226      6816      7966      0.75422        -107.99537     0.9307         -31.34249      
1227      6912      7966      0.75446        -113.71044     0.93137        -31.34481      
1228      7008      7966      0.75426        -119.42457     0.93201        -31.34818      
1229      7104      7966      0.75429        -125.11237     0.93263        -31.35215      
1230      7200      7966      0.75393        -130.79069     0.93324        -31.35701      
1231      7296      7966      0.75374        -136.4636      0.93383        -31.36244      
1232      7392      7966      0.75329        -142.15936     0.93442        -31.36868      
1233      7488      7966      0.7528         -147.83958     0.93499        -31.37558      
1234      7584      7966      0.75208        -153.52237     0.93557        -31.38327      
1235      7680      7966      0.75127        -159.22099     0.93614        -31.39174      
1236      7776      7966      0.75046        -164.91476     0.93671        -31.40096      
1237      7872      7966      0.7494         -170.61426     0.93729        -31.41114      
1238      7968      7966      0.74878        -176.32184     0.93787        -31.42201      
1239      8064      7966      0.74754        177.9474       0.93846        -31.43423      
1240      8160      7966      0.74665        172.15932      0.93907        -31.44754      
1241      8256      7966      0.74501        166.41027      0.93968        -31.46243      
1242      8352      7966      0.74389        160.6029       0.94032        -31.47869      
1243      8448      7966      0.74273        154.80098      0.94098        -31.49667      
1244      8544      7966      0.74158        148.96661      0.94167        -31.51675      
1245      8640      7966      0.74052        143.12147      0.94238        -31.53916      
1246      8736      7966      0.73971        137.24618      0.94314        -31.56432      
1247      8832      7966      0.73883        131.35461      0.94393        -31.59294      
1248      8928      7966      0.73805        125.43919      0.94478        -31.62564      
1249      9024      7966      0.73737        119.50043      0.94567        -31.66332      
1250      9120      7966      0.7368         113.52207      0.94664        -31.70727      
1251      9216      7966      0.7364         107.54821      0.94766        -31.75864      
1252      9312      7966      0.73613        101.56088      0.94877        -31.81957      
1253      9408      7966      0.73592        95.56212       0.94996        -31.89273      
1254      9504      7966      0.73602        89.52575       0.95124        -31.98187      
1255      9600      7966      0.7361         83.48245       0.95259        -32.09191      
1256      9696      7966      0.73658        77.40651       0.95402        -32.22981      
1257      9792      7966      0.73698        71.33703       0.95542        -32.40462      
1258      9888      7966      0.73761        65.23717       0.9567         -32.6298       
1259      9984      7966      0.7381         59.13708       0.95753        -32.92045      
1260      10080     7966      0.73897        53.03847       0.95741        -33.29173      
1261      10176     7966      0.73961        46.92918       0.95531        -33.74773      
1262      10272     7966      0.74044        40.83231       0.94988        -34.2477       
1263      10368     7966      0.74127        34.70344       0.9399         -34.66528      
1264      10464     7966      0.74219        28.60569       0.92641        -34.78611      
1265      10560     7966      0.74301        22.5042        0.91343        -34.48793      
1266      10656     7966      0.74383        16.41129       0.90503        -33.90148      
1267      10752     7966      0.74465        10.32417       0.90184        -33.26981      
1268      10848     7966      0.74571        4.23185        0.90213        -32.73887      
1269      10944     7966      0.74677        -1.83913       0.90414        -32.34186      
1270      11040     7966      0.74728        -7.87006       0.90677        -32.05984      
1271      11136     7966      0.74827        -13.9121       0.90945        -31.85838      
1272      11232     7966      0.74916        -19.92533      0.91197        -31.71555      
1273      11328     7966      0.75004        -25.92417      0.91425        -31.61285      
1274      11424     7966      0.75097        -31.88916      0.91629        -31.53824      
1275      11520     7966      0.75179        -37.8504       0.91812        -31.48338      
1276      11616     7966      0.75268        -43.79059      0.91975        -31.4426       
1277      11712     7966      0.75368        -49.69134      0.92121        -31.41213      
1278      11808     7966      0.75433        -55.54315      0.92253        -31.38975      
1279      0         8024      0.77812        -54.79861      0.92228        -31.36794      
1280      92        8024      0.77908        -60.40725      0.92346        -31.35295      
1281      184       8024      0.77963        -65.99715      0.92455        -31.34224      
1282      276       8024      0.78021        -71.58987      0.92555        -31.33447      
1283      368       8024      0.78088        -77.15676      0.92647        -31.32904      
1284      460       8024      0.78131        -82.7192       0.92734        -31.32568      
1285      552       8024      0.78173        -88.25577      0.92815        -31.32388      
1286      644       8024      0.78227        -93.79886      0.92891        -31.32328      
1287      736       8024      0.78274        -99.32812      0.92964        -31.32381      
1288      828       8024      0.78318        -104.83384     0.93033        -31.32527      
1289      920       8024      0.7838         -110.30793     0.93099        -31.32743      
1290      1012      8024      0.78418        -115.79923     0.93163        -31.33044      
1291      1104      8024      0.78455        -121.26974     0.93224        -31.33409      
1292      1196      8024      0.78468        -126.72732     0.93284        -31.33845      
1293      1288      8024      0.78496        -132.18551     0.93342        -31.3433       
1294      1380      8024      0.78491        -137.62104     0.93399        -31.34884      
1295      1472      8024      0.78497        -143.0682      0.93455        -31.35488      
1296      1564      8024      0.78477        -148.51489     0.93511        -31.36159      
1297      1656      8024      0.78478        -153.96265     0.93567        -31.36877      
1298      1748      8024      0.78443        -159.39949     0.93622        -31.3767       
1299      1840      8024      0.78403        -164.84813     0.93677        -31.38531      
1300      1932      8024      0.78362        -170.30852     0.93733        -31.39462      
1301      2024      8024      0.78329        -175.77916     0.93789        -31.40467      
1302      2116      8024      0.78263        178.73804      0.93846        -31.41572      
1303      2208      8024      0.78188        173.26419      0.93905        -31.42775      
1304      2300      8024      0.78114        167.75941      0.93964        -31.44089      
1305      2392      8024      0.78056        162.24353      0.94026        -31.45519      
1306      2484      8024      0.77987        156.72646      0.94089        -31.47092      
1307      2576      8024      0.77917        151.16916      0.94156        -31.48838      
1308      2668      8024      0.77858        145.59344      0.94225        -31.50772      
1309      2760      8024      0.77781        140.03013      0.94297        -31.5293       
1310      2852      8024      0.77721        134.41859      0.94373        -31.55359      
1311      2944      8024      0.77691        128.80141      0.94454        -31.58083      
1312      3036      8024      0.77627        123.15189      0.9454         -31.61223      
1313      3128      8024      0.77568        117.49069      0.94632        -31.64828      
1314      3220      8024      0.77513        111.83889      0.94731        -31.68991      
1315      3312      8024      0.77486        106.12819      0.94838        -31.73883      
1316      3404      8024      0.7745         100.41063      0.94954        -31.79688      
1317      3496      8024      0.77449        94.65934       0.9508         -31.86646      
1318      3588      8024      0.77438        88.9153        0.95217        -31.95099      
1319      3680      8024      0.77452        83.16169       0.95366        -32.05497      
1320      3772      8024      0.77484        77.38762       0.95526        -32.18537      
1321      3864      8024      0.77499        71.60559       0.95692        -32.35179      
1322      3956      8024      0.77539        65.81635       0.95859        -32.56684      
1323      4048      8024      0.77574        60.03096       0.96003        -32.84824      
1324      4140      8024      0.77632        54.21955       0.96082        -33.2197       
1325      4232      8024      0.77688        48.41375       0.96008        -33.69973      
1326      4324      8024      0.77743        42.61285       0.95625        -34.28042      
1327      4416      8024      0.77792        36.79525       0.94729        -34.86868      
1328      4508      8024      0.77811        30.9822        0.9326         -35.21699      
1329      4600      8024      0.77892        25.18289       0.91595        -35.07233      
1330      4692      8024      0.77961        19.36854       0.9035         -34.45351      
1331      4784      8024      0.78025        13.59621       0.89801        -33.68458      
1332      4876      8024      0.78069        7.82407        0.89765        -33.01396      
1333      4968      8024      0.78105        2.06145        0.89982        -32.51445      
1334      5060      8024      0.78151        -3.68043       0.90287        -32.16389      
1335      5152      8024      0.78204        -9.42389       0.90602        -31.92017      
1336      5244      8024      0.78246        -15.1514       0.90897        -31.75073      
1337      5336      8024      0.78309        -20.88224      0.91162        -31.63047      
1338      5428      8024      0.78354        -26.59896      0.91397        -31.54476      
1339      5520      8024      0.78408        -32.31068      0.91605        -31.48239      
1340      5612      8024      0.78479        -38.00905      0.91788        -31.43642      
1341      5704      8024      0.78552        -43.67719      0.91951        -31.4025       
1342      5796      8024      0.78624        -49.34314      0.92097        -31.37723      
1343      5888      8024      0.78681        -55.0          0.92229        -31.35859      
1344      5980      8024      0.78735        -60.60884      0.92348        -31.34492      
1345      6072      8024      0.78784        -66.21914      0.92457        -31.33496      
1346      6164      8024      0.78852        -71.8017       0.92558        -31.32777      
1347      6256      8024      0.78899        -77.38821      0.92651        -31.323        
1348      6348      8024      0.78959        -82.9484       0.92737        -31.31998      
1349      6440      8024      0.78993        -88.47339      0.92818        -31.31861      
1350      6532      8024      0.79025        -94.01312      0.92894        -31.31847      
1351      6624      8024      0.79096        -99.53771      0.92967        -31.31914      
1352      6716      8024      0.79142        -105.03989     0.93036        -31.32082      
1353      6808      8024      0.79184        -110.53763     0.93102        -31.3233       
1354      6900      8024      0.79228        -116.04231     0.93166        -31.32647      
1355      6992      8024      0.79254        -121.52368     0.93228        -31.33033      
1356      7084      8024      0.79285        -126.99372     0.93287        -31.33474      
1357      7176      8024      0.79313        -132.44149     0.93346        -31.3397       
1358      7268      8024      0.7932         -137.89704     0.93403        -31.34529      
1359      7360      8024      0.79319        -143.35139     0.93459        -31.35145      
1360      7452      8024      0.79313        -148.80553     0.93515        -31.35817      
1361      7544      8024      0.79295        -154.24893     0.93571        -31.36548      
1362      7636      8024      0.79275        -159.70253     0.93626        -31.37339      
1363      7728      8024      0.79246        -165.15572     0.93682        -31.38198      
1364      7820      8024      0.79189        -170.60868     0.93738        -31.39136      
1365      7912      8024      0.79159        -176.06418     0.93794        -31.40136      
1366      8004      8024      0.79091        178.4603       0.93851        -31.4124       
1367      8096      8024      0.79049        172.97368      0.9391         -31.42426      
1368      8188      8024      0.78983        167.45669      0.9397         -31.43734      
1369      8280      8024      0.78888        161.97899      0.94032        -31.45167      
1370      8372      8024      0.78804        156.46138      0.94095        -31.46741      
1371      8464      8024      0.78737        150.88383      0.94162        -31.48484      
1372      8556      8024      0.78647        145.34613      0.94231        -31.50412      
1373      8648      8024      0.78569        139.75154      0.94304        -31.52572      
1374      8740      8024      0.7849         134.17979      0.94381        -31.54984      
1375      8832      8024      0.78405        128.56113      0.94462        -31.57731      
1376      8924      8024      0.78355        122.91877      0.94549        -31.60844      
1377      9016      8024      0.78302        117.25476      0.94642        -31.64432      
1378      9108      8024      0.78223        111.56018      0.94743        -31.68633      
1379      9200      8024      0.78162        105.8657       0.94851        -31.73534      
1380      9292      8024      0.78112        100.14614      0.94968        -31.79352      
1381      9384      8024      0.78067        94.41991       0.95096        -31.8633       
1382      9476      8024      0.78051        88.66156       0.95236        -31.94829      
1383      9568      8024      0.78021        82.89048       0.95387        -32.05364      
1384      9660      8024      0.78006        77.10084       0.9555         -32.18606      
1385      9752      8024      0.78002        71.302         0.95722        -32.35522      
1386      9844      8024      0.78028        65.48618       0.95894        -32.57499      
1387      9936      8024      0.78045        59.65335       0.96043        -32.8652       
1388      10028     8024      0.78057        53.81318       0.96123        -33.24923      
1389      10120     8024      0.78071        47.94859       0.96036        -33.74947      
1390      10212     8024      0.78108        42.09683       0.95616        -34.35289      
1391      10304     8024      0.78144        36.24135       0.94648        -34.95115      
1392      10396     8024      0.78171        30.3881        0.93093        -35.27473      
1393      10488     8024      0.78231        24.50901       0.91386        -35.05946      
1394      10580     8024      0.78242        18.66087       0.90204        -34.37813      
1395      10672     8024      0.78288        12.79662       0.89734        -33.58597      
1396      10764     8024      0.78325        6.9526         0.89759        -32.92403      
1397      10856     8024      0.78394        1.0889         0.90009        -32.439        
1398      10948     8024      0.78435        -4.75633       0.90332        -32.10403      
1399      11040     8024      0.78489        -10.56542      0.90652        -31.8746       
1400      11132     8024      0.78542        -16.35725      0.90948        -31.71563      
1401      11224     8024      0.78603        -22.15322      0.91211        -31.60335      
1402      11316     8024      0.78666        -27.94465      0.91444        -31.5231       
1403      11408     8024      0.7872         -33.68328      0.91648        -31.46553      
1404      11500     8024      0.78784        -39.42893      0.91829        -31.42309      
1405      11592     8024      0.78828        -45.13424      0.91989        -31.39217      
1406      11684     8024      0.78903        -50.83783      0.92133        -31.36889      
1407      11776     8024      0.78981        -56.50267      0.92261        -31.35172      
1408      0         8085      0.81476        -57.99979      0.92288        -31.32452      
1409      87        8085      0.81539        -63.33739      0.92398        -31.31549      
1410      174       8085      0.81566        -68.65699      0.92499        -31.3094       
1411      261       8085      0.81642        -73.96988      0.92592        -31.305        
1412      348       8085      0.81711        -79.27307      0.92679        -31.30234      
1413      435       8085      0.81757        -84.53855      0.9276         -31.30118      
1414      522       8085      0.81806        -89.8179       0.92837        -31.30112      
1415      609       8085      0.81873        -95.06984      0.92909        -31.30188      
1416      696       8085      0.81931        -100.32613     0.92978        -31.30348      
1417      783       8085      0.82014        -105.53632     0.93044        -31.30561      
1418      870       8085      0.82076        -110.7709      0.93107        -31.30848      
1419      957       8085      0.82152        -115.97018     0.93168        -31.3118       
1420      1044      8085      0.8221         -121.16383     0.93226        -31.3157       
1421      1131      8085      0.82262        -126.33314     0.93283        -31.32006      
1422      1218      8085      0.82311        -131.50698     0.93339        -31.32488      
1423      1305      8085      0.82359        -136.68717     0.93394        -31.33015      
1424      1392      8085      0.82395        -141.84224     0.93448        -31.33586      
1425      1479      8085      0.82445        -146.9935      0.93501        -31.34192      
1426      1566      8085      0.82463        -152.13136     0.93554        -31.34856      
1427      1653      8085      0.82508        -157.29617     0.93607        -31.35556      
1428      1740      8085      0.82528        -162.43674     0.9366         -31.36313      
1429      1827      8085      0.8253         -167.59423     0.93713        -31.37133      
1430      1914      8085      0.8254         -172.75859     0.93767        -31.38007      
1431      2001      8085      0.82541        -177.91947     0.93821        -31.38947      
1432      2088      8085      0.82556        176.88081      0.93876        -31.39958      
1433      2175      8085      0.82512        171.73659      0.93932        -31.41061      
1434      2262      8085      0.82494        166.53448      0.9399         -31.42253      
1435      2349      8085      0.82455        161.35527      0.9405         -31.43549      
1436      2436      8085      0.82442        156.1482       0.94111        -31.44952      
1437      2523      8085      0.82417        150.93542      0.94175        -31.46493      
