Mag(8.95),Angle(8.95),fit_Mag(8.95),fit_Angle(8.95),Mag(10.95),Angle(10.95),fit_Mag(10.95),fit_Angle(10.95),Mag(12.95),Angle(12.95),fit_Mag(12.95),fit_Angle(12.95),Mag(14.95),Angle(14.95),fit_Mag(14.95),fit_Angle(14.95),Mag(16.95),Angle(16.95),fit_Mag(16.95),fit_Angle(16.95),Mag(18.95),Angle(18.95),fit_Mag(18.95),fit_Angle(18.95),Mag(20.95),Angle(20.95),fit_Mag(20.95),fit_Angle(20.95),Mag(22.95),Angle(22.95),fit_Mag(22.95),fit_Angle(22.95),Mag(24.95),Angle(24.95),fit_Mag(24.95),fit_Angle(24.95)
1.2039761274332492,2.8452407635996284,0.5004238632690299,3.4707913160154398,1.3894458567721415,1.4360077559786586,0.44065696453610304,4.595505423088947,1.2036881448430754,0.48039884302549146,0.7146419866452953,5.650804801758558,0.8953296724388637,0.04101506657462742,1.1810813936100264,7.300828713947838,0.5938461543882299,-0.15958992447006595,1.9345697385854073,9.906318980724006,0.3527385013574951,-0.05683396758587943,3.136156866635113,14.03083219217976,0.24604015612868596,-0.38624364131345423,5.044703245727644,20.565007236763012,0.15533693995364592,-0.18557033763383335,8.071994822346566,30.919373463185973,,,12.87140998267654,47.32897166699354
1.391253143626937,3.0276323612420515,0.49722455049318026,3.4675824141715252,1.53383711352014,1.4583076438148823,0.3494773166536103,4.45210721072298,1.2772110759636086,0.43863792490100123,0.5119251737268327,5.312718937242592,0.8955856744494797,0.04014154610276564,0.7561860797299675,6.559051424075332,0.643716420428505,-0.3258759853546445,1.0644425904576607,8.312405584158995,0.42237638438444874,-0.43380710837512815,1.3935764906173103,10.650697786831683,0.23963912332921364,-0.355463958782566,1.666338144979986,13.544687198592298,0.15478984757917003,-0.4316573724841037,1.7950860327629496,16.805795691093095,,,1.7327982043446368,20.110066006477876
1.626906104628364,3.2255553266082306,0.49424468077225514,3.4641823207615063,1.6943869567367915,1.4617004123101087,0.275275754701531,4.311870732577882,1.3444162984156622,0.3814154758621446,0.3620620265246279,5.0008650546898386,0.8954148731857341,0.04051479257966689,0.4820056280669029,5.930446849840861,0.6141143926016633,-0.2899642737291193,0.6013336871757078,7.116819268431292,0.4061299915185701,-0.39703381743638233,0.6820121217226501,8.510548737247309,0.23329907372136938,-0.32464101357819936,0.6940629692373512,9.99180151689918,0.15100828942718353,-0.40272835153264086,0.6336072712042929,11.405917663340073,,,0.5244538061440356,12.624303501949935
,,0.4914951593149024,3.460606484228151,1.8696475084118505,1.4401193903078844,0.21584798000907143,4.175964163542431,1.401809822146476,0.30988140104378675,0.2524435490757361,4.715583051954805,0.8950373138624481,0.04073841187657997,0.3038543209043319,5.3985585011511725,0.5882809632495618,-0.25325047523837285,0.3426053638716728,6.202699303076699,0.39165573792024094,-0.3617984386240671,0.3500826047075773,7.062547377153818,0.22770999522092633,-0.2944227029463282,0.3218306338481105,7.889889986633884,0.13782203323205577,-0.2931766096438905,0.2682756432633325,8.608591351101412,,,0.2061350664218283,9.179733735812876
,,0.48898575399084426,3.4568708990097856,2.0594834845116368,1.395423603035582,0.16919066502576244,4.045130875202194,1.0992804074172953,0.6161306566148913,0.17345712004983044,4.455633358296502,0.8947129907162392,0.040528527166045554,0.18810331382375114,4.946336512478991,0.5670128900980017,-0.21609779827277528,0.19357390120382217,5.486767082144224,0.37877927628843444,-0.32617637062440985,0.18207146260859308,6.024702580179028,0.22262419928974778,-0.2648648200550317,0.1556992921706833,6.507673484590093,0.13243197451831928,-0.24063003255156853,0.1223518062725156,6.90261454119988,,,0.08987812398258173,7.201699196270313
,,0.48672507977854723,3.4529920168292767,2.2518012877603684,1.3177012630989122,0.13351988649414756,3.919794052713083,1.1811767049316688,0.6042838435542897,0.11783306327179613,4.219046000089815,0.8947204306678512,0.040654866585049666,0.11371131596392675,4.5589614923155946,0.5488031740423731,-0.17789616746897594,0.10675536026376822,4.912994859228246,0.3673089893468676,-0.29123415583983636,0.09325577126591873,5.246195936373233,0.21819356026991346,-0.23599030502044382,0.07521717717357582,5.530519894178177,0.13039729311385703,-0.21516010772330188,0.056546222986224096,5.753453452395314,,,0.040230936784768495,5.916947036432938
,,0.4847205905182619,3.448986659631024,1.1685558862101204,1.5394289027149444,0.10727032959287673,3.8001412614175845,1.2651207649878742,0.5780540086319815,0.0800867441849967,4.0035972557686845,0.8947114581783364,0.04084088846558643,0.06723749385785383,4.2243226699806575,0.5339118718808835,-0.1399159673605447,0.056813907211038656,4.443601682758039,0.3569871822924985,-0.2573146883010023,0.04591620226032851,4.6408989875733955,0.21394602167593302,-0.2069303493189795,0.03500207685387277,4.802817861153025,0.1285077682990984,-0.18969611791346036,0.025283653542204732,4.925898324599246,,,0.01750150321226737,5.014108249909961
,,0.482978577493202,3.444871934775323,1.2919885994545512,1.5910846364768845,0.0890832085833078,3.686190902590583,1.3491519494344888,0.5355860746839698,0.05607617972152539,3.8070651160586793,0.8947797859665508,0.041341567578990296,0.03991406307173956,3.9327510655521722,0.5220611411491206,-0.10183313214667898,0.02950709450467232,4.05262975154748,0.3478477481290013,-0.2235981518150914,0.02161194976033771,4.156567551681137,0.21029935395221055,-0.17844395698557308,0.01537738850182485,4.23926562017034,0.1266974673474959,-0.16424891411949102,0.010599837253935264,4.3006383611368735,,,0.007112667628790695,4.343863119242851
,,0.48150417431647685,3.4406651530163663,2.668110629037163,1.4477335158171183,0.07778831591676863,3.577843297216901,1.4285646281226843,0.47734609460769234,0.042664011343288705,3.6273569226699447,0.8945559838423591,0.04166879438604576,0.02590675325591489,3.6765808490259215,0.5128162373311387,-0.06381469140405986,0.01647287019040778,3.721833229266492,0.33993416721951486,-0.1900935361301273,0.010658793454669798,3.7598490784897236,0.20703694478202683,-0.15050254200359822,0.006912899842424082,3.789334916898194,0.12474242053969405,-0.13922313243338807,0.004464797794028839,3.8107995556874283,,,0.0028670321607766583,3.8257100551453274
,,0.48030136756885533,3.43638374970561,2.901096239764184,1.2705001685200918,0.07238371101408976,3.474919243700564,1.555204905472017,0.3078688065617817,0.03746407523462876,3.46256498180359,0.8947365294802138,0.04199986059041856,0.021261965585776563,3.4497294498709237,0.5065587238641986,-0.025209624401813777,0.012620989518995677,3.438091599789808,0.3333568510945421,-0.1576513692397875,0.00767958254094735,3.4285217417712723,0.19928906329782953,-0.06687415973621429,0.004740505520042339,3.4212407908281226,0.12332510758865484,-0.11450776275924485,0.0029513413401802283,3.4160193125702087,,,0.0018469114346471645,3.4124311253091513
,,0.4793730126119682,3.432045209578007,1.0278569907061756,1.6308878084452592,0.07201520925781198,3.377188656039661,1.5946289662362978,0.20422833227646534,0.03865309793452957,3.310982803017821,0.8952294525994801,0.04198439533252916,0.023256388659815594,3.247347936335808,0.50240576109214,0.013070117034422108,0.014758384794708836,3.1917663417263706,0.32745624789337946,-0.12492139014476812,0.009554473101027626,3.1472391771360093,0.19758306272962012,-0.039631567678975584,0.006201241943273326,3.114008037597434,0.12227051559689969,-0.09010655779840965,0.004006691326896545,3.0905042661432627,,,0.0025731105588350706,3.074506948086976
,,0.4787208539924219,3.427666995396334,3.1150565420565766,1.6166690069336687,0.07595691236917541,3.284391510273225,0.9872253327148346,0.7087695471350923,0.04483121588214459,3.1711007653412424,0.8951744779150319,0.04214455540542997,0.029986867270423274,3.065545251486715,0.5015298111386985,0.051403853320137353,0.020831609594294438,2.9756372725055833,0.31907053227585813,-0.06053157764243958,0.01440913060509481,2.9050765076439764,0.19625230253049794,-0.01211883680699157,0.0097784374937563,2.853244388502466,0.12095726995288146,-0.0653315994670529,0.006502855429884522,2.8170049335083913,,,0.004253469190107988,2.7925364099676453
,,0.4783455498535888,3.423266480649751,0.9601425766076079,1.7661098549382102,0.08359341913668909,3.1962529226935303,1.0664206711342747,0.7196418386377651,0.05491860978599638,3.0415918664016957,0.8954293830860993,0.04195452173140536,0.040106584763649124,2.901175579960307,0.507355510619906,0.12889545610471506,0.029492831126860772,2.784199324690459,0.31609578842413577,-0.02826781616780643,0.021086139778129755,2.694051929581773,0.19511367295068693,0.015590478206801012,0.014577823353404561,2.628749631665734,0.11828160367906118,0.007814225701870025,0.009796376125408663,2.583550220368648,,,0.006446251544702012,2.5532439567934806
