The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.9334         -31.97         0.04727        71.77          0.45835        126.66         0.87881        -28.13         

Pt        X         Y         gamma_s        angle          gamma_in       angle          
1500      3784      6682      0.83011        23.76213       0.83093        -31.52679      
1501      3827      6682      0.82931        21.18931       0.82817        -30.77872      
1502      3870      6682      0.82842        18.66602       0.82808        -30.13738      
1503      3913      6682      0.82709        16.14176       0.82962        -29.60871      
1504      3956      6682      0.82597        13.55472       0.83197        -29.17531      
1505      3999      6682      0.82498        10.96595       0.83468        -28.83336      
1506      4042      6682      0.82387        8.39528        0.83745        -28.56726      
1507      4085      6682      0.82269        5.88348        0.8401         -28.36228      
1508      4128      6682      0.82169        3.31915        0.84264        -28.19518      
1509      4171      6682      0.82039        0.75328        0.84503        -28.06296      
1510      4214      6682      0.8192         -1.83558       0.84724        -27.9554       
1511      4257      6682      0.81824        -4.37635       0.84923        -27.86914      
1512      4300      6682      0.81693        -6.9164        0.85107        -27.79977      
1513      4343      6682      0.81575        -9.4903        0.85277        -27.74159      
1514      4386      6682      0.81465        -12.07758      0.85435        -27.69309      
1515      4429      6682      0.8138         -14.65748      0.85578        -27.65234      
1516      4472      6682      0.81269        -17.23867      0.85711        -27.61889      
1517      4515      6682      0.81141        -19.78986      0.85833        -27.59156      
1518      4558      6682      0.81025        -22.37384      0.85948        -27.56799      
1519      4601      6682      0.8091         -24.9811       0.86055        -27.54791      
1520      4644      6682      0.80824        -27.55986      0.86153        -27.53066      
1521      4687      6682      0.80738        -30.1097       0.86244        -27.51619      
1522      4730      6682      0.80643        -32.70164      0.86331        -27.50383      
1523      4773      6682      0.80528        -35.29559      0.86412        -27.49361      
1524      4816      6682      0.80465        -37.90257      0.86489        -27.48422      
1525      4859      6682      0.80397        -40.45968      0.8656         -27.47649      
1526      4902      6682      0.8029         -43.05819      0.86629        -27.47029      
1527      4945      6682      0.80195        -45.64776      0.86694        -27.46499      
1528      4988      6682      0.8012         -48.24972      0.86755        -27.46032      
1529      5031      6682      0.80049        -50.86306      0.86814        -27.45639      
1530      5074      6682      0.79994        -53.44642      0.8687         -27.45305      
1531      5117      6682      0.79867        -56.04265      0.86923        -27.45098      
1532      5160      6682      0.79816        -58.66793      0.86974        -27.4487       
1533      5203      6682      0.79821        -61.30538      0.87024        -27.44642      
1534      5246      6682      0.79778        -63.95192      0.87071        -27.44502      
1535      5289      6682      0.79722        -66.53985      0.87116        -27.44416      
1536      5332      6682      0.79644        -69.13865      0.8716         -27.4438       
1537      5375      6682      0.79608        -71.78762      0.87202        -27.44342      
1538      5418      6682      0.79599        -74.41658      0.87243        -27.44314      
1539      5461      6682      0.79592        -77.04387      0.87282        -27.44312      
1540      5504      6682      0.79562        -79.68305      0.87321        -27.44352      
1541      5547      6682      0.79564        -82.3294       0.87358        -27.44393      
1542      5590      6682      0.79588        -84.98557      0.87395        -27.44441      
1543      5633      6682      0.79619        -87.62018      0.8743         -27.44506      
1544      5676      6682      0.79643        -90.26498      0.87464        -27.44593      
1545      5719      6682      0.79634        -92.90094      0.87498        -27.44717      
1546      5762      6682      0.79615        -95.52509      0.8753         -27.44863      
1547      5805      6682      0.79639        -98.16539      0.87562        -27.44998      
1548      5848      6682      0.79711        -100.81288     0.87593        -27.45122      
1549      5891      6682      0.79739        -103.49043     0.87624        -27.45285      
1550      0         6739      0.85134        -107.57051     0.87675        -27.42835      
1551      41        6739      0.85153        -110.13904     0.87704        -27.43073      
1552      82        6739      0.8515         -112.65003     0.87732        -27.43322      
1553      123       6739      0.85179        -115.17017     0.87759        -27.43563      
1554      164       6739      0.85213        -117.71944     0.87786        -27.43811      
1555      205       6739      0.85219        -120.27701     0.87813        -27.4408       
1556      246       6739      0.85237        -122.80494     0.87839        -27.44346      
1557      287       6739      0.85266        -125.30128     0.87865        -27.44611      
1558      328       6739      0.85288        -127.81842     0.87891        -27.44886      
1559      369       6739      0.85325        -130.39188     0.87917        -27.45169      
1560      410       6739      0.85371        -132.93393     0.87943        -27.4545       
1561      451       6739      0.85427        -135.48548     0.87968        -27.45736      
1562      492       6739      0.85484        -138.00568     0.87993        -27.46023      
1563      533       6739      0.85539        -140.54569     0.88018        -27.46321      
1564      574       6739      0.85579        -143.1046      0.88044        -27.46635      
1565      615       6739      0.85676        -145.66165     0.88069        -27.46933      
1566      656       6739      0.85708        -148.22757     0.88094        -27.47266      
1567      697       6739      0.8578         -150.732       0.88118        -27.47582      
1568      738       6739      0.8585         -153.2866      0.88144        -27.47914      
1569      779       6739      0.85936        -155.86783     0.88169        -27.48252      
1570      820       6739      0.85998        -158.4298      0.88194        -27.48607      
1571      861       6739      0.86049        -160.96175     0.88219        -27.4897       
1572      902       6739      0.86097        -163.45469     0.88244        -27.49338      
1573      943       6739      0.86148        -166.00557     0.88269        -27.49724      
1574      984       6739      0.862          -168.55387     0.88295        -27.50119      
1575      1025      6739      0.86246        -171.12092     0.88321        -27.50532      
1576      1066      6739      0.86317        -173.63727     0.88346        -27.50936      
1577      1107      6739      0.86407        -176.19159     0.88372        -27.51351      
1578      1148      6739      0.865          -178.77542     0.88399        -27.51782      
1579      1189      6739      0.86576        178.66348      0.88426        -27.52231      
1580      1230      6739      0.86681        176.08215      0.88454        -27.52685      
1581      1271      6739      0.86714        173.58997      0.8848         -27.53168      
1582      1312      6739      0.8679         171.05743      0.88508        -27.53657      
1583      1353      6739      0.8686         168.48774      0.88536        -27.54173      
1584      1394      6739      0.86964        165.93955      0.88565        -27.54686      
1585      1435      6739      0.87053        163.35288      0.88595        -27.55234      
1586      1476      6739      0.87118        160.81627      0.88624        -27.55804      
1587      1517      6739      0.87181        158.26902      0.88655        -27.56398      
1588      1558      6739      0.8723         155.70255      0.88686        -27.57029      
1589      1599      6739      0.87307        153.16698      0.88717        -27.57662      
1590      1640      6739      0.8733         150.61078      0.8875         -27.58358      
1591      1681      6739      0.87375        148.11547      0.88782        -27.59054      
1592      1722      6739      0.87423        145.59046      0.88816        -27.59788      
1593      1763      6739      0.87492        143.01755      0.88851        -27.6056       
1594      1804      6739      0.87578        140.4356       0.88887        -27.61362      
1595      1845      6739      0.8763         137.8931       0.88924        -27.62212      
1596      1886      6739      0.87687        135.36128      0.88962        -27.63098      
1597      1927      6739      0.87743        132.78993      0.89002        -27.64047      
1598      1968      6739      0.87802        130.20923      0.89043        -27.6505       
1599      2009      6739      0.87864        127.658        0.89085        -27.66098      
1600      2050      6739      0.87891        125.13735      0.89128        -27.67218      
1601      2091      6739      0.87951        122.6067       0.89174        -27.68387      
1602      2132      6739      0.87969        120.05641      0.89221        -27.69673      
1603      2173      6739      0.88026        117.467        0.89271        -27.71035      
1604      2214      6739      0.88069        114.91705      0.89322        -27.7248       
1605      2255      6739      0.88148        112.3675       0.89377        -27.73996      
1606      2296      6739      0.88155        109.86782      0.89432        -27.75657      
1607      2337      6739      0.88145        107.34787      0.8949         -27.77477      
1608      2378      6739      0.88166        104.8087       0.89552        -27.79426      
1609      2419      6739      0.88159        102.28937      0.89616        -27.81552      
1610      2460      6739      0.88173        99.77978       0.89685        -27.83831      
1611      2501      6739      0.88169        97.27056       0.89756        -27.86337      
1612      2542      6739      0.88186        94.73124       0.89834        -27.89087      
1613      2583      6739      0.88238        92.18109       0.89917        -27.92077      
1614      2624      6739      0.88249        89.64102       0.90005        -27.95427      
1615      2665      6739      0.88261        87.12984       0.90097        -27.99101      
1616      2706      6739      0.88269        84.63999       0.90196        -28.03161      
1617      2747      6739      0.88254        82.11966       0.90302        -28.07807      
1618      2788      6739      0.88238        79.6           0.90417        -28.13044      
1619      2829      6739      0.88219        77.10838       0.90539        -28.1892       
1620      2870      6739      0.88213        74.62708       0.90671        -28.25557      
1621      2911      6739      0.88208        72.13518       0.90815        -28.33205      
1622      2952      6739      0.88209        69.61319       0.90973        -28.42148      
1623      2993      6739      0.8819         67.09037       0.91144        -28.5266       
1624      3034      6739      0.88184        64.5868        0.91329        -28.64912      
1625      3075      6739      0.88159        62.12351       0.91526        -28.79295      
1626      3116      6739      0.88063        59.6829        0.91729        -28.96605      
1627      3157      6739      0.87991        57.20125       0.91951        -29.17783      
1628      3198      6739      0.87968        54.70667       0.92187        -29.4365       
1629      3239      6739      0.8791         52.23147       0.92418        -29.75546      
1630      3280      6739      0.87848        49.79733       0.92626        -30.14558      
1631      3321      6739      0.87791        47.3227        0.92787        -30.64052      
1632      3362      6739      0.87729        44.84656       0.92833        -31.25782      
1633      3403      6739      0.87677        42.32829       0.92659        -32.02691      
1634      3444      6739      0.87655        39.84877       0.92119        -32.91328      
1635      3485      6739      0.87606        37.44153       0.91039        -33.81104      
1636      3526      6739      0.87522        34.98502       0.89259        -34.55733      
1637      3567      6739      0.87407        32.56719       0.87007        -34.83928      
1638      3608      6739      0.87341        30.08657       0.84684        -34.50513      
1639      3649      6739      0.87315        27.61266       0.82885        -33.62529      
1640      3690      6739      0.87265        25.18063       0.81875        -32.50536      
1641      3731      6739      0.87167        22.71965       0.81527        -31.40719      
1642      3772      6739      0.87093        20.27736       0.8159         -30.49618      
1643      3813      6739      0.87023        17.82311       0.81873        -29.77983      
1644      3854      6739      0.86911        15.4301        0.82248        -29.25127      
1645      3895      6739      0.86801        13.02693       0.82644        -28.85028      
1646      3936      6739      0.86689        10.59333       0.83034        -28.54338      
1647      3977      6739      0.86616        8.13522        0.83397        -28.30545      
1648      4018      6739      0.86548        5.66439        0.83732        -28.12188      
1649      4059      6739      0.86503        3.21281        0.84032        -27.97963      
1650      4100      6739      0.86391        0.81506        0.843          -27.87345      
1651      4141      6739      0.86281        -1.62591       0.84546        -27.78755      
1652      4182      6739      0.86191        -4.09935       0.84771        -27.71726      
1653      4223      6739      0.86107        -6.56389       0.84973        -27.66076      
1654      4264      6739      0.86027        -8.96866       0.85152        -27.61594      
1655      4305      6739      0.8591         -11.3711       0.85316        -27.58029      
1656      4346      6739      0.85792        -13.79575      0.85467        -27.5507       
1657      4387      6739      0.85737        -16.25595      0.85607        -27.52435      
1658      4428      6739      0.85695        -18.74789      0.85738        -27.50197      
1659      4469      6739      0.85648        -21.20024      0.85856        -27.4838       
1660      4510      6739      0.85534        -23.61942      0.85965        -27.47019      
1661      4551      6739      0.85447        -26.06076      0.86067        -27.45824      
1662      4592      6739      0.85325        -28.51422      0.86163        -27.44881      
1663      4633      6739      0.8528         -30.95989      0.86251        -27.43983      
1664      4674      6739      0.85176        -33.39511      0.86334        -27.43326      
1665      4715      6739      0.8508         -35.80968      0.86412        -27.4278       
1666      4756      6739      0.84962        -38.24638      0.86485        -27.42355      
1667      4797      6739      0.84899        -40.73622      0.86556        -27.41936      
1668      4838      6739      0.84844        -43.18661      0.86622        -27.41594      
1669      4879      6739      0.84787        -45.63696      0.86685        -27.41325      
1670      4920      6739      0.84683        -48.05727      0.86744        -27.41166      
1671      4961      6739      0.8464         -50.54033      0.86801        -27.40988      
1672      5002      6739      0.84596        -53.04432      0.86856        -27.40858      
1673      5043      6739      0.84555        -55.50865      0.86908        -27.40769      
1674      5084      6739      0.84492        -57.95269      0.86957        -27.40736      
1675      5125      6739      0.844          -60.41779      0.87005        -27.40758      
1676      5166      6739      0.84372        -62.893        0.87051        -27.40753      
1677      5207      6739      0.84378        -65.43006      0.87096        -27.40748      
1678      5248      6739      0.84369        -67.89665      0.87139        -27.40781      
1679      5289      6739      0.84282        -70.35323      0.87179        -27.40892      
1680      5330      6739      0.84215        -72.81025      0.87219        -27.41004      
1681      5371      6739      0.84158        -75.29795      0.87257        -27.41126      
1682      5412      6739      0.84163        -77.78567      0.87295        -27.41222      
1683      5453      6739      0.84171        -80.31201      0.87331        -27.41333      
1684      5494      6739      0.84122        -82.78029      0.87366        -27.41491      
1685      5535      6739      0.84062        -85.25833      0.874          -27.41668      
1686      5576      6739      0.84082        -87.76551      0.87434        -27.41808      
1687      5617      6739      0.84109        -90.31109      0.87467        -27.4196       
1688      5658      6739      0.84179        -92.83736      0.875          -27.42097      
1689      5699      6739      0.84121        -95.31387      0.87531        -27.42313      
1690      5740      6739      0.84057        -97.76231      0.8756         -27.42537      
1691      5781      6739      0.84087        -100.28688     0.87591        -27.42724      
1692      5822      6739      0.84117        -102.80094     0.8762         -27.42919      
1693      5863      6739      0.84163        -105.36217     0.8765         -27.43119      
1694      5904      6739      0.84207        -107.89643     0.87678        -27.43326      
1695      0         6769      0.87333        -110.1274      0.87706        -27.42025      
1696      40        6769      0.87356        -112.59166     0.87733        -27.42272      
1697      80        6769      0.87356        -115.02561     0.8776         -27.42532      
1698      120       6769      0.87266        -117.51889     0.87786        -27.42845      
1699      160       6769      0.87342        -120.03126     0.87813        -27.43089      
1700      200       6769      0.87396        -122.49411     0.87839        -27.43342      
1701      240       6769      0.87358        -124.98651     0.87864        -27.43645      
1702      280       6769      0.8739         -127.42805     0.87889        -27.43916      
1703      320       6769      0.87388        -129.87971     0.87914        -27.44207      
1704      360       6769      0.87446        -132.36922     0.87939        -27.44483      
1705      400       6769      0.87502        -134.85853     0.87964        -27.44766      
1706      440       6769      0.87506        -137.33812     0.87989        -27.45075      
1707      480       6769      0.87538        -139.76742     0.88013        -27.45371      
1708      520       6769      0.87572        -142.19612     0.88037        -27.45672      
1709      560       6769      0.8762         -144.70312     0.88062        -27.45984      
1710      600       6769      0.87684        -147.19892     0.88087        -27.46294      
1711      640       6769      0.87731        -149.64591     0.88111        -27.46611      
1712      680       6769      0.87798        -152.1103      0.88135        -27.46929      
1713      720       6769      0.87836        -154.56451     0.88159        -27.47264      
1714      760       6769      0.8791         -157.10688     0.88184        -27.47605      
1715      800       6769      0.87956        -159.5901      0.88209        -27.47957      
1716      840       6769      0.88038        -162.07175     0.88233        -27.48301      
1717      880       6769      0.88095        -164.50387     0.88257        -27.48657      
1718      920       6769      0.88137        -167.0044      0.88282        -27.49038      
1719      960       6769      0.88185        -169.53492     0.88308        -27.49432      
1720      1000      6769      0.88241        -172.03308     0.88333        -27.49827      
1721      1040      6769      0.88322        -174.54089     0.88359        -27.50223      
1722      1080      6769      0.88366        -176.98007     0.88384        -27.50635      
1723      1120      6769      0.8845         -179.4478      0.8841         -27.51045      
1724      1160      6769      0.88529        178.03609      0.88437        -27.51478      
1725      1200      6769      0.8856         175.52961      0.88463        -27.51944      
1726      1240      6769      0.88622        173.04341      0.8849         -27.52407      
1727      1280      6769      0.88661        170.59829      0.88517        -27.52885      
1728      1320      6769      0.88727        168.13268      0.88544        -27.53371      
1729      1360      6769      0.88784        165.62884      0.88573        -27.53886      
1730      1400      6769      0.88865        163.13588      0.88601        -27.54405      
1731      1440      6769      0.88906        160.63208      0.88631        -27.54963      
1732      1480      6769      0.88947        158.17935      0.8866         -27.55531      
1733      1520      6769      0.89042        155.72731      0.8869         -27.56092      
1734      1560      6769      0.89094        153.17728      0.88722        -27.56722      
1735      1600      6769      0.89167        150.66662      0.88754        -27.57356      
1736      1640      6769      0.89226        148.1954       0.88786        -27.58014      
1737      1680      6769      0.89276        145.73529      0.88819        -27.58701      
1738      1720      6769      0.8933         143.25551      0.88853        -27.59422      
1739      1760      6769      0.8938         140.73621      0.88889        -27.60191      
1740      1800      6769      0.89445        138.20798      0.88926        -27.60991      
1741      1840      6769      0.89517        135.7094       0.88963        -27.61816      
1742      1880      6769      0.89552        133.231        0.89002        -27.62699      
1743      1920      6769      0.89588        130.76269      0.89041        -27.63624      
1744      1960      6769      0.89619        128.23506      0.89083        -27.64627      
1745      2000      6769      0.89634        125.74771      0.89126        -27.65682      
1746      2040      6769      0.89707        123.26055      0.8917         -27.66756      
1747      2080      6769      0.8973         120.79322      0.89216        -27.67923      
1748      2120      6769      0.89756        118.33602      0.89263        -27.69156      
1749      2160      6769      0.89785        115.81958      0.89314        -27.70498      
1750      2200      6769      0.89797        113.31352      0.89367        -27.71944      
1751      2240      6769      0.89825        110.81693      0.89422        -27.73471      
1752      2280      6769      0.89843        108.36046      0.89478        -27.75092      
1753      2320      6769      0.89842        105.90408      0.89538        -27.76857      
1754      2360      6769      0.89872        103.40815      0.89602        -27.78761      
1755      2400      6769      0.8991         100.91213      0.89669        -27.80814      
1756      2440      6769      0.89931        98.44589       0.8974         -27.83038      
1757      2480      6769      0.89949        96.00976       0.89813        -27.85436      
1758      2520      6769      0.89969        93.57366       0.89891        -27.88055      
1759      2560      6769      0.89975        91.05728       0.89977        -27.91048      
1760      2600      6769      0.89994        88.56129       0.90069        -27.94311      
1761      2640      6769      0.89993        86.10476       0.90165        -27.97903      
1762      2680      6769      0.90012        83.67802       0.90267        -28.01821      
1763      2720      6769      0.9001         81.26184       0.90376        -28.06219      
1764      2760      6769      0.89987        78.76532       0.90497        -28.11382      
1765      2800      6769      0.89995        76.31853       0.90626        -28.17054      
1766      2840      6769      0.89967        73.86097       0.90766        -28.23643      
1767      2880      6769      0.89962        71.43375       0.90917        -28.31058      
1768      2920      6769      0.89923        69.01699       0.9108         -28.39693      
1769      2960      6769      0.89924        66.56938       0.91262        -28.49781      
1770      3000      6769      0.89884        64.09158       0.91462        -28.61974      
1771      3040      6769      0.89876        61.663         0.91678        -28.76106      
1772      3080      6769      0.89867        59.26501       0.91912        -28.92884      
1773      3120      6769      0.89806        56.86693       0.92161        -29.13493      
1774      3160      6769      0.89764        54.38846       0.92438        -29.39656      
1775      3200      6769      0.8971         51.94972       0.9272         -29.71934      
1776      3240      6769      0.89686        49.53035       0.93003        -30.12212      
1777      3280      6769      0.89642        47.15077       0.93247        -30.62675      
1778      3320      6769      0.8959         44.76157       0.93401        -31.27194      
1779      3360      6769      0.89533        42.35204       0.93357        -32.09313      
1780      3400      6769      0.89492        39.92107       0.92934        -33.1049       
1781      3440      6769      0.89457        37.51946       0.91877        -34.22195      
1782      3480      6769      0.894          35.14799       0.89972        -35.21687      
1783      3520      6769      0.89329        32.77663       0.87306        -35.72078      
1784      3560      6769      0.89222        30.3652        0.84462        -35.38719      
1785      3600      6769      0.89187        27.96176       0.8227         -34.33463      
1786      3640      6769      0.89115        25.55804       0.811          -32.94735      
1787      3680      6769      0.89046        23.19345       0.80764        -31.6602       
1788      3720      6769      0.8894         20.81026       0.80929        -30.60898      
1789      3760      6769      0.88872        18.42577       0.81313        -29.8125       
1790      3800      6769      0.88781        16.0311        0.81787        -29.22486      
1791      3840      6769      0.8875         13.64504       0.82257        -28.79054      
1792      3880      6769      0.88659        11.28946       0.82705        -28.47772      
1793      3920      6769      0.88598        8.9131         0.83115        -28.23942      
1794      3960      6769      0.88541        6.51551        0.83488        -28.05741      
1795      4000      6769      0.88446        4.13792        0.83821        -27.92148      
1796      4040      6769      0.88384        1.74889        0.84118        -27.81395      
1797      4080      6769      0.88268        -0.58037       0.84379        -27.73418      
1798      4120      6769      0.8821         -2.95942       0.84617        -27.66704      
1799      4160      6769      0.88131        -5.33961       0.84831        -27.61418      
1800      4200      6769      0.8801         -7.71055       0.85025        -27.57325      
1801      4240      6769      0.87916        -10.11308      0.85203        -27.53884      
1802      4280      6769      0.8785         -12.47596      0.85362        -27.51052      
1803      4320      6769      0.87741        -14.83813      0.85508        -27.48843      
1804      4360      6769      0.87663        -17.22223      0.85642        -27.46938      
1805      4400      6769      0.87616        -19.61771      0.85767        -27.45298      
1806      4440      6769      0.87566        -22.01437      0.85882        -27.43951      
1807      4480      6769      0.87547        -24.37114      0.85987        -27.428        
1808      4520      6769      0.87433        -26.71637      0.86085        -27.42019      
1809      4560      6769      0.87378        -29.1046       0.86177        -27.41269      
1810      4600      6769      0.87287        -31.49327      0.86264        -27.40713      
1811      4640      6769      0.87244        -33.89313      0.86345        -27.40193      
1812      4680      6769      0.87159        -36.25347      0.86421        -27.39837      
1813      4720      6769      0.87036        -38.6122       0.86492        -27.39607      
1814      4760      6769      0.86957        -40.99257      0.8656         -27.39382      
1815      4800      6769      0.86897        -43.39528      0.86625        -27.39192      
1816      4840      6769      0.86855        -45.7886       0.86687        -27.39035      
1817      4880      6769      0.86805        -48.16199      0.86744        -27.38936      
1818      4920      6769      0.86701        -50.53527      0.868          -27.3893       
1819      4960      6769      0.86656        -52.93033      0.86853        -27.38898      
1820      5000      6769      0.86629        -55.35658      0.86904        -27.38881      
1821      5040      6769      0.86612        -57.76214      0.86953        -27.38886      
1822      5080      6769      0.86538        -60.13779      0.87           -27.38963      
1823      5120      6769      0.86499        -62.53427      0.87044        -27.39033      
1824      5160      6769      0.86462        -64.93187      0.87088        -27.39121      
1825      5200      6769      0.86423        -67.33911      0.8713         -27.39228      
1826      5240      6769      0.86412        -69.76745      0.8717         -27.39331      
1827      5280      6769      0.86399        -72.17513      0.87209        -27.3945       
1828      5320      6769      0.86332        -74.55331      0.87247        -27.39618      
1829      5360      6769      0.86283        -76.97174      0.87284        -27.39786      
1830      5400      6769      0.86267        -79.40064      0.87319        -27.39944      
1831      5440      6769      0.8623         -81.81914      0.87354        -27.40125      
1832      5480      6769      0.86223        -84.20804      0.87388        -27.40295      
1833      5520      6769      0.86186        -86.61759      0.8742         -27.40492      
1834      5560      6769      0.86167        -89.06617      0.87453        -27.40689      
1835      5600      6769      0.86169        -91.53436      0.87485        -27.40884      
1836      5640      6769      0.86213        -93.9818       0.87516        -27.41062      
1837      5680      6769      0.86214        -96.42015      0.87546        -27.4127       
1838      5720      6769      0.86188        -98.84893      0.87575        -27.41498      
1839      5760      6769      0.86168        -101.27742     0.87604        -27.41729      
1840      5800      6769      0.86192        -103.70423     0.87632        -27.41943      
1841      5840      6769      0.8627         -106.21875     0.87661        -27.42145      
1842      5880      6769      0.86282        -108.72446     0.8769         -27.42386      
1843      0         6800      0.89479        -113.3044      0.87743        -27.41371      
1844      38        6800      0.89509        -115.6516      0.87769        -27.41622      
1845      76        6800      0.89464        -117.98897     0.87794        -27.41909      
1846      114       6800      0.89437        -120.29651     0.87818        -27.42188      
1847      152       6800      0.89442        -122.62397     0.87842        -27.42458      
1848      190       6800      0.89453        -124.98081     0.87867        -27.42733      
1849      228       6800      0.89456        -127.32761     0.87891        -27.43013      
1850      266       6800      0.89471        -129.66385     0.87915        -27.43291      
1851      304       6800      0.8947         -131.94164     0.87938        -27.43572      
1852      342       6800      0.89518        -134.27859     0.87961        -27.43844      
1853      380       6800      0.89533        -136.6533      0.87985        -27.44139      
1854      418       6800      0.89582        -138.99879     0.88008        -27.4442       
1855      456       6800      0.896          -141.30443     0.88031        -27.44713      
1856      494       6800      0.89652        -143.59959     0.88054        -27.44996      
1857      532       6800      0.89618        -145.89617     0.88076        -27.45319      
1858      570       6800      0.89695        -148.2601      0.881          -27.4561       
1859      608       6800      0.89763        -150.6622      0.88123        -27.45916      
1860      646       6800      0.89813        -153.03445     0.88147        -27.46231      
1861      684       6800      0.89864        -155.36738     0.8817         -27.46545      
1862      722       6800      0.89886        -157.68179     0.88193        -27.46875      
1863      760       6800      0.8988         -160.0544      0.88216        -27.47231      
1864      798       6800      0.89901        -162.43535     0.8824         -27.47585      
1865      836       6800      0.89987        -164.79722     0.88263        -27.47916      
1866      874       6800      0.90045        -167.13983     0.88287        -27.48262      
1867      912       6800      0.90069        -169.4228      0.8831         -27.48621      
1868      950       6800      0.90088        -171.7946      0.88334        -27.49004      
1869      988       6800      0.90137        -174.18458     0.88358        -27.49387      
1870      1026      6800      0.90194        -176.5444      0.88383        -27.49771      
1871      1064      6800      0.90226        -178.88467     0.88407        -27.50171      
1872      1102      6800      0.9024         178.82422      0.88431        -27.50581      
1873      1140      6800      0.90334        176.42465      0.88457        -27.50985      
1874      1178      6800      0.90367        174.03641      0.88483        -27.51427      
1875      1216      6800      0.90453        171.67769      0.88509        -27.51851      
1876      1254      6800      0.90509        169.36785      0.88534        -27.52291      
1877      1292      6800      0.90527        167.02904      0.88561        -27.52768      
1878      1330      6800      0.90554        164.67056      0.88588        -27.53259      
1879      1368      6800      0.90615        162.24506      0.88616        -27.53765      
1880      1406      6800      0.90701        159.8294       0.88644        -27.54273      
1881      1444      6800      0.90813        157.45397      0.88673        -27.54777      
1882      1482      6800      0.90851        155.12698      0.88702        -27.55323      
1883      1520      6800      0.90936        152.75053      0.88732        -27.55877      
1884      1558      6800      0.90957        150.39377      0.88762        -27.56481      
1885      1596      6800      0.91065        148.04803      0.88793        -27.57057      
1886      1634      6800      0.91075        145.68217      0.88825        -27.57716      
1887      1672      6800      0.91113        143.35645      0.88857        -27.58375      
1888      1710      6800      0.91173        141.03028      0.8889         -27.59048      
1889      1748      6800      0.91207        138.6254       0.88925        -27.59792      
1890      1786      6800      0.91257        136.25133      0.88961        -27.60549      
1891      1824      6800      0.91316        133.85766      0.88998        -27.61343      
1892      1862      6800      0.91372        131.47406      0.89036        -27.62174      
1893      1900      6800      0.91401        129.13         0.89075        -27.63049      
1894      1938      6800      0.91442        126.75587      0.89116        -27.63974      
1895      1976      6800      0.91478        124.40204      0.89157        -27.64943      
1896      2014      6800      0.91509        122.04847      0.89201        -27.6597       
1897      2052      6800      0.91524        119.7049       0.89245        -27.67063      
1898      2090      6800      0.91547        117.39169      0.89291        -27.682        
1899      2128      6800      0.91606        114.999        0.89341        -27.69419      
1900      2166      6800      0.91623        112.58678      0.89393        -27.70765      
1901      2204      6800      0.91689        110.19442      0.89447        -27.72146      
1902      2242      6800      0.91719        107.80212      0.89504        -27.73658      
1903      2280      6800      0.91758        105.4594       0.89563        -27.75236      
1904      2318      6800      0.91749        103.11683      0.89624        -27.76984      
1905      2356      6800      0.91736        100.76434      0.89689        -27.7888       
1906      2394      6800      0.91762        98.40195       0.89758        -27.80896      
1907      2432      6800      0.91786        96.03955       0.89831        -27.83085      
1908      2470      6800      0.91798        93.69718       0.89907        -27.85466      
1909      2508      6800      0.91776        91.37506       0.89988        -27.88092      
1910      2546      6800      0.91781        89.03278       0.90075        -27.90956      
1911      2584      6800      0.91818        86.67021       0.90169        -27.94088      
1912      2622      6800      0.91839        84.31782       0.90269        -27.9757       
1913      2660      6800      0.91835        81.95537       0.90377        -28.01506      
1914      2698      6800      0.91796        79.66315       0.90489        -28.05845      
1915      2736      6800      0.91777        77.37142       0.9061         -28.10671      
1916      2774      6800      0.91744        75.02909       0.90744        -28.16278      
1917      2812      6800      0.91741        72.69652       0.9089         -28.22563      
1918      2850      6800      0.91743        70.33315       0.91051        -28.29859      
1919      2888      6800      0.91722        68.03011       0.91223        -28.38148      
1920      2926      6800      0.91716        65.70737       0.91414        -28.47838      
1921      2964      6800      0.91721        63.33361       0.91629        -28.59469      
1922      3002      6800      0.91702        61.00032       0.91862        -28.73194      
1923      3040      6800      0.91665        58.67675       0.92117        -28.89724      
1924      3078      6800      0.91616        56.41373       0.92388        -29.09354      
1925      3116      6800      0.9156         54.12175       0.92687        -29.33827      
1926      3154      6800      0.9152         51.82872       0.9301         -29.64275      
1927      3192      6800      0.91499        49.51479       0.93356        -30.03088      
1928      3230      6800      0.91479        47.18042       0.93702        -30.53514      
1929      3268      6800      0.91422        44.89554       0.93982        -31.17829      
1930      3306      6800      0.91383        42.61198       0.94125        -32.0107       
1931      3344      6800      0.91343        40.30732       0.93952        -33.08343      
1932      3382      6800      0.91303        37.99251       0.93154        -34.38372      
1933      3420      6800      0.91255        35.68762       0.91351        -35.72665      
1934      3458      6800      0.91208        33.42248       0.88454        -36.66313      
1935      3496      6800      0.91144        31.21955       0.85083        -36.67642      
1936      3534      6800      0.91049        28.96614       0.82168        -35.63627      
1937      3572      6800      0.9102         26.70033       0.80429        -34.03232      
1938      3610      6800      0.90984        24.37334       0.79835        -32.3763       
1939      3648      6800      0.90943        22.07551       0.79975        -31.04793      
1940      3686      6800      0.90885        19.86022       0.80431        -30.09552      
1941      3724      6800      0.90823        17.57381       0.81008        -29.38686      
1942      3762      6800      0.90785        15.28647       0.81583        -28.87773      
