The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.93067        -33.36         0.04836        69.17          0.45393        124.11         0.87347        -29.5          

Pt        X         Y         gamma_s        angle          gamma_in       angle          
998       3672      6465      0.66123        -150.24196     0.876          -28.93503      
999       3726      6465      0.66197        -153.68937     0.87633        -28.94057      
1000      3780      6465      0.6633         -157.15649     0.87666        -28.94616      
1001      3834      6465      0.66438        -160.59435     0.87698        -28.95215      
1002      3888      6465      0.66543        -164.00299     0.87731        -28.95845      
1003      3942      6465      0.66573        -167.45108     0.87763        -28.96558      
1004      3996      6465      0.66656        -170.93029     0.87796        -28.97288      
1005      4050      6465      0.66759        -174.34087     0.87829        -28.98032      
1006      4104      6465      0.66838        -177.77222     0.87863        -28.98834      
1007      4158      6465      0.66931        178.76558      0.87897        -28.99683      
1008      4212      6465      0.67071        175.31141      0.87931        -29.00551      
1009      4266      6465      0.67173        171.92624      0.87966        -29.01472      
1010      4320      6465      0.67232        168.49037      0.88001        -29.02487      
1011      4374      6465      0.67324        165.06301      0.88037        -29.03539      
1012      4428      6465      0.67419        161.61351      0.88073        -29.0466       
1013      4482      6465      0.67501        158.242        0.8811         -29.05831      
1014      4536      6465      0.67563        154.82982      0.88147        -29.07103      
1015      4590      6465      0.67634        151.43402      0.88186        -29.08445      
1016      4644      6465      0.67705        148.02658      0.88225        -29.09881      
1017      4698      6465      0.6769         144.64798      0.88265        -29.11459      
1018      4752      6465      0.67736        141.22746      0.88306        -29.13126      
1019      4806      6465      0.67798        137.8139       0.88349        -29.149        
1020      4860      6465      0.67881        134.43755      0.88392        -29.16772      
1021      4914      6465      0.67936        131.06015      0.88437        -29.1881       
1022      4968      6465      0.67968        127.65012      0.88484        -29.21051      
1023      5022      6465      0.68024        124.25664      0.88532        -29.23447      
1024      5076      6465      0.68026        120.87231      0.88581        -29.26087      
1025      5130      6465      0.68003        117.47631      0.88631        -29.28992      
1026      5184      6465      0.67988        114.09673      0.88683        -29.32143      
1027      5238      6465      0.68033        110.69383      0.88739        -29.35567      
1028      5292      6465      0.67977        107.32038      0.88794        -29.39393      
1029      5346      6465      0.67893        103.90486      0.88851        -29.43691      
1030      5400      6465      0.67849        100.50571      0.8891         -29.48389      
1031      5454      6465      0.67843        97.09352       0.88971        -29.53594      
1032      5508      6465      0.67744        93.73087       0.89031        -29.59408      
1033      5562      6465      0.67669        90.33521       0.89093        -29.65946      
1034      5616      6465      0.6765         86.91598       0.89156        -29.73283      
1035      5670      6465      0.67614        83.51414       0.89218        -29.81533      
1036      5724      6465      0.67571        80.1008        0.89277        -29.90903      
1037      5778      6465      0.67525        76.67509       0.89332        -30.0157       
1038      5832      6465      0.67493        73.2576        0.8938         -30.13647      
1039      5886      6465      0.67334        69.8386        0.89408        -30.27435      
1040      0         6519      0.72952        84.85115       0.89359        -29.72152      
1041      50        6519      0.72864        81.71807       0.89435        -29.80406      
1042      100       6519      0.72758        78.5739        0.8951         -29.89832      
1043      150       6519      0.72671        75.35772       0.89586        -30.00811      
1044      200       6519      0.72593        72.15913       0.89658        -30.13325      
1045      250       6519      0.72494        68.96948       0.8972         -30.27687      
1046      300       6519      0.72366        65.8089        0.89766        -30.44054      
1047      350       6519      0.72258        62.60627       0.89791        -30.63042      
1048      400       6519      0.72202        59.40198       0.89788        -30.84735      
1049      450       6519      0.72112        56.17632       0.89732        -31.09435      
1050      500       6519      0.72007        53.04068       0.89607        -31.35977      
1051      550       6519      0.71863        49.84319       0.89383        -31.64759      
1052      600       6519      0.71787        46.63484       0.89047        -31.94286      
1053      650       6519      0.71653        43.41502       0.88564        -32.21285      
1054      700       6519      0.71557        40.25543       0.87957        -32.42242      
1055      750       6519      0.7144         37.04451       0.87232        -32.53407      
1056      800       6519      0.71344        33.8023        0.86455        -32.51602      
1057      850       6519      0.71235        30.62055       0.8573         -32.35807      
1058      900       6519      0.71118        27.43809       0.8512         -32.08385      
1059      950       6519      0.71           24.22523       0.84664        -31.73282      
1060      1000      6519      0.709          21.01236       0.84373        -31.35469      
1061      1050      6519      0.70775        17.81899       0.84232        -30.98725      
1062      1100      6519      0.7067         14.62589       0.842          -30.65231      
1063      1150      6519      0.70559        11.41243       0.84247        -30.35754      
1064      1200      6519      0.70446        8.20026        0.84345        -30.10696      
1065      1250      6519      0.70344        4.97806        0.84472        -29.89644      
1066      1300      6519      0.70211        1.79635        0.84615        -29.7246       
1067      1350      6519      0.70092        -1.42578       0.84764        -29.58045      
1068      1400      6519      0.69963        -4.64681       0.84913        -29.46178      
1069      1450      6519      0.69863        -7.87678       0.85057        -29.36283      
1070      1500      6519      0.69782        -11.07539      0.85193        -29.28119      
1071      1550      6519      0.69671        -14.32403      0.85326        -29.21286      
1072      1600      6519      0.69603        -17.57053      0.85449        -29.15517      
1073      1650      6519      0.69495        -20.80664      0.85566        -29.10785      
1074      1700      6519      0.69375        -24.01189      0.85675        -29.06878      
1075      1750      6519      0.69273        -27.2759       0.85779        -29.035        
1076      1800      6519      0.69185        -30.5377       0.85876        -29.00638      
1077      1850      6519      0.69116        -33.77735      0.85967        -28.98214      
1078      1900      6519      0.69028        -37.00601      0.86052        -28.96197      
1079      1950      6519      0.68997        -40.29248      0.86133        -28.94387      
1080      2000      6519      0.68955        -43.56664      0.86209        -28.92878      
1081      2050      6519      0.689          -46.82979      0.86281        -28.91624      
1082      2100      6519      0.68827        -50.05167      0.86349        -28.90602      
1083      2150      6519      0.68775        -53.34178      0.86414        -28.89705      
1084      2200      6519      0.68757        -56.62843      0.86476        -28.88925      
1085      2250      6519      0.68771        -59.89248      0.86535        -28.88252      
1086      2300      6519      0.68749        -63.1356       0.86591        -28.87733      
1087      2350      6519      0.68739        -66.42712      0.86645        -28.87297      
1088      2400      6519      0.68715        -69.70679      0.86696        -28.86965      
1089      2450      6519      0.68684        -72.93506      0.86745        -28.8672       
1090      2500      6519      0.68639        -76.16164      0.86792        -28.86555      
1091      2550      6519      0.68612        -79.45577      0.86839        -28.86432      
1092      2600      6519      0.68644        -82.73673      0.86883        -28.86322      
1093      2650      6519      0.68677        -85.98604      0.86926        -28.86266      
1094      2700      6519      0.68704        -89.22384      0.86967        -28.86261      
1095      2750      6519      0.68774        -92.48909      0.87007        -28.8627       
1096      2800      6519      0.68832        -95.79246      0.87047        -28.8633       
1097      2850      6519      0.68871        -99.03514      0.87085        -28.86438      
1098      2900      6519      0.68903        -102.24666     0.87122        -28.86582      
1099      2950      6519      0.68981        -105.52568     0.87159        -28.86734      
1100      3000      6519      0.69078        -108.80278     0.87195        -28.86905      
1101      3050      6519      0.6919         -112.06844     0.8723         -28.87097      
1102      3100      6519      0.69241        -115.2843      0.87264        -28.87347      
1103      3150      6519      0.69282        -118.51929     0.87297        -28.8763       
1104      3200      6519      0.69339        -121.78247     0.87331        -28.87932      
1105      3250      6519      0.69391        -125.00526     0.87363        -28.88257      
1106      3300      6519      0.69454        -128.20728     0.87395        -28.88596      
1107      3350      6519      0.69506        -131.4673      0.87428        -28.88971      
1108      3400      6519      0.69652        -134.72692     0.8746         -28.8932       
1109      3450      6519      0.69774        -137.92619     0.87491        -28.89697      
1110      3500      6519      0.69885        -141.14486     0.87522        -28.90106      
1111      3550      6519      0.69966        -144.36277     0.87553        -28.90553      
1112      3600      6519      0.70047        -147.5713      0.87584        -28.91022      
1113      3650      6519      0.70185        -150.76927     0.87614        -28.91484      
1114      3700      6519      0.7027         -153.95741     0.87645        -28.91995      
1115      3750      6519      0.70399        -157.19524     0.87676        -28.92518      
1116      3800      6519      0.70534        -160.41335     0.87707        -28.93061      
1117      3850      6519      0.70646        -163.62186     0.87738        -28.9364       
1118      3900      6519      0.70699        -166.78044     0.87768        -28.94267      
1119      3950      6519      0.70748        -169.98846     0.87799        -28.94936      
1120      4000      6519      0.70859        -173.17731     0.8783         -28.956        
1121      4050      6519      0.7096         -176.35734     0.87862        -28.96299      
1122      4100      6519      0.71053        -179.49754     0.87893        -28.97026      
1123      4150      6519      0.71128        177.302        0.87926        -28.97814      
1124      4200      6519      0.71288        174.10894      0.87959        -28.98594      
1125      4250      6519      0.71425        170.93513      0.87992        -28.99422      
1126      4300      6519      0.71519        167.78187      0.88025        -29.00311      
1127      4350      6519      0.71537        164.61863      0.88059        -29.01293      
1128      4400      6519      0.71652        161.4424       0.88094        -29.02275      
1129      4450      6519      0.71786        158.29421      0.88129        -29.03292      
1130      4500      6519      0.71848        155.11622      0.88165        -29.04421      
1131      4550      6519      0.71877        151.95809      0.88202        -29.05627      
1132      4600      6519      0.71993        148.79621      0.8824         -29.06854      
1133      4650      6519      0.72051        145.64404      0.88278        -29.0819       
1134      4700      6519      0.72063        142.5022       0.88317        -29.09636      
1135      4750      6519      0.72059        139.35905      0.88358        -29.11188      
1136      4800      6519      0.721          136.21204      0.88399        -29.12815      
1137      4850      6519      0.72167        133.05312      0.88443        -29.14546      
1138      4900      6519      0.72171        129.91506      0.88487        -29.16436      
1139      4950      6519      0.72215        126.75399      0.88533        -29.18452      
1140      5000      6519      0.72247        123.60049      0.88581        -29.20632      
1141      5050      6519      0.72288        120.45582      0.8863         -29.22973      
1142      5100      6519      0.72231        117.31187      0.88681        -29.25594      
1143      5150      6519      0.72201        114.1657       0.88733        -29.2842       
1144      5200      6519      0.72274        111.01532      0.88789        -29.31413      
1145      5250      6519      0.72331        107.87286      0.88847        -29.34695      
1146      5300      6519      0.72293        104.7209       0.88906        -29.38405      
1147      5350      6519      0.72264        101.54733      0.88968        -29.42513      
1148      5400      6519      0.7225         98.40064       0.89033        -29.47005      
1149      5450      6519      0.72241        95.25289       0.891          -29.51988      
1150      5500      6519      0.72125        92.11526       0.89166        -29.57648      
1151      5550      6519      0.72066        88.97523       0.89236        -29.63913      
1152      5600      6519      0.72064        85.81162       0.8931         -29.70938      
1153      5650      6519      0.72056        82.63633       0.89385        -29.78914      
1154      5700      6519      0.71984        79.47085       0.89459        -29.88015      
1155      5750      6519      0.71953        76.2928        0.89532        -29.98365      
1156      5800      6519      0.71895        73.12366       0.89601        -30.1019       
1157      5850      6519      0.71855        69.97335       0.89663        -30.23624      
1158      5900      6519      0.71733        66.79212       0.89709        -30.39241      
1159      0         6572      0.77164        82.47107       0.89553        -29.72484      
1160      48        6572      0.77074        79.41209       0.89646        -29.81227      
1161      96        6572      0.77006        76.38186       0.89741        -29.91121      
1162      144       6572      0.76935        73.31018       0.89839        -30.02688      
1163      192       6572      0.76791        70.20708       0.89934        -30.1636       
1164      240       6572      0.76686        67.13338       0.90024        -30.3207       
1165      288       6572      0.7659         64.12938       0.90102        -30.49957      
1166      336       6572      0.76531        61.05306       0.90166        -30.71308      
1167      384       6572      0.76408        57.98605       0.90191        -30.96216      
1168      432       6572      0.76277        54.95831       0.90164        -31.24622      
1169      480       6572      0.76194        51.91951       0.90065        -31.57095      
1170      528       6572      0.76049        48.90967       0.89849        -31.92459      
1171      576       6572      0.75993        45.81909       0.89487        -32.31058      
1172      624       6572      0.759          42.71753       0.88923        -32.68203      
1173      672       6572      0.75793        39.69577       0.88172        -32.97559      
1174      720       6572      0.75641        36.66346       0.87253        -33.1332       
1175      768       6572      0.75521        33.58          0.86252        -33.11155      
1176      816       6572      0.754          30.49628       0.85313        -32.88887      
1177      864       6572      0.75282        27.41198       0.84554        -32.50473      
1178      912       6572      0.75134        24.3777        0.84047        -32.03679      
1179      960       6572      0.7502         21.23242       0.8375         -31.53734      
1180      1008      6572      0.74923        18.1273        0.83646        -31.07716      
1181      1056      6572      0.74791        15.10211       0.83677        -30.68447      
1182      1104      6572      0.74708        12.05713       0.83783        -30.3506       
1183      1152      6572      0.74625        8.95149        0.83939        -30.06986      
1184      1200      6572      0.74477        5.86635        0.84123        -29.84505      
1185      1248      6572      0.74351        2.78143        0.84312        -29.66285      
1186      1296      6572      0.74259        -0.25272       0.84494        -29.51678      
1187      1344      6572      0.74146        -3.34692       0.84675        -29.39638      
1188      1392      6572      0.74028        -6.48109       0.84848        -29.29748      
1189      1440      6572      0.73944        -9.56467       0.85007        -29.2173       
1190      1488      6572      0.7377         -12.57749      0.85154        -29.15501      
1191      1536      6572      0.73676        -15.67985      0.85293        -29.10024      
1192      1584      6572      0.73595        -18.82153      0.85424        -29.05409      
1193      1632      6572      0.7349         -21.91211      0.85545        -29.01693      
1194      1680      6572      0.73396        -24.99223      0.85656        -28.98584      
1195      1728      6572      0.73297        -28.10097      0.85761        -28.9597       
1196      1776      6572      0.73198        -31.23914      0.85859        -28.93763      
1197      1824      6572      0.7313         -34.35601      0.85951        -28.91886      
1198      1872      6572      0.73059        -37.45159      0.86036        -28.90327      
1199      1920      6572      0.72955        -40.55644      0.86117        -28.89061      
1200      1968      6572      0.72882        -43.71982      0.86194        -28.87945      
1201      2016      6572      0.72809        -46.86141      0.86266        -28.87025      
1202      2064      6572      0.72782        -49.99135      0.86334        -28.86217      
1203      2112      6572      0.72723        -53.08043      0.86398        -28.85592      
1204      2160      6572      0.72704        -56.23793      0.86459        -28.85031      
1205      2208      6572      0.72668        -59.38421      0.86518        -28.84595      
1206      2256      6572      0.72627        -62.50903      0.86574        -28.84259      
1207      2304      6572      0.72604        -65.61266      0.86626        -28.83988      
1208      2352      6572      0.72573        -68.77463      0.86678        -28.8379       
1209      2400      6572      0.72559        -71.95484      0.86728        -28.83642      
1210      2448      6572      0.72551        -75.08383      0.86775        -28.83549      
1211      2496      6572      0.72563        -78.17115      0.8682         -28.83491      
1212      2544      6572      0.72578        -81.31723      0.86864        -28.83476      
1213      2592      6572      0.72605        -84.47144      0.86906        -28.83496      
1214      2640      6572      0.72598        -87.62494      0.86948        -28.83578      
1215      2688      6572      0.72641        -90.69709      0.86987        -28.83659      
1216      2736      6572      0.72659        -93.82726      0.87026        -28.83789      
1217      2784      6572      0.72682        -96.97649      0.87064        -28.83946      
1218      2832      6572      0.72734        -100.10434     0.871          -28.84113      
1219      2880      6572      0.72796        -103.20075     0.87136        -28.84297      
1220      2928      6572      0.72803        -106.30662     0.87171        -28.84538      
1221      2976      6572      0.72869        -109.46063     0.87206        -28.84773      
1222      3024      6572      0.72921        -112.634       0.8724         -28.85038      
1223      3072      6572      0.73018        -115.73636     0.87273        -28.85295      
1224      3120      6572      0.73026        -118.81853     0.87305        -28.85617      
1225      3168      6572      0.73147        -121.93859     0.87338        -28.85902      
1226      3216      6572      0.73259        -125.09843     0.8737         -28.86218      
1227      3264      6572      0.73292        -128.2075      0.87401        -28.86587      
1228      3312      6572      0.73371        -131.27645     0.87432        -28.86945      
1229      3360      6572      0.73487        -134.39399     0.87463        -28.8731       
1230      3408      6572      0.73587        -137.51111     0.87493        -28.87702      
1231      3456      6572      0.73702        -140.61806     0.87524        -28.88104      
1232      3504      6572      0.73788        -143.65513     0.87553        -28.88528      
1233      3552      6572      0.73865        -146.74138     0.87583        -28.88983      
1234      3600      6572      0.73943        -149.84719     0.87613        -28.8946       
1235      3648      6572      0.74048        -152.95275     0.87643        -28.89944      
1236      3696      6572      0.74153        -155.9691      0.87672        -28.90432      
1237      3744      6572      0.74238        -159.07432     0.87702        -28.90968      
1238      3792      6572      0.74372        -162.18982     0.87733        -28.91504      
1239      3840      6572      0.74509        -165.2655      0.87763        -28.92053      
1240      3888      6572      0.746          -168.32167     0.87793        -28.92645      
1241      3936      6572      0.7471         -171.37788     0.87823        -28.93253      
1242      3984      6572      0.748          -174.44411     0.87854        -28.93898      
1243      4032      6572      0.74918        -177.52102     0.87885        -28.94561      
1244      4080      6572      0.75022        179.46167      0.87916        -28.95245      
1245      4128      6572      0.75125        176.39426      0.87947        -28.95973      
1246      4176      6572      0.75213        173.3266       0.8798         -28.96743      
1247      4224      6572      0.75307        170.26773      0.88012        -28.97542      
1248      4272      6572      0.754          167.22847      0.88045        -28.98376      
1249      4320      6572      0.75488        164.19874      0.88078        -28.99249      
1250      4368      6572      0.75546        161.14854      0.88112        -29.00189      
1251      4416      6572      0.75639        158.09696      0.88147        -29.01158      
1252      4464      6572      0.75711        155.05467      0.88183        -29.02188      
1253      4512      6572      0.7578         152.02212      0.88219        -29.03272      
1254      4560      6572      0.75815        148.97896      0.88256        -29.04443      
1255      4608      6572      0.75904        145.94365      0.88294        -29.05643      
1256      4656      6572      0.75979        142.89771      0.88334        -29.0693       
1257      4704      6572      0.76044        139.86148      0.88374        -29.08299      
1258      4752      6572      0.76101        136.85386      0.88416        -29.09747      
1259      4800      6572      0.76152        133.8247       0.88459        -29.11305      
1260      4848      6572      0.76224        130.7942       0.88503        -29.12957      
1261      4896      6572      0.76262        127.79416      0.88549        -29.14732      
1262      4944      6572      0.76281        124.76243      0.88596        -29.16673      
1263      4992      6572      0.76325        121.72869      0.88646        -29.18745      
1264      5040      6572      0.76363        118.69393      0.88697        -29.20988      
1265      5088      6572      0.76361        115.6987       0.8875         -29.23419      
1266      5136      6572      0.76365        112.68258      0.88806        -29.26071      
1267      5184      6572      0.76389        109.65441      0.88864        -29.28954      
1268      5232      6572      0.76407        106.62482      0.88925        -29.32113      
1269      5280      6572      0.76422        103.61411      0.88989        -29.35561      
1270      5328      6572      0.76353        100.60394      0.89054        -29.3945       
1271      5376      6572      0.76313        97.57147       0.89124        -29.43747      
1272      5424      6572      0.76279        94.57781       0.89196        -29.4845       
1273      5472      6572      0.76261        91.56231       0.89272        -29.53711      
1274      5520      6572      0.7619         88.52674       0.89351        -29.59715      
1275      5568      6572      0.76102        85.49892       0.89433        -29.66483      
1276      5616      6572      0.76132        82.44897       0.89522        -29.74029      
1277      5664      6572      0.76119        79.42797       0.89611        -29.82602      
1278      5712      6572      0.76028        76.38705       0.89701        -29.9259       
1279      5760      6572      0.75954        73.35478       0.89792        -30.04005      
1280      5808      6572      0.7595         70.3203        0.89884        -30.17084      
1281      5856      6572      0.75823        67.29632       0.89964        -30.32372      
1282      5904      6572      0.75708        64.28129       0.90032        -30.5002       
1283      0         6626      0.81216        79.87793       0.89767        -29.73155      
1284      46        6626      0.81173        76.94167       0.89881        -29.82199      
1285      92        6626      0.81094        74.03516       0.89997        -29.92611      
1286      138       6626      0.80994        71.08808       0.9012         -30.04935      
1287      184       6626      0.80922        68.13958       0.90247        -30.19334      
1288      230       6626      0.80852        65.22064       0.90372        -30.36151      
1289      276       6626      0.80743        62.31104       0.9049         -30.56098      
1290      322       6626      0.80657        59.41061       0.90595        -30.79701      
1291      368       6626      0.80589        56.44888       0.90675        -31.08459      
1292      414       6626      0.80502        53.4864        0.90702        -31.42817      
1293      460       6626      0.80406        50.57386       0.9064         -31.82619      
1294      506       6626      0.80284        47.68067       0.9044         -32.27881      
1295      552       6626      0.80172        44.74671       0.90038        -32.78047      
1296      598       6626      0.80064        41.80204       0.89364        -33.28323      
1297      644       6626      0.79915        38.8869        0.88387        -33.69262      
1298      690       6626      0.79848        35.98128       0.87169        -33.9283       
1299      736       6626      0.79726        33.02485       0.85824        -33.87427      
1300      782       6626      0.79658        30.06811       0.84598        -33.52968      
1301      828       6626      0.79562        27.12107       0.83685        -32.96079      
1302      874       6626      0.79426        24.21395       0.83154        -32.30738      
1303      920       6626      0.79251        21.30642       0.8294         -31.67392      
1304      966       6626      0.79136        18.32816       0.82933        -31.10744      
1305      1012      6626      0.79045        15.40033       0.83061        -30.64554      
1306      1058      6626      0.78907        12.46205       0.8327         -30.27414      
1307      1104      6626      0.78779        9.55365        0.83507        -29.98293      
1308      1150      6626      0.78655        6.60526        0.83755        -29.75011      
1309      1196      6626      0.78561        3.62688        0.83997        -29.56396      
1310      1242      6626      0.78423        0.7085         0.84225        -29.42132      
1311      1288      6626      0.78301        -2.20969       0.84437        -29.30716      
1312      1334      6626      0.78177        -5.15783       0.84635        -29.21483      
1313      1380      6626      0.78082        -8.14574       0.8482         -29.13871      
1314      1426      6626      0.78019        -11.13249      0.84988        -29.07636      
1315      1472      6626      0.77898        -14.06942      0.85142        -29.02786      
1316      1518      6626      0.77807        -17.00616      0.85283        -28.98748      
1317      1564      6626      0.777          -20.00223      0.85415        -28.95395      
1318      1610      6626      0.77607        -22.97799      0.85537        -28.92628      
1319      1656      6626      0.775          -25.91361      0.85648        -28.904        
1320      1702      6626      0.77357        -28.8592       0.85752        -28.88607      
1321      1748      6626      0.77237        -31.84429      0.8585         -28.87068      
1322      1794      6626      0.7715         -34.84736      0.85942        -28.85741      
1323      1840      6626      0.77072        -37.83018      0.86027        -28.84644      
1324      1886      6626      0.76994        -40.77201      0.86105        -28.83753      
1325      1932      6626      0.7695         -43.79227      0.86181        -28.82961      
1326      1978      6626      0.76902        -46.82151      0.86253        -28.82321      
1327      2024      6626      0.76843        -49.83086      0.86321        -28.8182       
1328      2070      6626      0.76779        -52.77893      0.86384        -28.8144       
1329      2116      6626      0.76694        -55.77746      0.86444        -28.81161      
1330      2162      6626      0.76635        -58.80404      0.86502        -28.80933      
1331      2208      6626      0.76636        -61.82828      0.86558        -28.8072       
1332      2254      6626      0.76607        -64.81274      0.8661         -28.80601      
1333      2300      6626      0.76589        -67.77609      0.8666         -28.80526      
1334      2346      6626      0.76528        -70.78905      0.86708        -28.80532      
1335      2392      6626      0.76498        -73.80077      0.86755        -28.80556      
1336      2438      6626      0.76473        -76.79128      0.868          -28.80614      
1337      2484      6626      0.76443        -79.76075      0.86843        -28.80709      
1338      2530      6626      0.76345        -82.76914      0.86885        -28.80882      
1339      2576      6626      0.76421        -85.79669      0.86925        -28.80966      
1340      2622      6626      0.76466        -88.8124       0.86965        -28.811        
1341      2668      6626      0.76528        -91.79689      0.87003        -28.81247      
1342      2714      6626      0.76549        -94.77131      0.8704         -28.81442      
1343      2760      6626      0.76589        -97.80468      0.87077        -28.81651      
1344      2806      6626      0.76601        -100.80742     0.87112        -28.81895      
1345      2852      6626      0.76674        -103.79863     0.87147        -28.82121      
1346      2898      6626      0.76733        -106.76906     0.8718         -28.82372      
1347      2944      6626      0.76807        -109.78841     0.87214        -28.82637      
1348      2990      6626      0.76881        -112.81692     0.87247        -28.8292       
1349      3036      6626      0.76972        -115.79515     0.87279        -28.83205      
1350      3082      6626      0.77048        -118.76273     0.8731         -28.83511      
1351      3128      6626      0.77069        -121.74081     0.87341        -28.83862      
1352      3174      6626      0.77139        -124.74711     0.87372        -28.84206      
1353      3220      6626      0.77204        -127.70321     0.87402        -28.84561      
1354      3266      6626      0.77269        -130.67856     0.87432        -28.84932      
1355      3312      6626      0.77283        -133.65316     0.87462        -28.85342      
1356      3358      6626      0.77407        -136.63796     0.87491        -28.85715      
1357      3404      6626      0.77565        -139.66108     0.87521        -28.86093      
1358      3450      6626      0.77692        -142.63443     0.8755         -28.86493      
1359      3496      6626      0.77761        -145.55815     0.87579        -28.86927      
1360      3542      6626      0.77846        -148.53109     0.87608        -28.87378      
1361      3588      6626      0.77913        -151.50384     0.87637        -28.87853      
1362      3634      6626      0.78034        -154.46648     0.87666        -28.88317      
1363      3680      6626      0.78186        -157.40918     0.87695        -28.88779      
1364      3726      6626      0.78268        -160.38161     0.87724        -28.89298      
1365      3772      6626      0.78381        -163.35382     0.87753        -28.8982       
1366      3818      6626      0.78519        -166.30622     0.87783        -28.90346      
1367      3864      6626      0.78632        -169.23895     0.87812        -28.90899      
1368      3910      6626      0.7868         -172.16124     0.87841        -28.91503      
1369      3956      6626      0.78761        -175.09361     0.87871        -28.92114      
1370      4002      6626      0.78864        -178.05633     0.87901        -28.92745      
1371      4048      6626      0.78966        179.0107       0.87931        -28.93395      
1372      4094      6626      0.79043        176.11757      0.87962        -28.94073      
1373      4140      6626      0.79107        173.18484      0.87993        -28.94796      
1374      4186      6626      0.79234        170.23043      0.88025        -28.95523      
1375      4232      6626      0.79368        167.28592      0.88057        -28.96276      
1376      4278      6626      0.79464        164.38108      0.8809         -28.9707       
1377      4324      6626      0.79542        161.46668      0.88123        -28.97915      
1378      4370      6626      0.79616        158.54146      0.88157        -28.98803      
1379      4416      6626      0.7972         155.60501      0.88192        -28.99723      
1380      4462      6626      0.79862        152.68743      0.88228        -29.00661      
1381      4508      6626      0.79913        149.77083      0.88264        -29.017        
1382      4554      6626      0.7999         146.85321      0.88302        -29.02779      
1383      4600      6626      0.80094        143.91447      0.88341        -29.03911      
1384      4646      6626      0.80161        141.02513      0.8838         -29.05109      
1385      4692      6626      0.80161        138.15681      0.8842         -29.06412      
1386      4738      6626      0.80162        135.24789      0.88462        -29.07813      
1387      4784      6626      0.80221        132.3469       0.88505        -29.09259      
1388      4830      6626      0.80281        129.415        0.8855         -29.10817      
1389      4876      6626      0.80312        126.51214      0.88597        -29.12487      
1390      4922      6626      0.80359        123.61966      0.88645        -29.14256      
1391      4968      6626      0.80401        120.70525      0.88696        -29.16175      
1392      5014      6626      0.8049         117.77919      0.8875         -29.18211      
1393      5060      6626      0.805          114.89372      0.88804        -29.20448      
1394      5106      6626      0.80441        112.03931      0.8886         -29.22907      
1395      5152      6626      0.80457        109.15303      0.8892         -29.25536      
1396      5198      6626      0.80473        106.21393      0.88983        -29.28456      
1397      5244      6626      0.80534        103.28339      0.89051        -29.31599      
1398      5290      6626      0.80522        100.40392      0.8912         -29.35074      
1399      5336      6626      0.80498        97.49395       0.89194        -29.38963      
1400      5382      6626      0.80506        94.58206       0.89272        -29.43239      
1401      5428      6626      0.80492        91.69958       0.89354        -29.47981      
1402      5474      6626      0.80463        88.80656       0.89441        -29.53327      
1403      5520      6626      0.80359        85.91439       0.8953         -29.59448      
1404      5566      6626      0.8032         83.0098        0.89627        -29.66295      
1405      5612      6626      0.80309        80.09319       0.8973         -29.74076      
1406      5658      6626      0.80301        77.1758        0.8984         -29.82986      
1407      5704      6626      0.80249        74.26871       0.89952        -29.93301      
1408      5750      6626      0.8017         71.37091       0.90067        -30.0527       
1409      5796      6626      0.80148        68.44122       0.90188        -30.19282      
1410      5842      6626      0.80124        65.53081       0.90309        -30.35652      
1411      5888      6626      0.80032        62.63069       0.90419        -30.55048      
1412      0         6682      0.85362        76.6948        0.90037        -29.74896      
1413      43        6682      0.85247        73.94225       0.9017         -29.84446      
1414      86        6682      0.85149        71.21867       0.9031         -29.95392      
1415      129       6682      0.85084        68.47458       0.90462        -30.08224      
1416      172       6682      0.85017        65.68971       0.90626        -30.23642      
1417      215       6682      0.84923        62.95469       0.9079         -30.41796      
1418      258       6682      0.84798        60.2194        0.90954        -30.6369       
1419      301       6682      0.84727        57.52345       0.91114        -30.89613      
1420      344       6682      0.84622        54.75694       0.91254        -31.2209       
1421      387       6682      0.84633        52.00952       0.91366        -31.61344      
1422      430       6682      0.84442        49.27239       0.91356        -32.0914       
1423      473       6682      0.84347        46.54463       0.91211        -32.65848      
1424      516       6682      0.84233        43.85665       0.90821        -33.29677      
1425      559       6682      0.84126        41.07784       0.9005         -33.9921       
1426      602       6682      0.84034        38.33876       0.88838        -34.60297      
1427      645       6682      0.83902        35.63941       0.87229        -34.94842      
1428      688       6682      0.83809        32.94969       0.85461        -34.90219      
1429      731       6682      0.83681        30.22969       0.83868        -34.40858      
1430      774       6682      0.83616        27.40887       0.82697        -33.59521      
1431      817       6682      0.83483        24.65813       0.82122        -32.69895      
1432      860       6682      0.83363        21.94713       0.81967        -31.88797      
1433      903       6682      0.83219        19.24619       0.82077        -31.21457      
1434      946       6682      0.83105        16.47465       0.82326        -30.66769      
1435      989       6682      0.83011        13.70286       0.82635        -30.24553      
1436      1032      6682      0.82906        10.97118       0.82959        -29.92777      
1437      1075      6682      0.82804        8.2494         0.83274        -29.68465      
1438      1118      6682      0.82679        5.52745        0.83572        -29.49815      
1439      1161      6682      0.82577        2.72538        0.83853        -29.34834      
1440      1204      6682      0.82443        -0.01657       0.84106        -29.23531      
1441      1247      6682      0.82321        -2.7486        0.84335        -29.14607      
1442      1290      6682      0.82217        -5.44052       0.84539        -29.07542      
