The S-parameters of DUT is:
gam:S11        ang:S11        gam:S12        ang:S12        gam:S21        ang:S21        gam:S22        ang:S22        
0.93067        -33.36         0.04836        69.17          0.45393        124.11         0.87347        -29.5          

Pt        X         Y         gamma_l        angle          gamma_out      angle          
994       7128      7851      0.70804        40.99603       0.94112        -35.57471      
995       7236      7851      0.707          34.28434       0.93052        -35.82264      
996       7344      7851      0.70534        27.55555       0.91841        -35.73517      
997       7452      7851      0.70326        20.8181        0.90881        -35.31583      
998       7560      7851      0.7006         14.05214       0.90386        -34.75079      
999       7668      7851      0.69778        7.2857         0.90286        -34.22622      
1000      7776      7851      0.69461        0.47945        0.90412        -33.81234      
1001      7884      7851      0.69123        -6.32847       0.90635        -33.51118      
1002      7992      7851      0.68723        -13.14745      0.90886        -33.29828      
1003      8100      7851      0.68335        -20.00972      0.91129        -33.14695      
1004      8208      7851      0.67926        -26.88491      0.91354        -33.03973      
1005      8316      7851      0.67511        -33.7947       0.91558        -32.96282      
1006      8424      7851      0.67088        -40.73784      0.91741        -32.90736      
1007      8532      7851      0.6668         -47.70712      0.91906        -32.86705      
1008      8640      7851      0.66279        -54.70206      0.92054        -32.8379       
1009      8748      7851      0.65901        -61.72287      0.92188        -32.81686      
1010      8856      7851      0.65525        -68.76945      0.92311        -32.80214      
1011      8964      7851      0.6518         -75.85129      0.92423        -32.79208      
1012      9072      7851      0.64873        -82.97911      0.92528        -32.78561      
1013      9180      7851      0.64592        -90.09942      0.92625        -32.78219      
1014      9288      7851      0.64346        -97.24237      0.92716        -32.78119      
1015      9396      7851      0.64161        -104.39579     0.92803        -32.78204      
1016      9504      7851      0.64024        -111.60771     0.92886        -32.78461      
1017      9612      7851      0.63922        -118.82524     0.92965        -32.78876      
1018      9720      7851      0.63889        -126.05542     0.93041        -32.79418      
1019      9828      7851      0.63886        -133.30593     0.93116        -32.80101      
1020      9936      7851      0.63998        -140.59315     0.93189        -32.80879      
1021      10044     7851      0.64116        -147.85166     0.93261        -32.81802      
1022      10152     7851      0.64297        -155.11046     0.93333        -32.82846      
1023      10260     7851      0.64537        -162.35539     0.93404        -32.84016      
1024      10368     7851      0.64815        -169.56397     0.93475        -32.85327      
1025      10476     7851      0.65152        -176.7633      0.93547        -32.86786      
1026      10584     7851      0.65521        176.0766       0.9362         -32.88416      
1027      10692     7851      0.65896        168.9482       0.93694        -32.90254      
1028      10800     7851      0.6633         161.85182      0.9377         -32.92297      
1029      10908     7851      0.66798        154.78764      0.93849        -32.94592      
1030      11016     7851      0.67248        147.78298      0.9393         -32.97201      
1031      11124     7851      0.67697        140.77863      0.94016        -33.00197      
1032      11232     7851      0.68154        133.82178      0.94105        -33.03626      
1033      11340     7851      0.68612        126.90271      0.942          -33.0759       
1034      11448     7851      0.69044        120.02778      0.943          -33.12226      
1035      11556     7851      0.69454        113.18537      0.94406        -33.17704      
1036      11664     7851      0.69837        106.38303      0.94519        -33.24238      
1037      11772     7851      0.70185        99.58918       0.9464         -33.32172      
1038      0         7909      0.70831        134.06465      0.94123        -33.01749      
1039      101       7909      0.71243        127.69027      0.94212        -33.05277      
1040      202       7909      0.71629        121.29715      0.94308        -33.09394      
1041      303       7909      0.7199         114.92416      0.94409        -33.14208      
1042      404       7909      0.72329        108.54093      0.94518        -33.1992       
1043      505       7909      0.72646        102.19405      0.94635        -33.26718      
1044      606       7909      0.72929        95.86342       0.94759        -33.34945      
1045      707       7909      0.73215        89.53801       0.94892        -33.45013      
1046      808       7909      0.73432        83.22473       0.95031        -33.57575      
1047      909       7909      0.73624        76.92244       0.95172        -33.73413      
1048      1010      7909      0.73759        70.62068       0.95303        -33.93704      
1049      1111      7909      0.7386         64.32744       0.95404        -34.19844      
1050      1212      7909      0.73936        58.05168       0.95433        -34.53377      
1051      1313      7909      0.73951        51.76283       0.95307        -34.95459      
1052      1414      7909      0.73893        45.47119       0.94899        -35.43963      
1053      1515      7909      0.73835        39.17418       0.94074        -35.89803      
1054      1616      7909      0.73725        32.88196       0.9283         -36.13407      
1055      1717      7909      0.73585        26.5735        0.91477        -35.96921      
1056      1818      7909      0.73395        20.25974       0.90482        -35.44642      
1057      1919      7909      0.7317         13.90902       0.90028        -34.80336      
1058      2020      7909      0.72918        7.57143        0.89989        -34.23731      
1059      2121      7909      0.72652        1.1958         0.90167        -33.80448      
1060      2222      7909      0.72332        -5.18728       0.9043         -33.49576      
1061      2323      7909      0.71999        -11.57958      0.90708        -33.27935      
1062      2424      7909      0.71674        -18.00076      0.90971        -33.12675      
1063      2525      7909      0.71322        -24.43167      0.91211        -33.01912      
1064      2626      7909      0.70972        -30.8924       0.91426        -32.94191      
1065      2727      7909      0.70632        -37.36391      0.91618        -32.88611      
1066      2828      7909      0.70281        -43.85521      0.91789        -32.84574      
1067      2929      7909      0.69947        -50.35885      0.91942        -32.81631      
1068      3030      7909      0.69618        -56.9124       0.92081        -32.79494      
1069      3131      7909      0.69288        -63.44739      0.92207        -32.77992      
1070      3232      7909      0.68961        -70.02278      0.92322        -32.76958      
1071      3333      7909      0.68708        -76.63066      0.92429        -32.76239      
1072      3434      7909      0.68442        -83.24845      0.92528        -32.75836      
1073      3535      7909      0.68211        -89.90643      0.9262         -32.75656      
1074      3636      7909      0.6805         -96.54421      0.92707        -32.75641      
1075      3737      7909      0.67906        -103.21006     0.9279         -32.75796      
1076      3838      7909      0.67808        -109.91292     0.92868        -32.76084      
1077      3939      7909      0.67744        -116.62122     0.92944        -32.76495      
1078      4040      7909      0.67708        -123.30388     0.93017        -32.77021      
1079      4141      7909      0.67726        -129.99682     0.93088        -32.77641      
1080      4242      7909      0.67787        -136.70056     0.93157        -32.78359      
1081      4343      7909      0.67913        -143.41135     0.93225        -32.7916       
1082      4444      7909      0.68041        -150.09795     0.93292        -32.80077      
1083      4545      7909      0.68227        -156.79925     0.93359        -32.81086      
1084      4646      7909      0.68452        -163.44976     0.93425        -32.82194      
1085      4747      7909      0.68729        -170.07868     0.93492        -32.83404      
1086      4848      7909      0.69016        -176.68597     0.93559        -32.84746      
1087      4949      7909      0.69325        176.72025      0.93627        -32.86231      
1088      5050      7909      0.69662        170.16094      0.93696        -32.87865      
1089      5151      7909      0.70036        163.63822      0.93768        -32.89661      
1090      5252      7909      0.70416        157.12107      0.93841        -32.9167       
1091      5353      7909      0.70807        150.61843      0.93918        -32.93921      
1092      5454      7909      0.71187        144.14067      0.93997        -32.96464      
1093      5555      7909      0.71579        137.6876       0.94081        -32.99334      
1094      5656      7909      0.71959        131.2386       0.94169        -33.02626      
1095      5757      7909      0.7236         124.82266      0.94262        -33.06388      
1096      5858      7909      0.72728        118.41738      0.94362        -33.1078       
1097      5959      7909      0.73078        112.05222      0.94468        -33.15918      
1098      6060      7909      0.73393        105.6955       0.94582        -33.22035      
1099      6161      7909      0.73692        99.35493       0.94705        -33.29381      
1100      6262      7909      0.73947        93.02974       0.94836        -33.38342      
1101      6363      7909      0.74153        86.7377        0.94975        -33.49394      
1102      6464      7909      0.7436         80.43819       0.9512         -33.63253      
1103      6565      7909      0.74499        74.13001       0.95265        -33.8099       
1104      6666      7909      0.74606        67.83147       0.95396        -34.0385       
1105      6767      7909      0.74682        61.53183       0.95483        -34.33545      
1106      6868      7909      0.74716        55.22006       0.95468        -34.71873      
1107      6969      7909      0.74694        48.90563       0.95243        -35.19149      
1108      7070      7909      0.74639        42.59692       0.94656        -35.7077       
1109      7171      7909      0.74543        36.26436       0.93582        -36.1202       
1110      7272      7909      0.74402        29.93647       0.92161        -36.1909       
1111      7373      7909      0.74232        23.59357       0.90867        -35.8137       
1112      7474      7909      0.74028        17.2444        0.90108        -35.16859      
1113      7575      7909      0.73756        10.88947       0.89892        -34.52109      
1114      7676      7909      0.73484        4.50709        0.89998        -34.00307      
1115      7777      7909      0.732          -1.88298       0.90246        -33.6281       
1116      7878      7909      0.7289         -8.29158       0.90534        -33.36585      
1117      7979      7909      0.72538        -14.69648      0.90816        -33.18458      
1118      8080      7909      0.72188        -21.1312       0.91076        -33.0572       
1119      8181      7909      0.71845        -27.57526      0.91308        -32.96694      
1120      8282      7909      0.71448        -34.06906      0.91515        -32.90279      
1121      8383      7909      0.71083        -40.55244      0.91699        -32.85645      
1122      8484      7909      0.70714        -47.07696      0.91863        -32.82289      
1123      8585      7909      0.70361        -53.62181      0.9201         -32.79858      
1124      8686      7909      0.70016        -60.18877      0.92144        -32.78124      
1125      8787      7909      0.6969         -66.75615      0.92265        -32.76913      
1126      8888      7909      0.69392        -73.33525      0.92376        -32.76093      
1127      8989      7909      0.691          -79.94496      0.92479        -32.75599      
1128      9090      7909      0.68864        -86.59507      0.92575        -32.7533       
1129      9191      7909      0.68635        -93.23488      0.92664        -32.75282      
1130      9292      7909      0.68449        -99.913        0.92749        -32.75395      
1131      9393      7909      0.68297        -106.58903     0.9283         -32.75652      
1132      9494      7909      0.6819         -113.28088     0.92907        -32.7603       
1133      9595      7909      0.6812         -119.98834     0.92981        -32.76521      
1134      9696      7909      0.68113        -126.698       0.93053        -32.77103      
1135      9797      7909      0.68121        -133.43892     0.93124        -32.778        
1136      9898      7909      0.68198        -140.17776     0.93193        -32.78578      
1137      9999      7909      0.68313        -146.93364     0.93261        -32.79457      
1138      10100     7909      0.68484        -153.68376     0.93328        -32.80426      
1139      10201     7909      0.68683        -160.38607     0.93395        -32.81498      
1140      10302     7909      0.68928        -167.10792     0.93463        -32.8268       
1141      10403     7909      0.69229        -173.8299      0.93531        -32.83976      
1142      10504     7909      0.69532        179.50355      0.93599        -32.8541       
1143      10605     7909      0.69863        172.85939      0.93669        -32.86992      
1144      10706     7909      0.70235        166.21084      0.93741        -32.88742      
1145      10807     7909      0.70613        159.61734      0.93814        -32.90684      
1146      10908     7909      0.71062        153.01012      0.93891        -32.92835      
1147      11009     7909      0.71437        146.44592      0.93971        -32.95294      
1148      11110     7909      0.7182         139.9451       0.94053        -32.98053      
1149      11211     7909      0.72197        133.45804      0.94141        -33.01202      
1150      11312     7909      0.7263         126.94571      0.94234        -33.04805      
1151      11413     7909      0.73011        120.51205      0.94333        -33.08974      
1152      11514     7909      0.73372        114.099        0.94438        -33.13855      
1153      11615     7909      0.73702        107.71395      0.94551        -33.19634      
1154      11716     7909      0.74022        101.33667      0.94672        -33.26555      
1155      0         7966      0.75016        132.20453      0.94178        -33.00069      
1156      96        7966      0.75357        126.10152      0.94269        -33.03468      
1157      192       7966      0.75667        120.02732      0.94365        -33.07387      
1158      288       7966      0.75996        113.96182      0.94469        -33.11922      
1159      384       7966      0.76297        107.90321      0.94581        -33.17264      
1160      480       7966      0.76558        101.85012      0.94701        -33.23642      
1161      576       7966      0.76802        95.80253       0.94832        -33.31331      
1162      672       7966      0.77038        89.74922       0.94974        -33.40737      
1163      768       7966      0.77239        83.73823       0.95126        -33.52358      
1164      864       7966      0.77407        77.70921       0.95288        -33.6709       
1165      960       7966      0.7752         71.69083       0.95452        -33.86011      
1166      1056      7966      0.7763         65.6823        0.95606        -34.10597      
1167      1152      7966      0.77677        59.67274       0.95716        -34.42978      
1168      1248      7966      0.77678        53.6613        0.95719        -34.85346      
1169      1344      7966      0.77653        47.64874       0.95492        -35.38619      
1170      1440      7966      0.77608        41.62248       0.94846        -35.9831       
1171      1536      7966      0.775          35.60332       0.93617        -36.46189      
1172      1632      7966      0.77376        29.58012       0.91975        -36.53429      
1173      1728      7966      0.77227        23.52327       0.90507        -36.06897      
1174      1824      7966      0.7701         17.49221       0.89713        -35.31065      
1175      1920      7966      0.76813        11.42555       0.89529        -34.57992      
1176      2016      7966      0.76541        5.35481        0.89698        -34.01702      
1177      2112      7966      0.76281        -0.74185       0.9            -33.61934      
1178      2208      7966      0.75991        -6.83399       0.90329        -33.34789      
1179      2304      7966      0.757          -12.94251      0.90641        -33.16154      
1180      2400      7966      0.75398        -19.06733      0.90923        -33.03245      
1181      2496      7966      0.7509         -25.21934      0.91173        -32.94168      
1182      2592      7966      0.74772        -31.36782      0.91392        -32.87754      
1183      2688      7966      0.74461        -37.5235       0.91586        -32.83151      
1184      2784      7966      0.74164        -43.71656      0.91758        -32.79805      
1185      2880      7966      0.73863        -49.91819      0.91912        -32.77409      
1186      2976      7966      0.73564        -56.12638      0.9205         -32.75709      
1187      3072      7966      0.73273        -62.36303      0.92175        -32.74519      
1188      3168      7966      0.72992        -68.59685      0.9229         -32.73725      
1189      3264      7966      0.72723        -74.84936      0.92395        -32.73236      
1190      3360      7966      0.72506        -81.10994      0.92493        -32.7296       
1191      3456      7966      0.72322        -87.38786      0.92584        -32.72871      
1192      3552      7966      0.72157        -93.6932       0.9267         -32.72945      
1193      3648      7966      0.72028        -100.00508     0.92751        -32.73147      
1194      3744      7966      0.71944        -106.33297     0.92829        -32.73454      
1195      3840      7966      0.71886        -112.64626     0.92903        -32.73864      
1196      3936      7966      0.71854        -118.97278     0.92974        -32.74368      
1197      4032      7966      0.71836        -125.31268     0.93044        -32.74966      
1198      4128      7966      0.71888        -131.65463     0.93111        -32.75622      
1199      4224      7966      0.71973        -137.98641     0.93177        -32.76355      
1200      4320      7966      0.72105        -144.31783     0.93242        -32.77159      
1201      4416      7966      0.72257        -150.64661     0.93306        -32.78046      
1202      4512      7966      0.72434        -156.94098     0.9337         -32.79014      
1203      4608      7966      0.72646        -163.24037     0.93434        -32.80067      
1204      4704      7966      0.72899        -169.50197     0.93498        -32.81201      
1205      4800      7966      0.73157        -175.74644     0.93562        -32.82445      
1206      4896      7966      0.73447        178.01774      0.93627        -32.83798      
1207      4992      7966      0.73759        171.83092      0.93694        -32.85267      
1208      5088      7966      0.74051        165.60519      0.93763        -32.86914      
1209      5184      7966      0.74375        159.41959      0.93833        -32.8871       
1210      5280      7966      0.74728        153.24557      0.93906        -32.90689      
1211      5376      7966      0.75068        147.09171      0.93982        -32.92903      
1212      5472      7966      0.7542         140.95869      0.94062        -32.95374      
1213      5568      7966      0.75815        134.81767      0.94147        -32.98146      
1214      5664      7966      0.76164        128.70568      0.94236        -33.0132       
1215      5760      7966      0.7648         122.62165      0.94331        -33.04968      
1216      5856      7966      0.76797        116.55699      0.94433        -33.09176      
1217      5952      7966      0.77095        110.4794       0.94543        -33.14123      
1218      6048      7966      0.77373        104.4479       0.94661        -33.19944      
1219      6144      7966      0.77615        98.39204       0.94789        -33.26979      
1220      6240      7966      0.77819        92.37007       0.94929        -33.35509      
1221      6336      7966      0.78026        86.35139       0.9508         -33.46013      
1222      6432      7966      0.78176        80.34526       0.95242        -33.59219      
1223      6528      7966      0.78272        74.3108        0.95412        -33.76213      
1224      6624      7966      0.78358        68.29631       0.95581        -33.98207      
1225      6720      7966      0.7842         62.27203       0.95728        -34.27249      
1226      6816      7966      0.78442        56.23695       0.95805        -34.65824      
1227      6912      7966      0.7844         50.19994       0.95714        -35.16082      
1228      7008      7966      0.78371        44.16139       0.95276        -35.76813      
1229      7104      7966      0.78288        38.11999       0.94276        -36.36497      
1230      7200      7966      0.78143        32.08539       0.92684        -36.66285      
1231      7296      7966      0.7799         26.02727       0.90979        -36.39754      
1232      7392      7966      0.77808        19.96531       0.89845        -35.67478      
1233      7488      7966      0.77591        13.89862       0.89449        -34.86896      
1234      7584      7966      0.77334        7.79866        0.89533        -34.21199      
1235      7680      7966      0.77073        1.70313        0.8982         -33.74504      
1236      7776      7966      0.76789        -4.4075        0.90163        -33.42664      
1237      7872      7966      0.76489        -10.51395      0.90496        -33.21148      
1238      7968      7966      0.76222        -16.62573      0.90797        -33.0634       
1239      8064      7966      0.75869        -22.75392      0.91065        -32.96195      
1240      8160      7966      0.75574        -28.94875      0.91301        -32.88898      
1241      8256      7966      0.75187        -35.1096       0.91507        -32.8389       
1242      8352      7966      0.7486         -41.31744      0.9169         -32.80213      
1243      8448      7966      0.7454         -47.52317      0.91851        -32.77586      
1244      8544      7966      0.74239        -53.72651      0.91996        -32.75707      
1245      8640      7966      0.73947        -59.9475       0.92127        -32.74387      
1246      8736      7966      0.73656        -66.19661      0.92246        -32.73502      
1247      8832      7966      0.73396        -72.44347      0.92355        -32.7293       
1248      8928      7966      0.73153        -78.69793      0.92456        -32.72615      
1249      9024      7966      0.72927        -84.97996      0.9255         -32.72506      
1250      9120      7966      0.7274         -91.28969      0.92638        -32.72553      
1251      9216      7966      0.72577        -97.57566      0.92721        -32.72739      
1252      9312      7966      0.72439        -103.89802     0.928          -32.73045      
1253      9408      7966      0.7234         -110.1953      0.92875        -32.73445      
1254      9504      7966      0.72281        -116.54772     0.92948        -32.73934      
1255      9600      7966      0.72258        -122.87296     0.93018        -32.74503      
1256      9696      7966      0.72271        -129.23101     0.93086        -32.75151      
1257      9792      7966      0.72318        -135.57943     0.93153        -32.75875      
1258      9888      7966      0.72428        -141.95842     0.93218        -32.76663      
1259      9984      7966      0.72529        -148.325       0.93283        -32.77548      
1260      10080     7966      0.72717        -154.69841     0.93348        -32.78489      
1261      10176     7966      0.72898        -161.04716     0.93412        -32.7953       
1262      10272     7966      0.73139        -167.39936     0.93477        -32.80649      
1263      10368     7966      0.73379        -173.73493     0.93542        -32.81881      
1264      10464     7966      0.73676        179.93825      0.93608        -32.83209      
1265      10560     7966      0.73962        173.63987      0.93675        -32.84674      
1266      10656     7966      0.7428         167.35213      0.93744        -32.86274      
1267      10752     7966      0.7463         161.06462      0.93815        -32.88033      
1268      10848     7966      0.74991        154.81796      0.93889        -32.89971      
1269      10944     7966      0.75352        148.5718       0.93966        -32.92139      
1270      11040     7966      0.75686        142.38509      0.94045        -32.94566      
1271      11136     7966      0.76041        136.17868      0.9413         -32.97305      
1272      11232     7966      0.76399        130.02193      0.94219        -33.00395      
1273      11328     7966      0.76747        123.87404      0.94314        -33.0394       
1274      11424     7966      0.77063        117.75376      0.94415        -33.08046      
1275      11520     7966      0.7737         111.65073      0.94524        -33.12836      
1276      11616     7966      0.77651        105.56401      0.94642        -33.18501      
1277      11712     7966      0.77939        99.50308       0.94771        -33.25236      
1278      11808     7966      0.78164        93.4752        0.94909        -33.33418      
1279      0         8024      0.79148        130.01259      0.94238        -32.98585      
1280      92        8024      0.79488        124.1975       0.9433         -33.01805      
1281      184       8024      0.79765        118.36732      0.94429        -33.05556      
1282      276       8024      0.80072        112.55415      0.94536        -33.09864      
1283      368       8024      0.80308        106.73519      0.94651        -33.14974      
1284      460       8024      0.80529        100.92111      0.94778        -33.21038      
1285      552       8024      0.80729        95.12122       0.94915        -33.28322      
1286      644       8024      0.8091         89.31473       0.95067        -33.37232      
1287      736       8024      0.81061        83.51085       0.95233        -33.48306      
1288      828       8024      0.81214        77.70879       0.95415        -33.62277      
1289      920       8024      0.81335        71.91803       0.95609        -33.80273      
1290      1012      8024      0.81393        66.12706       0.95807        -34.03999      
1291      1104      8024      0.81429        60.32616       0.95987        -34.35797      
1292      1196      8024      0.81422        54.52492       0.96096        -34.78764      
1293      1288      8024      0.81406        48.73259       0.96022        -35.35905      
1294      1380      8024      0.81342        42.9484        0.95544        -36.06613      
1295      1472      8024      0.81253        37.14237       0.94371        -36.77237      
1296      1564      8024      0.81116        31.32427       0.92458        -37.09926      
1297      1656      8024      0.80981        25.5134        0.90487        -36.71255      
1298      1748      8024      0.80793        19.68978       0.89305        -35.80859      
1299      1840      8024      0.80594        13.85329       0.89           -34.88219      
1300      1932      8024      0.80367        8.0035         0.89192        -34.17458      
1301      2024      8024      0.8013         2.15033        0.89564        -33.69217      
1302      2116      8024      0.7987         -3.72716       0.89965        -33.37243      
1303      2208      8024      0.79593        -9.58783       0.90337        -33.16137      
1304      2300      8024      0.79293        -15.4931       0.90667        -33.01862      
1305      2392      8024      0.79011        -21.3831       0.90952        -32.92082      
1306      2484      8024      0.78731        -27.28788      0.912          -32.85254      
1307      2576      8024      0.78453        -33.20663      0.91416        -32.80434      
1308      2668      8024      0.78164        -39.14056      0.91606        -32.77028      
1309      2760      8024      0.77872        -45.0795       0.91773        -32.7462       
1310      2852      8024      0.77613        -51.01442      0.91922        -32.72901      
1311      2944      8024      0.77383        -56.98471      0.92057        -32.71684      
1312      3036      8024      0.77121        -62.94984      0.92179        -32.70909      
1313      3128      8024      0.76882        -68.93039      0.9229         -32.70426      
1314      3220      8024      0.76648        -74.91622      0.92393        -32.70185      
1315      3312      8024      0.76473        -80.91782      0.92488        -32.70099      
1316      3404      8024      0.76319        -86.92521      0.92577        -32.70165      
1317      3496      8024      0.76179        -92.96766      0.92661        -32.7036       
1318      3588      8024      0.76064        -98.97446      0.9274         -32.70658      
1319      3680      8024      0.76           -105.00617     0.92816        -32.7103       
1320      3772      8024      0.75941        -111.03176     0.92888        -32.71493      
1321      3864      8024      0.7593         -117.07075     0.92958        -32.72016      
1322      3956      8024      0.75953        -123.10247     0.93025        -32.72601      
1323      4048      8024      0.76           -129.12581     0.9309         -32.73248      
1324      4140      8024      0.76077        -135.15144     0.93154        -32.73956      
1325      4232      8024      0.76185        -141.18697     0.93217        -32.74724      
1326      4324      8024      0.76334        -147.21138     0.93279        -32.75546      
1327      4416      8024      0.76482        -153.22525     0.93341        -32.76444      
1328      4508      8024      0.76659        -159.22721     0.93402        -32.77407      
1329      4600      8024      0.7688         -165.23618     0.93464        -32.78435      
1330      4692      8024      0.77116        -171.22973     0.93526        -32.79545      
1331      4784      8024      0.77381        -177.17932     0.93589        -32.80731      
1332      4876      8024      0.77647        176.8674       0.93653        -32.82025      
1333      4968      8024      0.77925        170.94913      0.93717        -32.83424      
1334      5060      8024      0.78212        165.02876      0.93784        -32.84953      
1335      5152      8024      0.78521        159.13516      0.93853        -32.86614      
1336      5244      8024      0.7883         153.23886      0.93925        -32.88449      
1337      5336      8024      0.79143        147.36975      0.93999        -32.90471      
1338      5428      8024      0.79435        141.47698      0.94077        -32.92748      
1339      5520      8024      0.79766        135.60328      0.9416         -32.95269      
1340      5612      8024      0.80086        129.74635      0.94248        -32.98116      
1341      5704      8024      0.80383        123.90582      0.94341        -33.01362      
1342      5796      8024      0.80673        118.07148      0.94442        -33.05089      
1343      5888      8024      0.80945        112.23336      0.94551        -33.09427      
1344      5980      8024      0.81186        106.42988      0.94668        -33.14504      
1345      6072      8024      0.81416        100.62097      0.94796        -33.20541      
1346      6164      8024      0.81609        94.81569       0.94937        -33.27832      
1347      6256      8024      0.81782        89.03355       0.95092        -33.36716      
1348      6348      8024      0.81913        83.24404       0.95262        -33.4781       
1349      6440      8024      0.82003        77.45592       0.95448        -33.61896      
1350      6532      8024      0.82089        71.67953       0.95649        -33.80038      
1351      6624      8024      0.82149        65.87361       0.95858        -34.04126      
1352      6716      8024      0.82161        60.07776       0.96049        -34.36531      
1353      6808      8024      0.82154        54.27186       0.96173        -34.80692      
1354      6900      8024      0.8212         48.44504       0.96107        -35.40342      
1355      6992      8024      0.82041        42.60712       0.95607        -36.15147      
1356      7084      8024      0.81943        36.7973        0.94359        -36.89146      
1357      7176      8024      0.81811        30.96577       0.92323        -37.21171      
1358      7268      8024      0.81632        25.14187       0.90286        -36.74964      
1359      7360      8024      0.81446        19.29588       0.89135        -35.77674      
1360      7452      8024      0.81244        13.45672       0.88898        -34.82505      
1361      7544      8024      0.80999        7.58453        0.89145        -34.11708      
1362      7636      8024      0.80739        1.72949        0.89547        -33.64538      
1363      7728      8024      0.80492        -4.15923       0.89963        -33.33478      
1364      7820      8024      0.802          -10.04096      0.90343        -33.13164      
1365      7912      8024      0.7992         -15.93754      0.90675        -32.99493      
1366      8004      8024      0.79627        -21.84722      0.90963        -32.90175      
1367      8096      8024      0.79334        -27.76194      0.91211        -32.83714      
1368      8188      8024      0.79021        -33.70048      0.91428        -32.792        
1369      8280      8024      0.78735        -39.61365      0.91616        -32.76004      
1370      8372      8024      0.78438        -45.56118      0.91783        -32.73755      
1371      8464      8024      0.78153        -51.53441      0.91933        -32.72173      
1372      8556      8024      0.77881        -57.50233      0.92067        -32.71095      
1373      8648      8024      0.77636        -63.47579      0.92188        -32.70379      
1374      8740      8024      0.774          -69.43465      0.92299        -32.69958      
1375      8832      8024      0.77174        -75.41875      0.92401        -32.69762      
1376      8924      8024      0.76987        -81.43917      0.92496        -32.69727      
1377      9016      8024      0.76815        -87.44348      0.92585        -32.6984       
1378      9108      8024      0.76667        -93.46265      0.92668        -32.7007       
1379      9200      8024      0.76518        -99.48708      0.92747        -32.70413      
1380      9292      8024      0.76421        -105.52595     0.92823        -32.70826      
1381      9384      8024      0.76355        -111.56873     0.92895        -32.71311      
1382      9476      8024      0.76319        -117.60519     0.92964        -32.71862      
1383      9568      8024      0.76327        -123.65422     0.93031        -32.72469      
1384      9660      8024      0.76352        -129.70496     0.93097        -32.73143      
1385      9752      8024      0.76416        -135.76705     0.93161        -32.73872      
1386      9844      8024      0.76523        -141.81971     0.93224        -32.74653      
1387      9936      8024      0.7664         -147.87201     0.93287        -32.75505      
1388      10028     8024      0.76801        -153.92324     0.93349        -32.76412      
1389      10120     8024      0.76984        -160.01183     0.93411        -32.77398      
1390      10212     8024      0.77194        -166.04752     0.93473        -32.78448      
1391      10304     8024      0.77437        -172.09869     0.93536        -32.79579      
1392      10396     8024      0.77672        -178.12549     0.936          -32.80811      
1393      10488     8024      0.77966        175.83328      0.93665        -32.8213       
1394      10580     8024      0.78249        169.83789      0.93731        -32.83567      
1395      10672     8024      0.78549        163.83984      0.93799        -32.85136      
1396      10764     8024      0.78864        157.85838      0.93869        -32.86851      
1397      10856     8024      0.79184        151.87412      0.93943        -32.88748      
1398      10948     8024      0.79515        145.91638      0.94019        -32.90839      
1399      11040     8024      0.79823        139.9957       0.94099        -32.93175      
1400      11132     8024      0.80148        134.08199      0.94184        -32.95787      
1401      11224     8024      0.80456        128.18455      0.94274        -32.98748      
1402      11316     8024      0.80756        122.27414      0.94371        -33.02143      
1403      11408     8024      0.81035        116.41847      0.94474        -33.06032      
1404      11500     8024      0.81298        110.55837      0.94586        -33.10572      
1405      11592     8024      0.8154         104.72283      0.94708        -33.1591       
1406      11684     8024      0.81761        98.88202       0.94841        -33.22297      
1407      11776     8024      0.8197         93.06388       0.94988        -33.29998      
1408      0         8085      0.83343        127.34749      0.94306        -32.9729       
1409      87        8085      0.83598        121.83021      0.94399        -33.00396      
1410      174       8085      0.83834        116.31691      0.945          -33.03953      
1411      261       8085      0.84061        110.79828      0.94609        -33.08065      
1412      348       8085      0.84288        105.29339      0.94727        -33.12843      
1413      435       8085      0.84481        99.79166       0.94857        -33.18505      
1414      522       8085      0.84618        94.27272       0.95           -33.25351      
1415      609       8085      0.84759        88.76607       0.95158        -33.33634      
1416      696       8085      0.84893        83.26185       0.95335        -33.43857      
1417      783       8085      0.84995        77.76918       0.95531        -33.56725      
1418      870       8085      0.85072        72.26749       0.95747        -33.7331       
1419      957       8085      0.85136        66.77625       0.95983        -33.9507       
1420      1044      8085      0.85138        61.2655        0.96224        -34.24555      
1421      1131      8085      0.8513         55.77508       0.9644         -34.64888      
1422      1218      8085      0.85082        50.25396       0.96545        -35.2115       
1423      1305      8085      0.85029        44.7225        0.96349        -35.97489      
1424      1392      8085      0.84934        39.22015       0.95486        -36.88815      
1425      1479      8085      0.84825        33.70635       0.93584        -37.63618      
1426      1566      8085      0.84662        28.18173       0.91011        -37.60052      
1427      1653      8085      0.84511        22.63514       0.89064        -36.65869      
1428      1740      8085      0.84323        17.10673       0.88382        -35.46293      
1429      1827      8085      0.84126        11.54677       0.88515        -34.50889      
1430      1914      8085      0.83887        6.00434        0.88955        -33.87329      
1431      2001      8085      0.83653        0.4104         0.89447        -33.46325      
1432      2088      8085      0.83442        -5.19589       0.89902        -33.19954      
1433      2175      8085      0.83154        -10.7446       0.90296        -33.03118      
1434      2262      8085      0.82893        -16.35642      0.90635        -32.9168       
1435      2349      8085      0.82632        -21.93026      0.90922        -32.83954      
1436      2436      8085      0.82368        -27.54743      0.91171        -32.78571      
